wavelength_nm,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80
349.501,0.149135,0.112057,0.451665,-0.0290994,0.275325,0.405414,-0.656192,0.229859,0.204527,0.0803033,0.0202216,0.162166,-0.447404,0.330227,0.0482051,0.0810829,-0.190048,0.776219,0.388444
350.001,-0.274655,-0.131643,-0.354,-0.415286,-0.274176,-0.36064,-0.370246,-0.657508,-0.418941,-0.478536,-0.163308,-0.379065,-0.19512,-0.0675473,-0.422858,-0.28865,-0.305717,-0.281597,-0.343451
350.501,0.0100446,0.00661765,-0.00716146,-0.0136272,0.00179869,-0.0120985,0.00286458,0.00441964,0.00919764,-0.00364447,0.0136489,0.0128238,-0.00493684,-0.00540575,-0.0211346,-0.00961788,-0.00229167,-0.00601563,-0.0226987
351.001,-0.594,0.100366,0.51975,0.358964,-0.18177,-0.275886,0.367451,-0.192176,0.147689,0.402387,0.659683,0.273553,0.27,-0.759395,-0.0921076,-0.147746,-0.0528559,0.278438,0.0105533
351.5,-0.15571,-0.839767,-0.633841,-0.468815,0.0320403,-0.306107,-0.373804,-0.578506,-0.205244,0.0243582,-0.0423943,-0.406365,-0.0183896,0.0117662,0.415227,-0.144459,-0.265867,0.143629,-0.572417
352,-0.161126,-0.014773,-0.198346,-0.13211,0.055628,-0.0682842,-0.051051,0.0272502,0.121721,0.015296,-0.196911,-0.253211,-0.0137178,-0.156319,-0.241894,-0.0220184,0.00472252,0.0645285,-0.0306461
352.5,0.372617,0.674667,0.124477,0.355756,0.585951,0.348361,0.38025,0.340766,0.28146,0.477062,0.484,0.518255,0.347838,0.200345,0.167143,0.646609,-0.129509,0.378529,0.290847
352.999,-0.0421995,0.217942,0.354998,0.473478,-0.302649,0.936829,-0.0130435,-0.750429,-0.369699,-0.283181,-0.27114,-0.362471,-1.01739,-0.0155955,-1.19022,-0.152174,-0.807065,0.749418,0.0849542
353.499,0.797997,0.897976,2.8058,1.49519,-2.27971,0.734708,2.18004,-2.33496,2.9967,0.51535,1.32751,-0.434022,1.87053,1.78525,-1.79154,-0.438406,0.3243,3.3,1.28663
353.998,-0.522701,0.353294,-0.4235,-0.884459,-0.725455,-0.206449,-0.169853,-0.108804,-0.0158945,-0.2475,-0.467096,-0.179417,-0.1848,0.0211927,-0.102921,-0.475158,-0.103552,-0.12,-0.182875
354.497,0.251429,-0.0565068,0.162267,-0.263176,0.0339157,0.0640528,0.355795,0.00770308,-0.37931,0.0267857,-0.0860271,0.542351,0.258163,0.308946,-0.266969,-0.446429,0.247253,0.46301,0.847098
354.996,0.0749913,0.0771108,-0.0653714,0.0827463,-0.00830562,-0.0804774,0.00262128,0.0293333,0.0871032,0.106773,0.0180293,0.119226,0.118704,0.113474,0.0206976,0.011,0.175358,0.102351,0.00701772
355.495,0.235852,0.0403205,0.166133,-0.0478449,0.128234,0.0858084,0.317886,0.258261,-0.148871,0.129692,-0.156929,0.0983711,0.195883,-0.114288,0.222813,0.0982029,0.229184,0.165717,0.207147
355.994,-0.610376,-1.18286,-0.191747,-0.640252,-1.16769,-0.851337,-0.289274,-0.243747,-0.645304,-0.127642,-2.19524,-0.581053,-0.431863,-0.898816,-0.193034,-0.446617,-0.191747,-1.51185,-0.47151
356.492,-0.338919,0.187297,-0.320278,0.155417,0.0285708,-0.435951,-0.294324,-0.706571,-0.267725,-0.0288973,-0.140473,-0.468243,-0.187297,-0.361216,-0.105906,-0.177034,-0.206578,0.0147221,-0.390583
356.991,-0.050905,0.246065,-0.196741,0.10181,0.0698026,-0.471021,-0.044659,0.054939,0.163907,0.439512,0.107182,-0.212115,0.193127,0.326118,0.177818,0.216108,0.0815294,0.676471,0.528344
357.489,-0.698351,-0.404366,0.6435,1.24826,-2.12428,0.216407,-0.809769,-0.171916,-1.99611,-2.21936,0.1595,-0.582944,-1.50496,-4.51488,0.706875,-1.12419,-2.40565,-1.27451,-1.88191
357.988,0.239768,0.289605,0.137464,0.0765217,0.165588,-0.0154763,0.322826,-0.117852,-0.066181,0.0343275,-0.228139,0.222609,-0.167566,-0.0721147,0.234904,0.428522,-0.163056,0.0938369,0.0559347
358.486,-0.0643458,0.0888224,0.0861348,-0.162364,0.191188,0.0538374,-0.0728389,0.0691273,0.00275947,0.0728621,0.162828,-0.0762902,0.0417583,-0.162205,-0.1219,-0.0446363,-0.0422199,-0.101393,-0.112193
358.984,0.0387449,-0.0537557,0,-0.0254468,-0.0109058,0.00713771,-0.0421661,-0.00476391,-0.0533638,-0.00385965,-0.0161098,-0.00267206,-0.00105263,-0.0142754,0.00453089,0.00566362,-0.0391664,-0.0131082,0.003182
359.482,-0,0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,0,0
359.98,0.0865803,-0.032943,-0.0582742,-0.00787093,-0.0328047,0.215008,0.0651538,-0.0390923,0.0842708,0.0693573,0.319215,-0.045991,0.0640858,0.0933548,0.0599712,0.0420994,0.0375888,0.0383258,0.134197
360.478,0.146965,0.231055,0.0352026,0.176496,0.0456851,0.268015,0.122872,-0.008398,0.0156694,-0.219129,-0.0153879,-0.0352026,0.054843,0.172841,0.150573,-0.0483043,0.0917781,0.255089,0.116417
360.975,-0.0562558,0.0599552,-0.065017,-0.207745,-0.0916595,0.114646,-0.0369425,-0.179866,-0.235024,-0.431857,-0.151706,-0.203386,0.00481607,0.10205,-0.443984,-0.045983,-0.0133537,-0.139978,0.0323428
361.473,0.166333,-0.0296864,0.0617331,0.472842,0.635919,0.113197,0.143403,0.0949963,0.179437,-0.293797,0.0199375,-0.169281,-0.566156,0.261411,-0.0438842,0.0217061,0.202591,0.161494,-0.145928
361.97,-0.0216262,-0.0540517,-0.0974409,-0.0366021,-0.0394368,0.0526596,-0.0591372,-0.135726,-0.0766593,-0.0773438,0.0207824,-0.072907,-0.0241463,-0.0165,0.00951923,-0.006875,0.0947461,0.0332463,-0.0523286
362.468,-0.221833,-0.399417,-0.290037,-0.654054,-0.471429,-0.0568075,-0.466074,-0.134444,-0.754624,0.112404,0.0667586,-0.0666667,-0.0780645,-0.357887,-0.392432,-0.220772,-0.0360119,-0.215479,-0.166078
362.965,0.285469,0.309661,0.399176,0.39905,0.169351,0.171148,0.501258,0.716278,0.733388,0.280981,0.482027,0.627078,0.3045,0.32625,0.287264,0.360336,0.280823,0.411577,0.305426
363.462,-0.00734778,1.17046,-0.197027,0.49681,-0.160733,0.21431,-0.26644,0.0891192,0.0535776,0.190498,0.197825,-0.477606,-0.487069,-0.153744,-0.0319469,0.01478,-0.0378195,-0.111814,0.390193
363.959,0.277621,0.353077,0.0485481,0.184114,0.185311,0.0851371,0.128027,0.260148,0.131963,0.27,-0.119794,0.349239,0.425,0.477231,0.318119,0.292979,0.22552,-0.0286875,0.181442
364.456,0.278478,1.11085,0.229131,0.651071,0.49012,0.231057,0.0103679,1.43479,0.107436,0.112319,0.680863,-0.149759,0,0.729306,1.10171,0.456352,0.492656,0.483461,0.637157
364.953,0.349961,0.495,-0.332801,0.543293,-0.602932,-0.951998,-1.16589,1.37926,-0.564474,-0.452777,-1.16405,-0.364737,-0.988744,-0.171566,0.183387,-1.12999,-0.741838,-0.332801,-0.616135
365.449,0.13837,0.238,0.071299,0.123299,0.069844,0.147261,0.13421,0.308784,0.347592,0.412646,0.383457,0.134315,0.154936,0.426155,0.279947,0.24075,-0.0598052,0.479625,0.185414
365.946,0,0.554899,0,0.202008,0.196397,0.0426593,0.276432,0.319145,0.263008,0.411247,0.377857,0.321827,0.35216,0.124166,0.178928,0.0638289,0.104211,0.347693,0.491131
366.442,-0.162284,-0.0728873,-0.22954,-0.155372,-0.168921,-0.105374,-0.119236,-0.179217,-0.0962113,0.0371632,0.259181,-0.161098,0.184515,-0.139944,-0.0393429,-0.109848,-0.0136793,0.0725402,-0.0437324
