wavelength_nm,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80
349.501,0.299366,0.246991,-0.136853,-0.044505,-0.163756,-0.177156,0.182471,0.108813,0.417076,-0.00877262,0.912353,-0.0708624,-0.134779,0.708703,0,0.336596,0.427918,-0.406712,-0.0106088
350.001,0.492824,0.178157,0.6136,-0.160577,0.169895,0.0175405,0.540833,0.0321818,-0.15576,0.386638,0.294681,0.218764,0.348838,0.451134,0.308365,0.578726,0.9735,0.215308,0.315121
350.501,-0.0223432,-0.0138809,-0.0163957,-0.00258711,-0.029481,-0.00573307,-0.00558943,-0.023284,-0.00913645,-0.0259162,-0.0270759,-0.0275243,-0.0224766,-0.0110346,-0.0280771,-0.000625553,-0.00536585,-0.00469512,-0.00459305
351.001,0.323073,-0.13134,-0.0925763,0.157561,-0.265371,-0.0180514,-0.124009,0.0480108,-0.00520335,-0.299487,-0.183118,0.0751748,0.117481,-0.0798263,-0.241067,0.125673,-0.040348,0.272061,0.0966714
351.5,0.483645,0.097379,0.1875,0.436851,0.457788,0.50935,0.0414663,0.567014,0.21,0.128618,0.434542,0.266463,0.159934,0.263136,0.43528,0.219364,0.403723,0.931897,0.393421
352,0,0.0436042,0.0557562,0.317728,0.688044,0.873376,-0.100455,0.260447,0.84629,1.70558,0.861045,0.346612,0.202448,1.31827,1.71355,0.592129,1.37532,0.507902,0.410065
352.5,0.307543,0.22,0.387979,0.0713415,0.99878,0.650977,0.624886,0.199149,0.420952,0.252448,0.876,-0.722416,1.50203,0.415736,0.0607792,1.20391,1.19208,0.997941,0.594915
352.999,0.0239651,0.0290084,0.0756014,0.0504167,-0.0250651,0.167157,-0.0888889,0.0241228,-0.149029,0.00804094,-0.147966,-0.0723684,-0.245833,0.0298913,-0.0763889,0.0185185,0.00818452,-0.0286458,-0.0391996
353.499,1.44607,1.10948,1.25278,0.859737,2.2,-0.0640086,0.445144,0.949315,0.595253,-0.134694,0.994626,0.309375,0.397222,1.42008,1.13716,-0.595833,-0.406849,0.9,1.61413
353.998,0.174401,0.294479,0.161183,0.871259,-0.028209,-0.038475,0.14222,0.371009,0.104382,0.135448,0.460124,0.530219,0.0546125,0.438403,0.191504,0.172824,0.266785,1.22642,0.63525
354.497,0.5148,0.223767,0.559565,-0.490194,0.405971,-0.161413,1.9333,-0.931765,0.99,0.405,-1.10562,0.788496,0.537429,2.59515,0.262541,1.62,0.976154,1.37893,0.711562
354.996,-0.20087,-0.0815827,-0.48,-0.686418,-0.0141573,-0.63,-0.616596,-0.22,-0.304968,-0.410667,-0.476341,0.108387,-0.275912,0.110526,-0.16128,-0.03,0.0735766,0.184154,-0.0717722
355.495,0.255308,0.203309,-0.0165334,-0.0057715,0.811514,-0.341583,0.165958,-0.0856731,0.150755,-0.0701112,0,0.471919,-0.0259922,0.210627,0.086233,0.0434359,0.148156,0.2993,0.591382
355.994,0.0726606,-0.0813893,-0.0306385,-0.154528,0.0749894,-0.0570763,0.0720342,0.0377671,0.0348165,-0.0593323,0.101521,0.134202,-0.16185,0.322053,0.0448642,0.0648755,-0.0668477,-0.0417798,0.143832
356.492,0.0477632,-0.0347368,0.0902724,-0.0582027,0.134458,0.0660299,-0.151974,0.127767,-0.115858,-0.0140684,0.141051,-0.102582,0.225561,0.0625263,-0.154679,0.037473,-0.0764338,-0.103926,-0.0350281
356.991,-0.346154,-0.603898,-0.332889,-0.399783,-0.281738,-0.498964,-0.0171088,-0.0920808,-0.0230855,-0.0197316,-0.145425,-0.277026,-0.256108,-0.446197,-0.271422,-0.196083,-0.111549,-0.190141,-0.0787142
357.489,-0.411848,0.816509,-0.731077,-1.00821,-0.207972,-0.765748,-0.37374,0.753786,-0.196017,-0.0653821,-0.122692,0.437208,-0.50759,-0.534305,1.10423,-0.917975,0.655258,0.185758,0.242392
357.988,-0.245213,0.0876197,0.468923,0.0182541,-0.0700239,0.311961,0.71191,0.357859,0.295026,0.199601,0.707488,0.371056,0.602785,-0.104364,0.695354,0.67801,1.13107,0.810642,0.354148
358.486,0.646853,0.256865,0.433205,-0.0146731,0.882281,0.705193,0.705193,0.0695335,0.319203,0.411385,0.615029,0.645527,1.30421,0.735602,1.17128,0.534774,0.603294,0.947322,1.02106
