wavelength_nm,counts
218.821,938
219.350,938
219.878,1339
220.407,853
220.935,855
221.463,917
221.991,924
222.519,868
223.047,921
223.574,858
224.102,918
224.630,876
225.157,898
225.684,844
226.211,915
226.738,870
227.265,962
227.792,1042
228.319,986
228.845,969
229.372,979
229.898,1020
230.425,928
230.951,960
231.477,970
232.003,1013
232.529,1040
233.054,918
233.580,983
234.105,995
234.631,1009
235.156,1013
235.681,1003
236.206,974
236.731,945
237.256,947
237.781,945
238.305,1010
238.830,996
239.354,950
239.879,976
240.403,909
240.927,953
241.451,932
241.975,946
242.498,982
243.022,979
243.545,931
244.069,955
244.592,1003
245.115,988
245.638,939
246.161,922
246.684,961
247.207,916
247.729,902
248.252,937
248.774,977
249.296,901
249.819,979
250.341,940
250.863,963
251.384,917
251.906,999
252.428,918
252.949,1002
253.471,920
253.992,965
254.513,959
255.034,936
255.555,923
256.076,922
256.597,954
257.117,911
257.638,932
258.158,909
258.678,961
259.198,943
259.718,980
260.238,967
260.758,937
261.278,957
261.798,966
262.317,999
262.836,917
263.356,958
263.875,964
264.394,983
264.913,929
265.432,909
265.950,956
266.469,983
266.987,970
267.506,929
268.024,907
268.542,980
269.060,927
269.578,947
270.096,967
270.614,1014
271.131,966
271.649,938
272.166,957
272.683,934
273.200,953
273.717,905
274.234,947
274.751,878
275.268,962
275.784,976
276.301,948
276.817,924
277.334,954
277.850,936
278.366,946
278.882,942
279.397,946
279.913,906
280.429,953
280.944,962
281.460,925
281.975,954
282.490,914
283.005,975
283.520,959
284.035,959
284.549,1023
285.064,923
285.578,940
286.093,897
286.607,964
287.121,928
287.635,937
288.149,972
288.663,910
289.176,977
289.690,897
290.203,946
290.717,911
291.230,949
291.743,992
292.256,984
292.769,933
293.282,897
293.794,949
294.307,962
294.819,929
295.332,1005
295.844,960
296.356,945
296.868,921
297.380,954
297.892,948
298.403,952
298.915,944
299.426,952
299.938,987
300.449,949
300.960,995
301.471,919
301.982,889
302.492,926
303.003,1009
303.514,974
304.024,948
304.534,982
305.045,935
305.555,932
306.065,940
306.575,939
307.084,931
307.594,930
308.103,984
308.613,956
309.122,959
309.631,955
310.140,943
310.649,925
311.158,965
311.667,949
312.176,929
312.684,997
313.192,940
313.701,1016
314.209,905
314.717,947
315.225,873
315.733,960
316.240,943
316.748,925
317.256,931
317.763,898
318.270,921
318.777,922
319.284,950
319.791,919
320.298,959
320.805,948
321.311,927
321.818,940
322.324,925
322.831,1020
323.337,923
323.843,930
324.349,966
324.854,956
325.360,922
325.866,967
326.371,936
326.877,981
327.382,1000
327.887,920
328.392,946
328.897,890
329.402,924
329.906,967
330.411,940
330.915,978
331.420,916
331.924,946
332.428,944
332.932,933
333.436,952
333.940,908
334.443,922
334.947,958
335.450,919
335.954,904
336.457,940
336.960,959
337.463,924
337.966,902
338.469,889
338.971,1003
339.474,961
339.976,919
340.478,934
340.981,934
341.483,951
341.985,939
342.486,957
342.988,896
343.490,943
343.991,914
344.493,918
344.994,885
345.495,922
345.996,908
346.497,1350
346.998,985
347.499,912
347.999,955
348.500,927
349.000,999
349.501,1030
350.001,935
350.501,908
351.001,892
351.500,909
352.000,940
352.500,969
352.999,903
353.499,940
353.998,918
354.497,930
354.996,956
355.495,984
355.994,958
356.492,951
356.991,957
357.489,950
357.988,955
358.486,958
358.984,904
359.482,935
359.980,901
360.478,936
360.975,972
361.473,953
361.970,1001
362.468,936
362.965,916
363.462,905
363.959,910
364.456,931
364.953,876
365.449,964
365.946,957
366.442,910
366.939,913
367.435,954
367.931,926
368.427,922
368.923,943
369.418,927
369.914,927
370.409,1005
370.905,919
371.400,925
371.895,950
372.390,933
372.885,987
373.380,915
373.875,963
374.369,1121
374.864,991
375.358,926
375.852,978
376.347,917
376.841,904
377.335,930
377.828,952
378.322,915
378.816,927
379.309,909
379.802,945
380.296,1003
380.789,930
381.282,994
381.775,959
382.267,897
382.760,955
383.253,987
383.745,965
384.237,943
384.730,943
385.222,925
385.714,923
386.205,967
386.697,976
387.189,991
387.680,927
388.172,986
388.663,938
389.154,960
389.645,983
390.136,955
390.627,961
391.118,1009
391.608,997
392.099,964
392.589,920
393.080,970
393.570,927
394.060,1013
394.550,937
395.040,975
395.529,1000
396.019,1014
396.508,995
396.998,1002
397.487,1010
397.976,952
398.465,941
398.954,949
399.443,971
399.931,1015
400.420,1025
400.908,935
401.397,998
401.885,963
402.373,977
402.861,977
403.349,947
403.837,979
404.324,991
404.812,1027
405.299,985
405.786,1013
406.274,1017
406.761,988
407.248,993
407.734,988
408.221,970
408.708,1060
409.194,965
409.681,1010
410.167,1056
410.653,1062
411.139,1071
411.625,1014
412.111,1019
412.597,1042
413.082,1041
413.568,1058
414.053,1093
414.538,1023
415.023,1037
415.508,1047
415.993,1116
416.478,1147
416.963,1051
417.447,1126
417.932,1072
418.416,1077
418.900,1014
419.384,1064
419.868,1067
420.352,1065
420.836,1014
421.319,1043
421.803,1064
422.286,1074
422.770,1051
423.253,1113
423.736,1044
424.219,1094
424.702,1091
425.184,1073
425.667,1128
426.149,1125
426.632,1095
427.114,1050
427.596,1036
428.078,1217
428.560,1101
429.042,1114
429.524,1040
430.005,1026
430.487,1134
430.968,1118
431.449,1140
431.930,1135
432.411,1140
432.892,1077
433.373,1144
433.854,1095
434.334,1090
434.814,1142
435.295,1135
435.775,1164
436.255,1179
436.735,1117
437.215,1074
437.695,1116
438.174,1154
438.654,1143
439.133,1197
439.612,1121
440.091,1149
440.571,1105
441.049,1154
441.528,1088
442.007,1196
442.486,1191
442.964,1109
443.442,1146
443.921,1189
444.399,1163
444.877,1158
445.355,1168
445.832,1170
446.310,1185
446.788,1180
447.265,1209
447.742,1194
448.219,1217
448.697,1238
449.173,1269
449.650,1255
450.127,1200
450.604,1210
451.080,1248
451.557,1191
452.033,1224
452.509,1198
452.985,1249
453.461,1209
453.937,1261
454.412,1300
454.888,1183
455.363,1258
455.839,1289
456.314,1250
456.789,1220
457.264,1211
457.739,1270
458.214,1174
458.689,1263
459.163,1264
459.637,1269
460.112,1282
460.586,1294
461.060,1289
461.534,1318
462.008,1327
462.482,1298
462.955,1298
463.429,1275
463.902,1301
464.375,1303
464.849,1374
465.322,1328
465.794,1394
466.267,1343
466.740,1330
467.213,1373
467.685,1369
468.157,1390
468.630,1433
469.102,1449
469.574,1392
470.046,1416
470.517,1414
470.989,1356
471.461,1391
471.932,1397
472.403,1460
472.874,1423
473.346,1442
473.816,1510
474.287,1486
474.758,1535
475.229,1482
475.699,1548
476.170,1517
476.640,1545
477.110,1546
477.580,1537
478.050,1575
478.520,1564
478.989,1576
479.459,1659
479.928,1658
480.398,1573
480.867,1661
481.336,1676
481.805,1601
482.274,1628
482.743,1672
483.211,1652
483.680,1703
484.148,1677
484.617,1758
485.085,1810
485.553,1813
486.021,1823
486.489,1773
486.956,1768
487.424,1823
487.891,1770
488.359,1800
488.826,1890
489.293,1912
489.760,1871
490.227,1809
490.694,1899
491.160,1871
491.627,1891
492.093,1818
492.560,1904
493.026,1986
493.492,1919
493.958,2024
494.424,1952
494.890,1970
495.355,1930
495.821,1883
496.286,1984
496.751,1931
497.216,2025
497.682,1995
498.146,2065
498.611,2058
499.076,2086
499.541,2084
500.005,1993
500.469,2004
500.934,2182
501.398,2063
501.862,2079
502.326,2140
502.789,2142
503.253,2160
503.716,2252
504.180,2151
504.643,2118
505.106,2144
505.569,2094
506.032,2167
506.495,2173
506.958,2236
507.420,2222
507.883,2233
508.345,2174
508.808,2169
509.270,2237
509.732,2267
510.194,2254
510.655,2273
511.117,2290
511.579,2344
512.040,2259
512.501,2236
512.963,2362
513.424,2337
513.885,2286
514.345,2376
514.806,2319
515.267,2407
515.727,2337
516.188,2354
516.648,2362
517.108,2418
517.568,2330
518.028,2465
518.488,2440
518.947,2437
519.407,2451
519.866,2441
520.326,2480
520.785,2429
521.244,2422
521.703,2427
522.162,2419
522.621,2505
523.079,2473
523.538,2501
523.996,2502
524.455,2539
524.913,2559
525.371,2503
525.829,2458
526.286,2521
526.744,2518
527.202,2541
527.659,2572
528.117,2545
528.574,2559
529.031,2550
529.488,2502
529.945,2491
530.402,2521
530.858,2569
531.315,2588
531.771,2573
532.227,2594
532.684,2530
533.140,2567
533.596,2578
534.051,2572
534.507,2590
534.963,2586
535.418,2561
535.873,2597
536.329,2584
536.784,2692
537.239,2573
537.694,2626
538.148,2679
538.603,2684
539.058,2623
539.512,2615
539.966,2652
540.421,2674
540.875,2615
541.329,2641
541.782,2686
542.236,2718
542.690,2616
543.143,2740
543.597,2661
544.050,2714
544.503,2666
544.956,2663
545.409,2697
545.862,2653
546.314,2673
546.767,2667
547.219,2726
547.672,2715
548.124,2719
548.576,2678
549.028,2703
549.480,2773
549.931,2802
550.383,2740
550.834,2756
551.286,2803
551.737,2679
552.188,2754
552.639,2746
553.090,2865
553.541,2832
553.992,2799
554.442,2775
554.893,2812
555.343,2901
555.793,2786
556.243,2871
556.693,2862
557.143,2888
557.593,2894
558.042,2883
558.492,2919
558.941,2911
559.390,2940
559.839,2914
560.288,2880
560.737,2943
561.186,2886
561.635,3006
562.083,2918
562.532,2924
562.980,2961
563.428,2962
563.876,2994
564.324,2918
564.772,2958
565.220,2948
565.667,2953
566.115,3060
566.562,2872
567.010,3022
567.457,3023
567.904,3048
568.351,3028
568.797,3047
569.244,3134
569.691,2998
570.137,3036
570.583,3047
571.030,3027
571.476,3059
571.922,3055
572.367,3009
572.813,3000
573.259,3002
573.704,2950
574.150,3019
574.595,3028
575.040,3008
575.485,3059
575.930,3035
576.375,3041
576.819,3041
577.264,2968
577.708,2983
578.153,2948
578.597,2963
579.041,3046
579.485,3005
579.929,2972
580.372,3023
580.816,2985
581.259,3052
581.703,3010
582.146,3008
582.589,2943
583.032,2993
583.475,2995
583.918,3134
584.360,2973
584.803,3031
585.245,3004
585.688,3004
586.130,3068
586.572,3042
587.014,2946
587.456,3041
587.897,3051
588.339,3024
588.780,3012
589.222,3033
589.663,3060
590.104,3008
590.545,3008
590.986,3105
591.427,3021
591.867,3037
592.308,3036
592.748,3044
593.189,3010
593.629,3021
594.069,3173
594.509,3050
594.949,3164
595.388,3056
595.828,2962
596.267,3093
596.707,3114
597.146,3151
597.585,3042
598.024,3064
598.463,3070
598.902,3095
599.340,3082
599.779,3082
600.217,3107
600.655,3049
601.093,3073
601.532,3073
601.969,3059
602.407,3137
602.845,3090
603.282,3047
603.720,3059
604.157,3180
604.594,3072
605.032,3143
605.468,3106
605.905,3115
606.342,3148
606.779,3146
607.215,3048
607.652,3073
608.088,3196
608.524,3070
608.960,3102
609.396,3117
609.832,3118
610.267,3100
610.703,3067
611.138,3127
611.574,3021
612.009,3141
612.444,3077
612.879,3141
613.314,3127
613.748,3139
614.183,3052
614.617,3042
615.052,3003
615.486,3065
615.920,3109
616.354,3062
616.788,3022
617.222,3091
617.655,3082
618.089,3043
618.522,3115
618.956,3083
619.389,3129
619.822,3104
620.255,3089
620.688,3158
621.120,2987
621.553,3036
621.985,2969
622.418,3022
622.850,3040
623.282,3022
623.714,3099
624.146,3041
624.577,3044
625.009,2999
625.441,2996
625.872,3019
626.303,3154
626.734,2990
627.165,2986
627.596,3075
628.027,2967
628.458,3007
628.888,2986
629.319,3083
629.749,2963
630.179,2972
630.609,2965
631.039,2911
631.469,2929
631.899,3036
632.328,2923
632.758,2913
633.187,2913
633.616,2881
634.046,3017
634.475,2932
634.903,2949
635.332,2959
635.761,2853
636.189,2910
636.618,2931
637.046,2997
637.474,2929
637.902,2964
638.330,2920
638.758,2898
639.186,2908
639.613,2957
640.041,2896
640.468,2934
640.895,2898
641.322,2858
641.749,3003
642.176,2945
642.603,2962
643.029,2821
643.456,2969
643.882,2883
644.308,3055
644.735,2946
645.161,2840
645.586,2864
646.012,2866
646.438,2890
646.863,2902
647.289,2877
647.714,2909
648.139,2923
648.564,2905
648.989,2877
649.414,2916
649.839,2882
650.263,2909
650.688,2826
651.112,2785
651.536,2820
651.961,2826
652.384,2931
652.808,2854
653.232,2923
653.656,2884
654.079,2824
654.503,2758
654.926,2900
655.349,2806
655.772,2871
656.195,2771
656.618,2805
657.040,2817
657.463,2844
657.885,2799
658.308,2795
658.730,2791
659.152,2815
659.574,2790
659.996,2829
660.417,2785
660.839,2865
661.260,2791
661.682,2763
662.103,2842
662.524,2818
662.945,2806
663.366,2730
663.787,2792
664.207,2817
664.628,2773
665.048,2800
665.468,2817
665.888,2767
666.308,2795
666.728,2709
667.148,2691
667.568,2712
667.987,2673
668.407,2773
668.826,2801
669.245,2790
669.664,2684
670.083,2746
670.502,2747
670.921,2681
671.339,2740
671.758,2727
672.176,2694
672.594,2754
673.012,2780
673.430,2667
673.848,2697
674.266,2690
674.684,2743
675.101,2704
675.519,2692
675.936,2755
676.353,2692
676.770,2659
677.187,2712
677.604,2647
678.020,2682
678.437,2727
678.853,2700
679.270,2670
679.686,2697
680.102,2699
680.518,2748
680.933,2633
681.349,2657
681.765,2656
682.180,2682
682.596,2733
683.011,2786
683.426,2682
683.841,2650
684.256,2689
684.670,2677
685.085,2598
685.499,2688
685.914,2667
686.328,2660
686.742,2689
687.156,2604
687.570,2659
687.984,2700
688.398,2711
688.811,2630
689.224,2655
689.638,2614
690.051,2646
690.464,2606
690.877,3026
691.290,2692
691.702,2631
692.115,2587
692.527,2576
692.940,2660
693.352,2716
693.764,2579
694.176,2618
694.588,2641
694.999,2656
695.411,2501
695.822,2520
696.234,2622
696.645,2611
697.056,2564
697.467,2468
697.878,2588
698.289,2548
698.699,2598
699.110,2541
699.520,2623
699.931,2581
700.341,2554
700.751,2533
701.161,2573
701.570,2581
701.980,2470
702.390,2579
702.799,2603
703.208,2624
703.617,2558
704.027,2532
704.435,2541
704.844,2503
705.253,2583
705.662,2611
706.070,2626
706.478,2499
706.887,2556
707.295,2521
707.703,2536
708.110,2548
708.518,2591
708.926,2559
709.333,2509
709.741,2491
710.148,2519
710.555,2532
710.962,2491
711.369,2454
711.776,2430
712.182,2546
712.589,2501
712.995,2451
713.401,2494
713.808,2514
714.214,2482
714.619,2552
715.025,2559
715.431,2532
715.836,2458
716.242,2409
716.647,2473
717.052,2459
717.457,2464
717.862,2480
718.267,2521
718.672,2524
719.076,2445
719.481,2438
719.885,2455
720.289,2448
720.694,2474
721.097,2504
721.501,2410
721.905,2372
722.309,2410
722.712,2465
723.115,2457
723.519,2459
723.922,2362
724.325,2426
724.728,2425
725.130,2443
725.533,2421
725.936,2452
726.338,2469
726.740,2436
727.142,2494
727.544,2367
727.946,2423
728.348,2422
728.750,2366
729.151,2443
729.553,2417
729.954,2398
730.355,2420
730.756,2401
731.157,2401
731.558,2373
731.959,2372
732.359,2364
732.760,2347
733.160,2398
733.560,2448
733.960,2423
734.360,2415
734.760,2407
735.160,2383
735.559,2379
735.959,2366
736.358,2336
736.757,2381
737.157,2325
737.555,2389
737.954,2301
738.353,2426
738.752,2339
739.150,2365
739.549,2297
739.947,2341
740.345,2361
740.743,2363
741.141,2277
741.539,2285
741.936,2311
742.334,2320
742.731,2256
743.128,2334
743.526,2223
743.923,2306
744.320,2338
744.716,2323
745.113,2295
745.510,2265
745.906,2181
746.302,2216
746.698,2248
747.095,2193
747.490,2278
747.886,2243
748.282,2235
748.678,2226
749.073,2187
749.468,2228
749.863,2185
750.259,2225
750.654,2249
751.048,2185
751.443,2164
751.838,2176
752.232,2191
752.626,2122
753.021,2153
753.415,2165
753.809,2125
754.203,2177
754.596,2109
754.990,2170
755.383,2122
755.777,2235
756.170,2202
756.563,2127
756.956,2175
757.349,2091
757.742,2185
758.135,2112
758.527,2105
758.919,2155
759.312,2112
759.704,2018
760.096,2121
760.488,2145
760.880,2113
761.271,2025
761.663,2067
762.054,1965
762.445,1988
762.837,2072
763.228,2018
763.619,1967
764.009,2022
764.400,1993
764.791,2014
765.181,2000
765.571,2023
765.962,2014
766.352,2014
766.742,2061
767.131,2016
767.521,2032
767.911,2077
768.300,2040
768.689,2047
769.079,2064
769.468,2029
769.857,2014
770.246,2034
770.634,2069
771.023,2039
771.411,2026
771.800,2041
772.188,2120
772.576,2018
772.964,2012
773.352,1984
773.740,2048
774.127,2002
774.515,2037
774.902,2060
775.289,1961
775.676,2032
776.063,2052
776.450,2022
776.837,2085
777.224,2107
777.610,2051
777.997,1987
778.383,2048
778.769,1958
779.155,2084
779.541,2032
779.927,2003
780.312,2011
780.698,1951
781.083,1978
781.469,2070
781.854,1976
782.239,1994
782.624,1973
783.008,1998
783.393,2060
783.778,2017
784.162,2057
784.546,1908
784.931,2030
785.315,1998
785.699,2003
786.082,2023
786.466,2006
786.850,1962
787.233,2007
787.616,2016
788.000,1996
788.383,1981
788.766,2021
789.148,2040
789.531,1975
789.914,2013
790.296,1950
790.678,1920
791.061,1935
791.443,1990
791.825,1974
792.207,1970
792.588,1962
792.970,1970
793.351,1922
793.733,1981
794.114,1937
794.495,1968
794.876,1946
795.257,2050
795.638,1953
796.018,1953
796.399,1976
796.779,1927
797.159,1904
797.539,1927
797.919,1885
798.299,2036
798.679,1883
799.059,1936
799.438,1936
799.817,1888
800.197,1877
800.576,1880
800.955,1929
801.334,1927
801.712,1927
802.091,1883
802.470,1925
802.848,1949
803.226,1903
803.604,1945
803.982,1874
804.360,1931
804.738,1920
805.116,1930
805.493,1862
805.871,1923
806.248,1869
806.625,1913
807.002,1862
807.379,1877
807.756,1830
808.132,1888
808.509,1799
808.885,1916
809.262,1966
809.638,1880
810.014,1841
810.390,1942
810.765,1881
811.141,1840
811.517,1947
811.892,1856
812.267,1877
812.643,1819
813.018,1872
813.393,1834
