wavelength_nm,counts
218.821,930
219.350,930
219.878,1277
220.407,890
220.935,888
221.463,909
221.991,884
222.519,886
223.047,910
223.574,926
224.102,844
224.630,904
225.157,883
225.684,889
226.211,903
226.738,920
227.265,969
227.792,1004
228.319,934
228.845,953
229.372,947
229.898,948
230.425,975
230.951,975
231.477,1022
232.003,968
232.529,993
233.054,983
233.580,989
234.105,944
234.631,964
235.156,993
235.681,1037
236.206,996
236.731,946
237.256,991
237.781,981
238.305,1008
238.830,957
239.354,1000
239.879,1025
240.403,992
240.927,995
241.451,1006
241.975,968
242.498,950
243.022,982
243.545,945
244.069,978
244.592,1053
245.115,999
245.638,946
246.161,915
246.684,1003
247.207,972
247.729,985
248.252,953
248.774,952
249.296,948
249.819,1019
250.341,987
250.863,968
251.384,969
251.906,1001
252.428,948
252.949,973
253.471,944
253.992,930
254.513,948
255.034,938
255.555,964
256.076,965
256.597,934
257.117,927
257.638,927
258.158,959
258.678,955
259.198,950
259.718,982
260.238,969
260.758,991
261.278,971
261.798,989
262.317,935
262.836,990
263.356,958
263.875,964
264.394,964
264.913,967
265.432,906
265.950,936
266.469,948
266.987,947
267.506,961
268.024,972
268.542,952
269.060,1015
269.578,944
270.096,954
270.614,945
271.131,957
271.649,958
272.166,945
272.683,935
273.200,985
273.717,1004
274.234,901
274.751,968
275.268,979
275.784,956
276.301,911
276.817,978
277.334,948
277.850,981
278.366,965
278.882,896
279.397,910
279.913,964
280.429,940
280.944,911
281.460,925
281.975,943
282.490,968
283.005,961
283.520,992
284.035,974
284.549,1026
285.064,942
285.578,920
286.093,926
286.607,915
287.121,969
287.635,971
288.149,940
288.663,920
289.176,913
289.690,933
290.203,948
290.717,934
291.230,957
291.743,945
292.256,962
292.769,910
293.282,963
293.794,984
294.307,956
294.819,936
295.332,976
295.844,936
296.356,972
296.868,967
297.380,958
297.892,989
298.403,927
298.915,950
299.426,956
299.938,962
300.449,882
300.960,977
301.471,934
301.982,966
302.492,972
303.003,1019
303.514,913
304.024,936
304.534,953
305.045,959
305.555,964
306.065,938
306.575,902
307.084,921
307.594,900
308.103,929
308.613,915
309.122,983
309.631,986
310.140,984
310.649,918
311.158,984
311.667,948
312.176,926
312.684,937
313.192,930
313.701,930
314.209,945
314.717,989
315.225,948
315.733,982
316.240,937
316.748,930
317.256,922
317.763,937
318.270,981
318.777,910
319.284,938
319.791,885
320.298,952
320.805,949
321.311,949
321.818,887
322.324,985
322.831,1039
323.337,973
323.843,963
324.349,992
324.854,949
325.360,968
325.866,926
326.371,970
326.877,982
327.382,1072
327.887,951
328.392,902
328.897,921
329.402,915
329.906,936
330.411,959
330.915,908
331.420,889
331.924,968
332.428,934
332.932,930
333.436,942
333.940,936
334.443,964
334.947,925
335.450,903
335.954,939
336.457,921
336.960,970
337.463,930
337.966,922
338.469,907
338.971,971
339.474,903
339.976,940
340.478,983
340.981,978
341.483,916
341.985,959
342.486,951
342.988,994
343.490,953
343.991,890
344.493,978
344.994,964
345.495,946
345.996,966
346.497,1368
346.998,991
347.499,892
347.999,936
348.500,945
349.000,963
349.501,1030
350.001,939
350.501,918
351.001,922
351.500,895
352.000,923
352.500,930
352.999,895
353.499,960
353.998,968
354.497,927
354.996,963
355.495,1006
355.994,933
356.492,928
356.991,935
357.489,921
357.988,925
358.486,922
358.984,961
359.482,975
359.980,912
360.478,968
360.975,928
361.473,859
361.970,994
362.468,915
362.965,941
363.462,900
363.959,893
364.456,908
364.953,929
365.449,911
365.946,984
366.442,961
366.939,955
367.435,993
367.931,945
368.427,935
368.923,943
369.418,936
369.914,951
370.409,957
370.905,924
371.400,899
371.895,952
372.390,960
372.885,973
373.380,994
373.875,926
374.369,1097
374.864,922
375.358,940
375.852,1049
376.347,918
376.841,931
377.335,908
377.828,947
378.322,958
378.816,923
379.309,936
379.802,948
380.296,982
380.789,923
381.282,957
381.775,942
382.267,912
382.760,940
383.253,890
383.745,942
384.237,954
384.730,967
385.222,1020
385.714,993
386.205,967
386.697,957
387.189,981
387.680,994
388.172,1000
388.663,967
389.154,967
389.645,992
390.136,984
390.627,972
391.118,1014
391.608,1053
392.099,1001
392.589,999
393.080,1064
393.570,1011
394.060,1004
394.550,1039
395.040,1007
395.529,1034
396.019,1026
396.508,1065
396.998,1052
397.487,1023
397.976,985
398.465,1028
398.954,1041
399.443,1068
399.931,1067
400.420,1076
400.908,987
401.397,1059
401.885,1057
402.373,1087
402.861,1030
403.349,1086
403.837,993
404.324,1036
404.812,1075
405.299,1014
405.786,1027
406.274,1101
406.761,1060
407.248,1087
407.734,1080
408.221,1067
408.708,1166
409.194,1093
409.681,1113
410.167,1156
410.653,1151
411.139,1166
411.625,1110
412.111,1086
412.597,1139
413.082,1142
413.568,1079
414.053,1170
414.538,1121
415.023,1153
415.508,1175
415.993,1258
416.478,1289
416.963,1193
417.447,1247
417.932,1198
418.416,1154
418.900,1123
419.384,1177
419.868,1223
420.352,1135
420.836,1235
421.319,1146
421.803,1161
422.286,1175
422.770,1171
423.253,1276
423.736,1262
424.219,1246
424.702,1209
425.184,1307
425.667,1302
426.149,1273
426.632,1334
427.114,1269
427.596,1241
428.078,1371
428.560,1287
429.042,1291
429.524,1261
430.005,1283
430.487,1282
430.968,1304
431.449,1360
431.930,1335
432.411,1296
432.892,1309
433.373,1367
433.854,1274
434.334,1277
434.814,1340
435.295,1306
435.775,1288
436.255,1367
436.735,1336
437.215,1327
437.695,1377
438.174,1371
438.654,1390
439.133,1401
439.612,1428
440.091,1403
440.571,1402
441.049,1483
441.528,1399
442.007,1458
442.486,1452
442.964,1406
443.442,1468
443.921,1502
444.399,1411
444.877,1432
445.355,1455
445.832,1486
446.310,1469
446.788,1530
447.265,1461
447.742,1503
448.219,1491
448.697,1503
449.173,1598
449.650,1514
450.127,1594
450.604,1561
451.080,1540
451.557,1581
452.033,1603
452.509,1571
452.985,1610
453.461,1633
453.937,1647
454.412,1652
454.888,1584
455.363,1563
455.839,1632
456.314,1603
456.789,1621
457.264,1643
457.739,1680
458.214,1647
458.689,1705
459.163,1671
459.637,1639
460.112,1717
460.586,1723
461.060,1741
461.534,1698
462.008,1761
462.482,1708
462.955,1724
463.429,1743
463.902,1788
464.375,1766
464.849,1742
465.322,1816
465.794,1801
466.267,1814
466.740,1820
467.213,1815
467.685,1755
468.157,1829
468.630,1882
469.102,1906
469.574,1902
470.046,1858
470.517,1981
470.989,1999
471.461,1954
471.932,2007
472.403,2050
472.874,2022
473.346,2019
473.816,2074
474.287,2081
474.758,2157
475.229,2083
475.699,2103
476.170,2164
476.640,2212
477.110,2201
477.580,2167
478.050,2316
478.520,2313
478.989,2293
479.459,2384
479.928,2305
480.398,2366
