wavelength_nm,counts
218.821,874
219.350,874
219.878,1314
220.407,889
220.935,868
221.463,922
221.991,871
222.519,907
223.047,879
223.574,861
224.102,868
224.630,892
225.157,912
225.684,903
226.211,902
226.738,846
227.265,949
227.792,1005
228.319,988
228.845,946
229.372,967
229.898,975
230.425,962
230.951,970
231.477,1000
232.003,993
232.529,949
233.054,964
233.580,1003
234.105,970
234.631,950
235.156,1011
235.681,1084
236.206,975
236.731,933
237.256,983
237.781,957
238.305,980
238.830,907
239.354,948
239.879,978
240.403,934
240.927,936
241.451,927
241.975,945
242.498,958
243.022,954
243.545,1004
244.069,963
244.592,1029
245.115,963
245.638,962
246.161,922
246.684,1004
247.207,936
247.729,928
248.252,940
248.774,922
249.296,1000
249.819,981
250.341,947
250.863,957
251.384,891
251.906,1033
252.428,983
252.949,977
253.471,940
253.992,999
254.513,930
255.034,926
255.555,948
256.076,956
256.597,973
257.117,936
257.638,947
258.158,928
258.678,976
259.198,973
259.718,1020
260.238,965
260.758,954
261.278,958
261.798,923
262.317,954
262.836,939
263.356,989
263.875,903
264.394,945
264.913,966
265.432,932
265.950,919
266.469,964
266.987,951
267.506,979
268.024,934
268.542,907
269.060,989
269.578,919
270.096,943
270.614,966
271.131,903
271.649,898
272.166,948
272.683,947
273.200,968
273.717,917
274.234,929
274.751,931
275.268,945
275.784,923
276.301,902
276.817,946
277.334,968
277.850,954
278.366,951
278.882,937
279.397,939
279.913,948
280.429,922
280.944,965
281.460,976
281.975,907
282.490,956
283.005,1007
283.520,952
284.035,961
284.549,1056
285.064,912
285.578,938
286.093,912
286.607,992
287.121,987
287.635,937
288.149,904
288.663,985
289.176,911
289.690,907
290.203,911
290.717,985
291.230,977
291.743,948
292.256,924
292.769,985
293.282,946
293.794,940
294.307,931
294.819,902
295.332,973
295.844,916
296.356,955
296.868,952
297.380,918
297.892,952
298.403,945
298.915,918
299.426,896
299.938,929
300.449,925
300.960,891
301.471,935
301.982,953
302.492,949
303.003,927
303.514,956
304.024,984
304.534,918
305.045,950
305.555,947
306.065,942
306.575,937
307.084,873
307.594,948
308.103,903
308.613,916
309.122,933
309.631,939
310.140,976
310.649,950
311.158,969
311.667,974
312.176,964
312.684,944
313.192,950
313.701,964
314.209,892
