wavelength_nm,counts
218.821,926
219.350,926
219.878,1342
220.407,906
220.935,907
221.463,917
221.991,882
222.519,887
223.047,870
223.574,912
224.102,959
224.630,908
225.157,857
225.684,899
226.211,879
226.738,908
227.265,965
227.792,1026
228.319,945
228.845,958
229.372,994
229.898,962
230.425,994
230.951,970
231.477,961
232.003,1003
232.529,982
233.054,977
233.580,989
234.105,1024
234.631,995
235.156,993
235.681,1100
236.206,962
236.731,982
237.256,938
237.781,963
238.305,979
238.830,952
239.354,950
239.879,1006
240.403,916
240.927,971
241.451,917
241.975,929
242.498,967
243.022,987
243.545,984
244.069,974
244.592,995
245.115,959
245.638,944
246.161,954
246.684,1003
247.207,941
247.729,934
248.252,981
248.774,988
249.296,930
249.819,962
250.341,960
250.863,910
251.384,940
251.906,1009
252.428,924
252.949,909
253.471,958
253.992,868
254.513,937
255.034,948
255.555,881
256.076,941
256.597,907
257.117,968
257.638,964
258.158,941
258.678,935
259.198,924
259.718,978
260.238,1005
260.758,914
261.278,961
261.798,961
262.317,986
262.836,947
263.356,964
263.875,945
264.394,935
264.913,928
265.432,955
265.950,951
266.469,958
266.987,934
267.506,941
268.024,1002
268.542,916
269.060,996
269.578,1002
270.096,905
270.614,937
271.131,954
271.649,968
272.166,958
272.683,886
273.200,930
273.717,928
274.234,949
274.751,932
275.268,962
275.784,939
276.301,901
276.817,933
277.334,935
277.850,919
278.366,1000
278.882,896
279.397,873
279.913,933
280.429,942
280.944,856
281.460,912
281.975,960
282.490,974
283.005,992
283.520,915
284.035,1009
284.549,1026
285.064,921
285.578,971
286.093,906
286.607,915
287.121,928
287.635,927
288.149,929
288.663,977
289.176,954
289.690,936
290.203,899
290.717,945
291.230,886
291.743,944
292.256,969
292.769,916
293.282,939
293.794,948
294.307,915
294.819,935
295.332,1011
295.844,935
296.356,899
296.868,919
297.380,963
297.892,913
298.403,962
298.915,911
299.426,902
299.938,981
300.449,870
300.960,932
301.471,968
301.982,926
302.492,891
303.003,964
303.514,951
304.024,961
304.534,955
305.045,933
305.555,912
306.065,959
306.575,889
307.084,918
307.594,964
308.103,925
308.613,948
309.122,874
309.631,921
310.140,945
310.649,929
311.158,933
311.667,952
312.176,942
312.684,932
313.192,919
313.701,922
314.209,945
314.717,898
315.225,946
315.733,987
316.240,898
316.748,940
317.256,951
317.763,976
318.270,927
318.777,859
319.284,915
319.791,917
320.298,958
320.805,977
321.311,921
321.818,928
322.324,928
322.831,970
323.337,922
323.843,934
324.349,941
324.854,942
325.360,980
325.866,946
326.371,924
326.877,1026
327.382,1045
327.887,934
328.392,960
328.897,930
329.402,899
329.906,939
330.411,907
330.915,934
331.420,927
331.924,896
332.428,953
332.932,942
333.436,905
333.940,940
334.443,919
334.947,924
335.450,915
335.954,904
336.457,943
336.960,907
337.463,939
337.966,923
338.469,906
338.971,987
339.474,970
339.976,976
340.478,970
340.981,924
341.483,951
341.985,919
342.486,921
342.988,936
343.490,933
343.991,909
