wavelength_nm,counts
218.821,867
219.350,867
219.878,1275
220.407,888
220.935,867
221.463,946
221.991,945
222.519,929
223.047,872
223.574,918
224.102,868
224.630,904
225.157,872
225.684,903
226.211,916
226.738,881
227.265,979
227.792,1046
228.319,1000
228.845,991
229.372,1000
229.898,1019
230.425,957
230.951,996
231.477,973
232.003,986
232.529,1002
233.054,924
233.580,981
234.105,978
234.631,983
235.156,1018
235.681,1053
236.206,953
236.731,999
237.256,926
237.781,971
238.305,1041
238.830,993
239.354,1008
239.879,1014
240.403,923
240.927,924
241.451,949
241.975,1004
242.498,979
243.022,965
243.545,958
244.069,958
244.592,1033
245.115,966
245.638,962
246.161,972
246.684,1005
247.207,956
247.729,1020
248.252,984
248.774,920
249.296,897
249.819,994
250.341,986
250.863,923
251.384,946
251.906,999
252.428,926
252.949,1028
253.471,977
253.992,935
254.513,933
255.034,971
255.555,923
256.076,929
256.597,952
257.117,906
257.638,953
258.158,925
258.678,904
259.198,933
259.718,952
260.238,968
260.758,913
261.278,903
261.798,937
262.317,964
262.836,924
263.356,921
263.875,969
264.394,950
264.913,935
265.432,977
265.950,959
266.469,924
266.987,937
267.506,938
268.024,989
268.542,909
269.060,938
269.578,905
270.096,963
270.614,926
271.131,940
271.649,910
272.166,970
272.683,972
273.200,930
273.717,921
274.234,958
274.751,895
275.268,949
275.784,898
276.301,885
276.817,967
277.334,939
277.850,953
278.366,1015
278.882,907
279.397,909
279.913,928
280.429,942
280.944,898
281.460,954
281.975,956
282.490,972
283.005,1020
283.520,1019
284.035,942
284.549,993
285.064,942
285.578,936
286.093,907
286.607,889
287.121,896
287.635,993
288.149,895
288.663,935
289.176,938
289.690,902
290.203,943
290.717,928
291.230,933
291.743,943
292.256,922
292.769,966
293.282,873
293.794,992
294.307,892
294.819,954
295.332,970
295.844,965
296.356,934
296.868,931
297.380,937
297.892,963
298.403,956
298.915,1002
299.426,923
299.938,930
300.449,947
300.960,938
301.471,922
301.982,906
302.492,939
303.003,981
303.514,962
304.024,1003
304.534,947
305.045,937
305.555,938
306.065,948
306.575,933
307.084,934
307.594,932
308.103,845
308.613,922
309.122,925
309.631,974
310.140,984
310.649,940
311.158,932
311.667,974
312.176,884
312.684,938
313.192,967
313.701,953
314.209,842
314.717,907
315.225,880
315.733,948
316.240,895
316.748,920
317.256,978
317.763,977
318.270,921
318.777,957
319.284,899
319.791,909
320.298,917
320.805,966
321.311,878
321.818,929
322.324,938
322.831,1008
323.337,948
323.843,929
324.349,968
324.854,931
325.360,962
325.866,905
326.371,943
326.877,953
327.382,956
327.887,950
328.392,929
328.897,977
329.402,946
329.906,878
330.411,916
330.915,913
331.420,935
331.924,925
332.428,947
332.932,963
333.436,934
333.940,916
334.443,920
334.947,928
335.450,954
335.954,964
336.457,932
336.960,933
337.463,975
337.966,923
338.469,926
338.971,929
339.474,868
339.976,986
340.478,915
340.981,960
341.483,958
341.985,907
342.486,841
342.988,875
343.490,922
343.991,957
344.493,917
344.994,937
345.495,957
345.996,932
346.497,1293
346.998,911
347.499,934
347.999,952
