wavelength_nm,counts
218.821,875
219.350,875
219.878,1291
220.407,829
220.935,900
221.463,878
221.991,901
222.519,912
223.047,862
223.574,900
224.102,916
224.630,862
225.157,868
225.684,898
226.211,895
226.738,839
227.265,930
227.792,955
228.319,991
228.845,980
229.372,959
229.898,964
230.425,968
230.951,977
231.477,995
232.003,941
232.529,1037
233.054,973
233.580,947
234.105,1040
234.631,927
235.156,1011
235.681,1029
236.206,923
236.731,986
237.256,990
237.781,949
238.305,1029
238.830,931
239.354,942
239.879,1000
240.403,904
240.927,964
241.451,1014
241.975,958
242.498,1021
243.022,986
243.545,932
244.069,951
244.592,1056
245.115,934
245.638,948
246.161,950
246.684,999
247.207,953
247.729,933
248.252,956
248.774,923
249.296,981
249.819,978
250.341,984
250.863,966
251.384,972
251.906,1002
252.428,969
252.949,955
253.471,945
253.992,944
254.513,938
255.034,970
255.555,930
256.076,892
256.597,909
257.117,942
257.638,942
258.158,944
258.678,966
259.198,965
259.718,960
260.238,955
260.758,977
261.278,1015
261.798,954
262.317,957
262.836,947
263.356,976
263.875,921
264.394,983
264.913,985
265.432,909
265.950,929
266.469,971
266.987,958
267.506,927
268.024,961
268.542,958
269.060,985
269.578,951
270.096,940
270.614,984
271.131,996
271.649,927
272.166,993
272.683,949
273.200,962
273.717,973
274.234,1007
274.751,952
275.268,994
275.784,978
276.301,933
276.817,931
277.334,932
277.850,957
278.366,951
278.882,921
279.397,914
279.913,965
280.429,936
280.944,938
281.460,928
281.975,910
282.490,911
283.005,923
283.520,938
284.035,957
284.549,1013
285.064,967
285.578,960
286.093,974
286.607,964
287.121,941
287.635,962
288.149,943
288.663,977
289.176,903
289.690,930
290.203,934
290.717,980
291.230,896
291.743,971
292.256,934
292.769,949
293.282,929
293.794,940
294.307,933
294.819,943
295.332,975
295.844,967
296.356,981
296.868,921
297.380,935
297.892,1000
298.403,970
298.915,922
299.426,967
299.938,970
300.449,953
300.960,920
301.471,903
301.982,990
302.492,971
303.003,957
303.514,926
304.024,996
304.534,953
305.045,922
305.555,1008
306.065,907
306.575,886
307.084,927
307.594,940
308.103,937
308.613,936
309.122,948
309.631,985
