wavelength_nm,counts
218.821,883
219.350,883
219.878,1253
220.407,874
220.935,859
221.463,835
221.991,902
222.519,919
223.047,875
223.574,949
224.102,918
224.630,849
225.157,901
225.684,890
226.211,939
226.738,902
227.265,918
227.792,1017
228.319,903
228.845,952
229.372,889
229.898,975
230.425,949
230.951,926
231.477,918
232.003,898
232.529,949
233.054,927
233.580,967
234.105,1011
234.631,935
235.156,990
235.681,1007
236.206,992
236.731,946
237.256,954
237.781,957
238.305,1020
238.830,953
239.354,1010
239.879,1030
240.403,963
240.927,987
241.451,954
241.975,1021
242.498,947
243.022,958
243.545,948
244.069,960
244.592,989
245.115,953
245.638,1001
246.161,949
246.684,1015
247.207,1005
247.729,964
248.252,965
248.774,934
249.296,948
249.819,973
250.341,982
250.863,970
251.384,1019
251.906,1018
252.428,1026
252.949,1016
253.471,944
253.992,946
254.513,957
255.034,1036
255.555,984
256.076,965
256.597,965
257.117,933
257.638,918
258.158,957
258.678,968
259.198,940
259.718,977
260.238,997
260.758,1014
261.278,965
261.798,960
262.317,968
262.836,967
263.356,969
263.875,961
264.394,979
264.913,936
265.432,984
265.950,945
266.469,952
266.987,1016
267.506,950
268.024,1025
268.542,980
269.060,1030
269.578,938
270.096,968
270.614,944
271.131,978
271.649,1008
272.166,991
272.683,1007
273.200,956
273.717,929
274.234,989
274.751,916
275.268,954
275.784,982
276.301,990
276.817,978
277.334,958
277.850,949
278.366,989
278.882,943
279.397,925
279.913,976
280.429,968
280.944,960
281.460,947
281.975,990
282.490,946
283.005,1004
283.520,974
284.035,989
284.549,1019
285.064,1013
285.578,939
286.093,913
286.607,957
287.121,955
287.635,983
288.149,1002
288.663,950
289.176,931
289.690,967
290.203,984
290.717,967
291.230,975
291.743,985
292.256,898
292.769,982
293.282,966
293.794,970
294.307,944
294.819,927
295.332,1003
295.844,948
296.356,966
296.868,983
297.380,989
297.892,970
298.403,1004
298.915,978
299.426,976
299.938,983
300.449,918
300.960,957
301.471,986
301.982,981
302.492,994
303.003,1010
303.514,987
304.024,1034
304.534,934
305.045,931
305.555,949
306.065,971
306.575,922
307.084,951
307.594,972
308.103,978
308.613,953
309.122,949
309.631,976
310.140,1022
310.649,934
311.158,1004
311.667,964
312.176,994
312.684,953
313.192,955
313.701,994
314.209,965
314.717,960
315.225,980
315.733,975
316.240,967
316.748,964
317.256,948
317.763,937
318.270,966
318.777,950
319.284,985
319.791,998
320.298,966
320.805,1008
321.311,953
321.818,966
322.324,1011
322.831,1035
323.337,953
323.843,946
324.349,1021
324.854,988
325.360,973
325.866,990
326.371,978
326.877,1000
327.382,1031
327.887,956
328.392,939
328.897,999
329.402,990
329.906,979
330.411,951
330.915,936
331.420,990
331.924,949
332.428,1013
332.932,965
333.436,988
333.940,971
334.443,1004
334.947,973
335.450,912
335.954,940
336.457,974
336.960,1022
337.463,942
337.966,947
338.469,918
338.971,1004
339.474,922
339.976,990
340.478,1002
340.981,1019
341.483,1007
341.985,973
342.486,1002
342.988,959
343.490,1011
343.991,987
344.493,982
344.994,979
345.495,988
345.996,977
346.497,1191
346.998,986
347.499,951
347.999,943
348.500,994
349.000,989
349.501,976
350.001,971
350.501,959
351.001,969
351.500,965
352.000,989
352.500,1007
352.999,988
353.499,983
353.998,932
354.497,1045
354.996,946
355.495,1024
355.994,970
356.492,1006
356.991,986
357.489,951
357.988,987
358.486,992
358.984,1001
359.482,982
359.980,999
360.478,962
360.975,994
361.473,974
361.970,1015
362.468,1004
362.965,945
363.462,1025
363.959,960
364.456,988
364.953,951
365.449,986
365.946,986
366.442,951
366.939,994
367.435,989
367.931,977
368.427,997
368.923,1008
369.418,940
369.914,1029
370.409,1051
370.905,976
371.400,961
371.895,1037
372.390,1037
372.885,966
373.380,1000
373.875,1004
374.369,1092
374.864,1047
375.358,1014
375.852,1019
376.347,1010
376.841,1069
377.335,958
377.828,1068
378.322,1058
378.816,1023
379.309,1049
379.802,1046
380.296,1055
380.789,1021
381.282,1027
381.775,1074
382.267,1037
382.760,1071
383.253,1067
383.745,1080
384.237,1063
384.730,1136
385.222,1093
385.714,1096
386.205,1105
386.697,1120
387.189,1165
387.680,1176
388.172,1177
388.663,1155
389.154,1196
389.645,1194
390.136,1133
390.627,1151
391.118,1172
391.608,1218
392.099,1222
392.589,1180
393.080,1237
393.570,1239
394.060,1206
394.550,1218
395.040,1230
395.529,1259
396.019,1275
396.508,1318
396.998,1272
397.487,1295
397.976,1262
398.465,1297
398.954,1302
399.443,1397
399.931,1352
400.420,1358
400.908,1399
401.397,1339
401.885,1376
402.373,1437
402.861,1421
403.349,1480
403.837,1403
404.324,1462
404.812,1501
405.299,1527
405.786,1462
406.274,1494
406.761,1547
407.248,1481
407.734,1555
408.221,1517
408.708,1624
409.194,1552
409.681,1611
410.167,1612
410.653,1656
411.139,1667
411.625,1680
412.111,1731
412.597,1721
413.082,1760
413.568,1725
414.053,1825
414.538,1765
415.023,1815
415.508,1844
415.993,1902
416.478,1893
416.963,1882
417.447,1984
417.932,1883
418.416,1955
418.900,1920
419.384,1939
419.868,1990
420.352,1978
420.836,2019
421.319,2061
421.803,2106
422.286,1969
422.770,2105
423.253,2166
423.736,2065
424.219,2152
424.702,2138
425.184,2161
425.667,2246
426.149,2252
426.632,2145
427.114,2215
427.596,2335
428.078,2394
428.560,2314
429.042,2384
429.524,2405
430.005,2361
430.487,2353
430.968,2432
431.449,2432
431.930,2467
432.411,2495
432.892,2463
433.373,2586
433.854,2533
434.334,2579
434.814,2545
435.295,2578
435.775,2654
436.255,2689
436.735,2642
437.215,2697
437.695,2678
438.174,2673
438.654,2757
439.133,2797
439.612,2830
440.091,2856
440.571,2840
441.049,2977
441.528,2897
442.007,3015
442.486,3050
442.964,2956
443.442,2981
443.921,3055
444.399,3115
444.877,3094
445.355,3232
445.832,3248
446.310,3193
446.788,3204
447.265,3245
447.742,3357
448.219,3299
448.697,3298
449.173,3394
449.650,3339
450.127,3431
450.604,3465
451.080,3552
451.557,3572
452.033,3539
452.509,3624
452.985,3645
453.461,3652
453.937,3691
454.412,3674
454.888,3754
455.363,3787
455.839,3764
456.314,3780
456.789,3837
457.264,3864
457.739,3875
458.214,3977
