wavelength_nm,counts
218.821,903
219.350,903
219.878,1420
220.407,891
220.935,907
221.463,898
221.991,881
222.519,843
223.047,877
223.574,898
224.102,901
224.630,927
225.157,927
225.684,862
226.211,831
226.738,887
227.265,928
227.792,1041
228.319,956
228.845,943
229.372,965
229.898,978
230.425,983
230.951,992
231.477,1024
232.003,941
232.529,966
233.054,930
233.580,966
234.105,1014
234.631,952
235.156,1059
235.681,1066
236.206,1003
236.731,944
237.256,934
237.781,961
238.305,1038
238.830,935
239.354,974
239.879,1023
240.403,917
240.927,977
241.451,973
241.975,903
242.498,1001
243.022,936
243.545,979
244.069,990
244.592,989
245.115,947
245.638,955
246.161,985
246.684,1085
247.207,976
247.729,949
248.252,961
248.774,994
249.296,934
249.819,975
250.341,1030
250.863,924
251.384,965
251.906,1020
252.428,955
252.949,966
253.471,981
253.992,950
254.513,942
255.034,971
255.555,926
256.076,939
256.597,919
257.117,1004
257.638,950
258.158,954
258.678,927
259.198,899
259.718,913
260.238,921
260.758,976
261.278,949
261.798,992
262.317,977
262.836,973
263.356,954
263.875,958
264.394,969
264.913,983
265.432,968
265.950,906
266.469,987
266.987,974
267.506,936
268.024,967
268.542,891
269.060,979
269.578,936
270.096,931
270.614,936
271.131,901
271.649,942
272.166,960
272.683,938
273.200,962
273.717,958
274.234,965
274.751,924
275.268,924
275.784,938
276.301,954
276.817,974
277.334,989
277.850,913
278.366,1027
278.882,928
279.397,930
279.913,957
280.429,965
280.944,978
281.460,951
281.975,912
282.490,975
283.005,961
283.520,1021
284.035,957
284.549,1047
285.064,937
285.578,1000
286.093,955
286.607,970
287.121,932
287.635,980
288.149,940
288.663,954
289.176,920
289.690,891
290.203,944
290.717,962
291.230,921
291.743,941
292.256,1009
292.769,957
293.282,1001
293.794,936
294.307,960
294.819,981
295.332,1022
295.844,937
296.356,978
296.868,960
297.380,981
297.892,911
298.403,941
298.915,977
299.426,949
299.938,961
300.449,924
300.960,922
301.471,963
301.982,888
302.492,915
303.003,999
303.514,958
304.024,986
304.534,952
305.045,919
305.555,970
306.065,956
306.575,855
307.084,932
307.594,954
308.103,908
308.613,978
309.122,940
309.631,990
310.140,1000
310.649,975
311.158,947
311.667,937
312.176,982
312.684,935
313.192,923
313.701,964
314.209,952
314.717,880
315.225,960
315.733,937
316.240,922
316.748,910
317.256,953
317.763,962
318.270,972
318.777,923
319.284,902
319.791,921
320.298,990
320.805,994
321.311,958
321.818,910
322.324,957
322.831,988
323.337,946
323.843,936
324.349,952
324.854,911
325.360,1008
325.866,967
326.371,923
326.877,1003
327.382,976
327.887,885
328.392,979
328.897,947
329.402,970
329.906,927
330.411,943
330.915,904
331.420,956
331.924,913
332.428,947
332.932,904
333.436,940
333.940,922
334.443,952
334.947,944
335.450,974
335.954,892
336.457,1007
336.960,892
337.463,894
337.966,909
338.469,933
338.971,1002
339.474,920
339.976,1000
340.478,926
340.981,958
341.483,946
341.985,899
342.486,939
342.988,987
343.490,946
343.991,1001
344.493,954
344.994,977
345.495,926
345.996,947
346.497,1379
346.998,987
347.499,955
347.999,969
348.500,915
349.000,976
349.501,984
350.001,904
350.501,951
351.001,911
351.500,949
352.000,951
352.500,928
352.999,982
353.499,919
353.998,947
354.497,907
354.996,925
355.495,944
355.994,952
356.492,942
356.991,884
357.489,917
357.988,907
358.486,960
358.984,913
359.482,920
359.980,954
360.478,929
360.975,862
361.473,922
361.970,954
362.468,917
362.965,965
363.462,925
363.959,947
364.456,958
364.953,920
365.449,928
365.946,933
366.442,936
366.939,889
367.435,928
367.931,877
368.427,936
368.923,924
369.418,903
369.914,950
370.409,973
370.905,911
371.400,933
371.895,961
372.390,991
372.885,963
373.380,970
373.875,983
374.369,1077
374.864,927
375.358,937
375.852,981
376.347,942
376.841,930
377.335,966
377.828,1017
378.322,929
378.816,918
379.309,926
379.802,916
380.296,984
380.789,929
381.282,929
381.775,955
382.267,911
382.760,907
383.253,908
383.745,924
384.237,925
384.730,980
385.222,946
385.714,874
386.205,968
386.697,937
387.189,958
387.680,960
388.172,1030
388.663,932
389.154,925
389.645,949
390.136,974
390.627,1000
391.118,943
391.608,945
392.099,976
392.589,960
393.080,968
393.570,970
394.060,965
394.550,955
395.040,958
395.529,975
396.019,911
396.508,1025
396.998,983
397.487,873
397.976,955
398.465,946
398.954,986
399.443,966
399.931,996
400.420,1047
400.908,987
401.397,995
401.885,935
402.373,945
402.861,969
403.349,985
403.837,1020
404.324,973
404.812,982
405.299,960
405.786,986
406.274,1002
406.761,945
407.248,940
407.734,959
408.221,945
408.708,1007
409.194,957
409.681,977
410.167,972
410.653,1002
411.139,1016
411.625,965
412.111,1012
412.597,965
413.082,1000
413.568,1043
414.053,976
414.538,971
415.023,995
415.508,980
415.993,1077
416.478,1124
416.963,1080
417.447,1138
417.932,1029
418.416,994
418.900,1028
419.384,1015
419.868,1042
420.352,988
420.836,1028
421.319,990
421.803,1085
422.286,1026
422.770,1043
423.253,1034
423.736,1015
424.219,985
424.702,1026
425.184,1030
425.667,990
426.149,1012
426.632,1021
427.114,1048
427.596,1055
428.078,1092
428.560,1058
429.042,1033
429.524,1039
430.005,1035
430.487,1066
430.968,1088
431.449,1053
431.930,1015
432.411,1081
432.892,1052
433.373,1047
433.854,1001
434.334,1068
434.814,1079
435.295,1023
435.775,1057
436.255,1093
436.735,1067
437.215,1034
437.695,1053
438.174,1058
438.654,1057
439.133,1100
439.612,1099
440.091,1096
440.571,1056
441.049,1145
441.528,1046
442.007,1068
442.486,1114
442.964,1150
443.442,1081
443.921,1098
444.399,1091
