wavelength_nm,counts
218.821,913
219.350,913
219.878,1495
220.407,902
220.935,856
221.463,888
221.991,911
222.519,901
223.047,922
223.574,917
224.102,921
224.630,927
225.157,914
225.684,881
226.211,879
226.738,955
227.265,921
227.792,1019
228.319,967
228.845,973
229.372,974
229.898,981
230.425,927
230.951,974
231.477,970
232.003,958
232.529,978
233.054,914
233.580,950
234.105,994
234.631,946
235.156,975
235.681,1021
236.206,1011
236.731,950
237.256,931
237.781,950
238.305,1050
238.830,955
239.354,949
239.879,999
240.403,937
240.927,987
241.451,979
241.975,976
242.498,983
243.022,983
243.545,1022
244.069,1002
244.592,965
245.115,967
245.638,972
246.161,942
246.684,962
247.207,941
247.729,960
248.252,966
248.774,906
249.296,920
249.819,925
250.341,902
250.863,961
251.384,971
251.906,1000
252.428,987
252.949,1003
253.471,906
253.992,945
254.513,928
255.034,956
255.555,952
256.076,919
256.597,919
257.117,945
257.638,970
258.158,918
258.678,934
259.198,965
259.718,979
260.238,979
260.758,949
261.278,947
261.798,952
262.317,986
262.836,963
263.356,976
263.875,945
264.394,994
264.913,982
265.432,947
265.950,921
266.469,989
266.987,915
267.506,907
268.024,923
268.542,966
269.060,992
269.578,999
270.096,1014
270.614,993
271.131,925
271.649,954
272.166,921
272.683,898
273.200,1028
273.717,957
274.234,973
274.751,915
275.268,975
275.784,931
276.301,949
276.817,976
277.334,991
277.850,988
278.366,978
278.882,965
279.397,973
279.913,941
280.429,968
280.944,947
281.460,940
281.975,915
282.490,997
283.005,987
283.520,1009
284.035,934
284.549,1011
285.064,986
285.578,985
286.093,900
286.607,932
287.121,962
287.635,958
288.149,922
288.663,929
289.176,932
289.690,909
290.203,971
290.717,926
291.230,943
291.743,978
292.256,925
292.769,1000
293.282,915
293.794,942
294.307,933
294.819,943
295.332,991
295.844,949
296.356,934
296.868,962
297.380,961
297.892,951
298.403,968
298.915,973
299.426,873
299.938,942
300.449,958
300.960,941
301.471,947
301.982,949
302.492,937
303.003,954
303.514,937
304.024,987
304.534,950
305.045,994
305.555,937
306.065,960
306.575,958
307.084,974
307.594,951
308.103,897
308.613,875
309.122,942
309.631,1002
310.140,1018
310.649,954
311.158,941
311.667,960
312.176,1021
312.684,962
313.192,972
313.701,972
314.209,1001
314.717,986
315.225,956
315.733,963
316.240,1000
316.748,957
317.256,966
317.763,980
318.270,958
318.777,947
319.284,956
319.791,934
320.298,951
320.805,964
321.311,959
321.818,901
322.324,932
322.831,1048
323.337,896
323.843,934
324.349,971
324.854,934
325.360,1001
325.866,997
326.371,972
326.877,985
327.382,1007
327.887,988
328.392,950
328.897,905
329.402,901
329.906,937
330.411,903
330.915,954
331.420,910
331.924,948
332.428,941
332.932,890
333.436,965
333.940,945
334.443,961
334.947,941
335.450,923
335.954,924
336.457,934
336.960,907
337.463,905
337.966,965
338.469,933
338.971,1008
339.474,943
339.976,960
340.478,959
340.981,980
341.483,990
341.985,930
342.486,933
342.988,915
343.490,893
343.991,923
344.493,984
344.994,918
345.495,925
345.996,959
346.497,1310
346.998,995
347.499,953
347.999,961
348.500,966
349.000,1052
349.501,977
350.001,967
350.501,912
351.001,957
351.500,980
352.000,984
352.500,910
352.999,956
353.499,928
353.998,931
354.497,968
354.996,936
355.495,930
355.994,878
356.492,911
356.991,917
357.489,972
357.988,945
358.486,897
358.984,893
359.482,968
359.980,947
360.478,956
360.975,926
361.473,868
361.970,972
362.468,943
362.965,947
363.462,959
363.959,936
364.456,1000
364.953,927
365.449,973
365.946,948
366.442,954
366.939,962
367.435,959
367.931,960
368.427,1002
368.923,967
369.418,976
369.914,955
370.409,940
370.905,930
371.400,963
371.895,942
372.390,950
372.885,948
373.380,911
373.875,985
374.369,1147
374.864,965
375.358,908
375.852,989
376.347,993
376.841,940
377.335,948
377.828,993
378.322,972
378.816,934
379.309,995
379.802,949
380.296,989
380.789,923
381.282,978
381.775,950
382.267,918
382.760,963
383.253,994
383.745,910
384.237,971
384.730,941
385.222,969
385.714,970
386.205,993
386.697,977
387.189,987
387.680,981
388.172,982
388.663,967
389.154,996
389.645,962
390.136,981
390.627,988
391.118,1016
391.608,965
392.099,994
392.589,982
393.080,1023
393.570,1002
394.060,1010
394.550,957
395.040,1000
395.529,998
396.019,994
396.508,1041
396.998,966
397.487,993
397.976,985
398.465,1031
398.954,993
399.443,990
399.931,1019
400.420,1017
400.908,1018
401.397,1008
401.885,1006
402.373,1019
402.861,959
403.349,1064
403.837,999
404.324,1071
404.812,1037
405.299,1039
405.786,1041
406.274,1031
406.761,1034
407.248,1001
407.734,1026
408.221,1036
408.708,1003
409.194,1069
409.681,1029
410.167,1045
410.653,1081
411.139,1122
411.625,1047
412.111,1081
412.597,1033
413.082,1068
413.568,1089
414.053,1109
414.538,1100
415.023,1095
415.508,1098
415.993,1205
416.478,1233
416.963,1175
417.447,1138
417.932,1061
418.416,1119
418.900,1092
419.384,1101
419.868,1089
420.352,1072
420.836,1111
421.319,1130
421.803,1121
422.286,1108
422.770,1112
423.253,1192
423.736,1107
424.219,1144
424.702,1128
425.184,1165
425.667,1132
426.149,1155
426.632,1121
427.114,1151
427.596,1147
428.078,1242
428.560,1139
429.042,1161
429.524,1174
430.005,1172
430.487,1214
430.968,1231
431.449,1230
431.930,1219
432.411,1205
432.892,1189
433.373,1197
433.854,1190
434.334,1252
434.814,1204
435.295,1195
435.775,1189
436.255,1242
436.735,1221
437.215,1200
437.695,1206
438.174,1192
438.654,1290
439.133,1267
439.612,1279
440.091,1240
440.571,1249
441.049,1362
441.528,1253
442.007,1227
442.486,1307
442.964,1235
443.442,1285
443.921,1283
444.399,1337
444.877,1323
445.355,1323
445.832,1311
446.310,1338
446.788,1326
447.265,1320
447.742,1332
448.219,1315
448.697,1343
449.173,1395
449.650,1286
450.127,1305
450.604,1388
451.080,1382
451.557,1344
452.033,1362
452.509,1377
452.985,1401
453.461,1393
453.937,1422
454.412,1439
454.888,1435
455.363,1417
455.839,1386
456.314,1394
456.789,1436
457.264,1413
457.739,1441
458.214,1350
458.689,1409
459.163,1514
459.637,1458
460.112,1492
460.586,1471
461.060,1428
461.534,1461
462.008,1508
462.482,1421
462.955,1492
463.429,1512
463.902,1514
464.375,1490
464.849,1472
465.322,1502
465.794,1531
466.267,1554
466.740,1558
467.213,1605
467.685,1548
468.157,1486
468.630,1626
469.102,1565
469.574,1598
470.046,1589
470.517,1653
470.989,1575
471.461,1631
471.932,1630
472.403,1687
472.874,1683
473.346,1654
473.816,1688
474.287,1649
474.758,1763
475.229,1776
475.699,1807
476.170,1808
476.640,1835
477.110,1773
477.580,1820
478.050,1829
478.520,1840
478.989,1945
479.459,1916
479.928,1945
480.398,1919
480.867,1972
481.336,2023
481.805,2003
482.274,2036
482.743,2044
483.211,1980
483.680,2052
484.148,2028
484.617,2145
485.085,2204
485.553,2171
486.021,2188
486.489,2218
486.956,2218
487.424,2227
487.891,2179
488.359,2248
488.826,2254
489.293,2332
489.760,2311
490.227,2354
490.694,2364
491.160,2342
491.627,2442
492.093,2360
492.560,2393
493.026,2368
493.492,2389
493.958,2439
494.424,2504
494.890,2415
495.355,2450
495.821,2483
496.286,2480
496.751,2522
497.216,2535
497.682,2496
498.146,2596
498.611,2565
499.076,2544
499.541,2532
500.005,2637
500.469,2628
500.934,2752
501.398,2677
501.862,2648
502.326,2641
502.789,2769
503.253,2622
503.716,2747
504.180,2653
504.643,2688
505.106,2725
505.569,2737
506.032,2792
506.495,2831
506.958,2704
507.420,2817
507.883,2746
508.345,2845
508.808,2790
509.270,2836
509.732,2895
510.194,2934
510.655,2902
511.117,2918
511.579,2934
512.040,2945
512.501,2875
512.963,2994
513.424,2950
513.885,2958
514.345,3018
514.806,3015
515.267,2987
515.727,3081
516.188,3107
516.648,3131
517.108,3070
517.568,3065
518.028,3239
518.488,3176
518.947,3178
519.407,3221
519.866,3162
520.326,3195
520.785,3152
521.244,3130
521.703,3168
522.162,3221
522.621,3250
523.079,3188
523.538,3195
523.996,3269
524.455,3234
524.913,3242
525.371,3223
525.829,3241
