wavelength_nm,counts
218.821,904
219.350,904
219.878,1414
220.407,869
220.935,864
221.463,933
221.991,897
222.519,893
223.047,903
223.574,882
224.102,867
224.630,924
225.157,914
225.684,881
226.211,859
226.738,953
227.265,946
227.792,963
228.319,926
228.845,937
229.372,948
229.898,959
230.425,931
230.951,945
231.477,926
232.003,947
232.529,993
233.054,978
233.580,964
234.105,943
234.631,977
235.156,1009
235.681,995
236.206,951
236.731,963
237.256,906
237.781,960
238.305,1041
238.830,1053
239.354,982
239.879,1031
240.403,1016
240.927,970
241.451,1014
241.975,990
242.498,977
243.022,945
243.545,998
244.069,988
244.592,959
245.115,1007
245.638,944
246.161,948
246.684,1040
247.207,949
247.729,1008
248.252,1006
248.774,1004
249.296,1018
249.819,985
250.341,950
250.863,970
251.384,995
251.906,1017
252.428,991
252.949,952
253.471,911
253.992,967
254.513,954
255.034,1035
255.555,983
256.076,964
256.597,1029
257.117,1028
257.638,991
258.158,1007
258.678,994
259.198,1027
259.718,954
260.238,967
260.758,959
261.278,972
261.798,1005
262.317,1057
262.836,975
263.356,977
263.875,975
264.394,935
264.913,1015
265.432,1003
265.950,987
266.469,1004
266.987,955
267.506,921
268.024,956
268.542,1012
269.060,1014
269.578,990
270.096,1004
270.614,1037
271.131,938
271.649,927
272.166,1022
272.683,976
273.200,1046
273.717,940
274.234,936
274.751,980
275.268,1016
275.784,993
276.301,982
276.817,926
277.334,1026
277.850,1044
278.366,1031
278.882,999
279.397,979
279.913,1024
280.429,1018
280.944,923
281.460,952
281.975,918
282.490,976
283.005,1018
283.520,983
284.035,995
284.549,1036
285.064,1020
285.578,973
286.093,970
286.607,974
287.121,972
287.635,973
288.149,967
288.663,1004
289.176,967
289.690,970
290.203,963
290.717,969
291.230,927
291.743,1012
292.256,931
292.769,1011
293.282,968
293.794,960
294.307,943
294.819,991
295.332,974
295.844,958
296.356,1040
296.868,959
297.380,992
297.892,1049
298.403,1009
298.915,990
299.426,943
299.938,1013
300.449,951
300.960,1016
301.471,957
301.982,975
302.492,1009
303.003,947
303.514,923
304.024,1013
304.534,953
305.045,971
305.555,997
306.065,929
306.575,935
307.084,985
307.594,944
308.103,988
308.613,1004
309.122,945
309.631,975
310.140,1014
310.649,961
311.158,981
311.667,1006
312.176,964
312.684,962
313.192,938
313.701,979
314.209,990
314.717,991
315.225,904
315.733,1021
316.240,967
316.748,1012
317.256,961
317.763,974
318.270,1000
318.777,985
319.284,1030
319.791,990
320.298,1029
320.805,958
321.311,978
321.818,999
322.324,935
322.831,947
323.337,954
323.843,1020
324.349,1014
324.854,964
325.360,976
325.866,980
326.371,998
326.877,1031
327.382,1071
327.887,993
328.392,950
328.897,992
329.402,983
329.906,930
330.411,1020
330.915,970
331.420,1014
331.924,1015
332.428,996
332.932,952
333.436,959
333.940,1006
334.443,951
334.947,983
335.450,940
335.954,930
336.457,977
336.960,994
337.463,918
337.966,1015
338.469,986
338.971,1034
339.474,985
339.976,993
340.478,990
340.981,968
341.483,1004
341.985,978
342.486,986
342.988,1022
343.490,1014
343.991,995
344.493,997
344.994,979
345.495,952
345.996,1015
346.497,1280
346.998,953
347.499,931
347.999,983
348.500,935
349.000,993
349.501,1062
350.001,927
350.501,941
351.001,979
351.500,980
352.000,986
352.500,913
352.999,1012
353.499,961
353.998,956
354.497,1030
354.996,1000
355.495,974
355.994,971
356.492,986
356.991,1006
357.489,969
357.988,969
358.486,936
358.984,930
359.482,1001
359.980,964
360.478,1017
360.975,1010
361.473,1005
361.970,1010
362.468,994
362.965,1010
363.462,1002
363.959,1024
364.456,1021
364.953,1042
365.449,1000
365.946,1032
366.442,976
366.939,976
367.435,982
367.931,1060
368.427,988
368.923,1033
369.418,1009
369.914,1032
370.409,993
370.905,1026
371.400,1015
371.895,1020
372.390,1021
372.885,1019
373.380,1030
373.875,1007
374.369,1091
374.864,1046
375.358,1017
375.852,1091
376.347,1048
376.841,1043
377.335,1016
377.828,1070
378.322,1056
378.816,1073
379.309,1070
379.802,1068
380.296,1078
380.789,1017
381.282,1117
381.775,1087
382.267,1046
382.760,1075
383.253,1089
383.745,1103
384.237,1102
384.730,1169
385.222,1173
385.714,1166
386.205,1177
386.697,1099
387.189,1172
387.680,1199
388.172,1249
388.663,1173
389.154,1164
389.645,1151
390.136,1197
390.627,1274
391.118,1224
391.608,1232
392.099,1237
392.589,1229
393.080,1283
393.570,1236
394.060,1270
394.550,1288
395.040,1241
395.529,1303
396.019,1359
396.508,1369
396.998,1350
397.487,1349
397.976,1314
398.465,1417
398.954,1371
399.443,1338
399.931,1449
400.420,1417
400.908,1451
401.397,1432
401.885,1457
402.373,1441
402.861,1483
403.349,1499
403.837,1485
404.324,1585
404.812,1582
405.299,1602
405.786,1577
406.274,1691
406.761,1583
407.248,1585
407.734,1694
408.221,1680
408.708,1701
409.194,1702
409.681,1711
410.167,1721
410.653,1675
411.139,1789
411.625,1814
412.111,1804
412.597,1743
413.082,1823
413.568,1866
414.053,1838
414.538,1946
415.023,1871
415.508,1981
415.993,2030
416.478,2019
416.963,1958
417.447,2033
417.932,2032
418.416,2051
418.900,2095
419.384,2160
419.868,2091
420.352,2141
420.836,2154
421.319,2172
421.803,2130
422.286,2252
422.770,2274
423.253,2305
423.736,2322
424.219,2344
424.702,2334
425.184,2399
425.667,2388
426.149,2415
426.632,2435
427.114,2443
427.596,2493
428.078,2523
428.560,2534
429.042,2522
429.524,2584
430.005,2572
430.487,2620
430.968,2547
431.449,2647
431.930,2706
432.411,2709
432.892,2668
433.373,2762
433.854,2775
434.334,2844
434.814,2793
435.295,2818
435.775,2821
436.255,2986
436.735,2930
437.215,2929
437.695,3010
438.174,3071
438.654,3046
439.133,3059
439.612,3195
440.091,3079
440.571,3103
441.049,3283
441.528,3189
442.007,3267
442.486,3278
442.964,3227
443.442,3217
443.921,3365
444.399,3322
444.877,3428
445.355,3469
445.832,3556
446.310,3494
446.788,3512
447.265,3526
447.742,3689
448.219,3598
448.697,3704
449.173,3777
449.650,3653
450.127,3804
450.604,3746
451.080,3874
451.557,3867
452.033,3883
452.509,4020
452.985,4017
453.461,4031
453.937,4081
454.412,4119
454.888,4137
455.363,4116
455.839,4186
456.314,4149
456.789,4238
457.264,4192
457.739,4257
458.214,4382
458.689,4423
459.163,4527
459.637,4450
460.112,4479
460.586,4456
461.060,4585
461.534,4695
462.008,4633
462.482,4602
462.955,4636
463.429,4756
463.902,4789
464.375,4833
464.849,4917
465.322,4962
465.794,5033
466.267,5017
466.740,5127
467.213,5201
467.685,5184
468.157,5209
468.630,5324
469.102,5327
469.574,5530
470.046,5572
470.517,5629
470.989,5588
471.461,5763
471.932,5868
472.403,5977
472.874,6009
473.346,6201
473.816,6184
474.287,6189
474.758,6474
475.229,6526
475.699,6583
476.170,6840
476.640,6801
477.110,7092
477.580,7099
478.050,7288
478.520,7366
478.989,7498
479.459,7599
479.928,7711
480.398,7758
480.867,7946
481.336,8062
481.805,8302
482.274,8434
482.743,8636
483.211,8460
483.680,8771
484.148,8881
484.617,8969
485.085,9149
485.553,9419
486.021,9515
486.489,9546
486.956,9731
487.424,9915
487.891,9947
488.359,10122
488.826,10347
489.293,10225
489.760,10568
490.227,10634
490.694,10754
491.160,10801
491.627,11067
492.093,11097
492.560,11353
493.026,11176
493.492,11288
493.958,11516
494.424,11513
494.890,11835
495.355,11662
495.821,11915
496.286,12085
496.751,12092
497.216,12110
497.682,12139
498.146,12360
498.611,12414
499.076,12490
499.541,12482
500.005,12682
500.469,12860
500.934,13033
501.398,12944
501.862,13026
502.326,13104
502.789,13314
503.253,13278
503.716,13323
504.180,13457
504.643,13468
505.106,13708
505.569,13676
506.032,13973
506.495,13955
506.958,13758
507.420,14030
507.883,14228
508.345,14322
508.808,14501
509.270,14383
509.732,14630
510.194,14590
510.655,14749
511.117,14897
511.579,14889
512.040,14880
512.501,14879
512.963,15134
513.424,15293
513.885,15287
514.345,15574
514.806,15725
515.267,15684
515.727,15731
516.188,16021
516.648,16103
