wavelength_nm,counts
218.821,874
219.350,874
219.878,1466
220.407,887
220.935,851
221.463,852
221.991,905
222.519,907
223.047,889
223.574,871
224.102,859
224.630,880
225.157,918
225.684,897
226.211,893
226.738,908
227.265,959
227.792,1013
228.319,945
228.845,1001
229.372,977
229.898,1005
230.425,943
230.951,988
231.477,1009
232.003,910
232.529,972
233.054,952
233.580,1013
234.105,1003
234.631,970
235.156,955
235.681,1059
236.206,966
236.731,923
237.256,944
237.781,904
238.305,1003
238.830,935
239.354,962
239.879,1039
240.403,960
240.927,979
241.451,961
241.975,949
242.498,936
243.022,964
243.545,968
244.069,929
244.592,995
245.115,950
245.638,976
246.161,954
246.684,1005
247.207,987
247.729,993
248.252,919
248.774,956
249.296,943
249.819,947
250.341,991
250.863,914
251.384,910
251.906,1016
252.428,956
252.949,983
253.471,991
253.992,967
254.513,908
255.034,927
255.555,950
256.076,958
256.597,910
257.117,974
257.638,913
258.158,932
258.678,972
259.198,952
259.718,958
260.238,940
260.758,918
261.278,909
261.798,1006
262.317,956
262.836,947
263.356,968
263.875,954
264.394,955
264.913,932
265.432,946
265.950,963
266.469,984
266.987,909
267.506,917
268.024,946
268.542,925
269.060,958
269.578,961
270.096,980
270.614,970
271.131,902
271.649,947
272.166,1001
272.683,933
273.200,951
273.717,936
274.234,967
274.751,966
275.268,919
275.784,927
276.301,923
276.817,967
277.334,926
277.850,926
278.366,965
278.882,928
279.397,885
279.913,933
280.429,907
280.944,929
281.460,947
281.975,914
282.490,920
283.005,926
283.520,976
284.035,954
284.549,985
285.064,974
285.578,881
286.093,921
286.607,905
287.121,904
287.635,948
288.149,959
288.663,969
289.176,882
289.690,946
290.203,940
290.717,938
291.230,932
291.743,920
292.256,879
292.769,913
293.282,913
293.794,954
294.307,952
294.819,965
295.332,981
295.844,931
296.356,955
296.868,986
297.380,962
297.892,986
298.403,957
298.915,954
299.426,926
299.938,974
300.449,974
300.960,950
301.471,924
301.982,937
302.492,893
303.003,997
303.514,957
304.024,1017
304.534,979
305.045,904
305.555,928
306.065,921
306.575,932
307.084,943
307.594,921
308.103,938
308.613,930
309.122,967
309.631,945
310.140,904
310.649,925
311.158,931
311.667,971
312.176,940
312.684,938
313.192,912
313.701,972
314.209,939
