wavelength_nm,counts
218.821,943
219.350,943
219.878,1429
220.407,872
220.935,878
221.463,898
221.991,887
222.519,866
223.047,875
223.574,890
224.102,910
224.630,947
225.157,866
225.684,869
226.211,870
226.738,898
227.265,938
227.792,1016
228.319,976
228.845,958
229.372,941
229.898,994
230.425,848
230.951,938
231.477,904
232.003,908
232.529,904
233.054,906
233.580,976
234.105,980
234.631,945
235.156,1006
235.681,1030
236.206,928
236.731,929
237.256,959
237.781,966
238.305,972
238.830,958
239.354,873
239.879,973
240.403,938
240.927,891
241.451,948
241.975,909
242.498,912
243.022,965
243.545,989
244.069,945
244.592,916
245.115,944
245.638,974
246.161,941
246.684,917
247.207,897
247.729,930
248.252,948
248.774,918
249.296,968
249.819,982
250.341,898
250.863,840
251.384,954
251.906,966
252.428,936
252.949,948
253.471,932
253.992,894
254.513,947
255.034,904
255.555,940
256.076,904
256.597,918
257.117,935
257.638,928
258.158,905
258.678,876
259.198,888
259.718,902
260.238,913
260.758,920
261.278,943
261.798,928
262.317,925
262.836,957
263.356,982
263.875,917
264.394,952
264.913,906
265.432,877
265.950,949
266.469,990
266.987,903
267.506,935
268.024,977
268.542,955
269.060,960
269.578,933
270.096,922
270.614,920
271.131,969
271.649,908
272.166,890
272.683,865
273.200,923
273.717,868
274.234,919
274.751,928
275.268,920
275.784,881
276.301,882
276.817,933
277.334,935
277.850,971
278.366,965
278.882,923
279.397,886
279.913,957
280.429,944
280.944,892
281.460,953
281.975,899
282.490,947
283.005,970
283.520,994
284.035,925
284.549,918
285.064,927
285.578,935
286.093,975
286.607,917
287.121,932
287.635,950
288.149,946
288.663,956
289.176,935
289.690,917
290.203,912
290.717,935
291.230,898
291.743,924
292.256,961
292.769,928
293.282,929
293.794,920
294.307,926
294.819,894
295.332,1029
295.844,927
296.356,908
296.868,946
297.380,933
297.892,947
298.403,903
298.915,914
299.426,894
299.938,941
300.449,915
300.960,939
301.471,907
301.982,888
302.492,904
303.003,879
303.514,915
304.024,976
304.534,953
305.045,882
305.555,925
306.065,904
306.575,894
307.084,938
307.594,909
308.103,913
308.613,951
309.122,937
309.631,912
310.140,980
310.649,903
311.158,885
311.667,933
312.176,902
312.684,941
313.192,913
313.701,943
314.209,888
314.717,857
315.225,878
315.733,958
316.240,916
316.748,919
317.256,935
317.763,928
318.270,977
318.777,926
319.284,879
319.791,934
320.298,904
320.805,948
321.311,902
321.818,954
322.324,898
322.831,965
323.337,926
323.843,855
324.349,933
324.854,940
325.360,950
325.866,883
326.371,898
326.877,923
327.382,1085
327.887,932
328.392,943
328.897,927
329.402,900
329.906,901
330.411,937
330.915,943
331.420,910
331.924,930
