wavelength_nm,counts
218.821,890
219.350,890
219.878,1436
220.407,877
220.935,880
221.463,873
221.991,922
222.519,913
223.047,900
223.574,920
224.102,913
224.630,865
225.157,899
225.684,884
226.211,907
226.738,908
227.265,967
227.792,1006
228.319,969
228.845,937
229.372,953
229.898,925
230.425,958
230.951,967
231.477,957
232.003,965
232.529,985
233.054,946
233.580,970
234.105,1012
234.631,980
235.156,983
235.681,1013
236.206,936
236.731,972
237.256,961
237.781,964
238.305,1000
238.830,933
239.354,938
239.879,985
240.403,918
240.927,991
241.451,942
241.975,954
242.498,963
243.022,1002
243.545,968
244.069,931
244.592,995
245.115,990
245.638,988
246.161,972
246.684,1016
247.207,967
247.729,981
248.252,949
248.774,966
249.296,940
249.819,958
250.341,952
250.863,939
251.384,919
251.906,993
252.428,924
252.949,990
253.471,925
253.992,993
254.513,985
255.034,933
255.555,952
256.076,937
256.597,908
257.117,926
257.638,939
258.158,903
258.678,992
259.198,983
259.718,936
260.238,927
260.758,984
261.278,916
261.798,995
262.317,930
262.836,971
263.356,955
263.875,908
264.394,972
264.913,972
265.432,909
265.950,967
266.469,955
266.987,931
267.506,889
268.024,977
268.542,943
269.060,967
269.578,936
270.096,957
270.614,994
271.131,986
271.649,925
272.166,963
272.683,941
273.200,947
273.717,944
274.234,937
274.751,908
275.268,942
275.784,955
276.301,962
276.817,952
277.334,933
277.850,952
278.366,1000
278.882,927
279.397,929
279.913,945
280.429,968
280.944,945
281.460,960
281.975,887
282.490,924
283.005,1009
283.520,986
284.035,909
284.549,1034
285.064,974
285.578,939
286.093,962
286.607,968
287.121,954
287.635,998
288.149,971
288.663,981
289.176,904
289.690,921
290.203,930
290.717,955
291.230,891
291.743,961
292.256,913
292.769,921
293.282,922
293.794,951
294.307,927
294.819,969
295.332,999
295.844,927
296.356,971
296.868,953
297.380,958
297.892,990
298.403,932
298.915,876
299.426,916
299.938,956
300.449,954
300.960,943
301.471,994
301.982,925
302.492,945
303.003,958
303.514,914
304.024,998
304.534,981
305.045,923
305.555,964
306.065,947
306.575,947
307.084,932
307.594,875
308.103,953
308.613,954
309.122,951
309.631,946
310.140,1005
310.649,945
311.158,925
311.667,987
312.176,940
312.684,972
313.192,983
313.701,986
314.209,923
314.717,955
315.225,990
315.733,941
316.240,918
316.748,883
317.256,938
317.763,918
318.270,937
318.777,880
319.284,907
319.791,908
320.298,985
320.805,943
321.311,943
321.818,952
322.324,911
322.831,980
323.337,987
323.843,932
324.349,978
324.854,945
325.360,934
325.866,943
326.371,959
326.877,988
327.382,961
327.887,939
328.392,954
328.897,904
329.402,940
329.906,927
330.411,960
330.915,938
331.420,933
331.924,906
332.428,924
332.932,904
333.436,916
333.940,866
334.443,907
334.947,912
335.450,922
335.954,953
336.457,980
336.960,945
337.463,932
337.966,979
338.469,915
338.971,1002
339.474,932
339.976,928
340.478,944
340.981,987
341.483,968
341.985,948
342.486,943
342.988,985
343.490,954
343.991,906
344.493,958
344.994,911
345.495,918
345.996,943
346.497,1360
346.998,945
347.499,897
347.999,966
348.500,972
349.000,989
349.501,974
350.001,929
350.501,917
351.001,946
351.500,946
352.000,929
352.500,944
352.999,945
353.499,985
353.998,931
354.497,927
354.996,932
355.495,907
355.994,914
356.492,911
356.991,956
357.489,942
357.988,944
358.486,929
358.984,894
359.482,954
359.980,953
360.478,894
360.975,949
361.473,960
361.970,1009
362.468,943
362.965,946
363.462,900
363.959,955
364.456,947
364.953,931
365.449,888
365.946,954
366.442,980
366.939,925
367.435,998
367.931,920
368.427,970
368.923,938
369.418,900
369.914,927
370.409,920
370.905,952
371.400,934
371.895,941
372.390,945
372.885,930
373.380,970
373.875,930
374.369,1084
374.864,933
375.358,937
375.852,973
376.347,910
376.841,962
377.335,923
377.828,920
378.322,957
378.816,948
379.309,1002
379.802,958
380.296,952
380.789,926
381.282,930
381.775,946
382.267,907
382.760,902
383.253,967
383.745,973
384.237,930
384.730,1009
385.222,918
385.714,926
386.205,966
386.697,920
387.189,969
387.680,957
388.172,1025
388.663,951
389.154,944
389.645,932
390.136,937
390.627,1014
391.118,999
391.608,940
392.099,929
392.589,915
393.080,981
393.570,939
394.060,946
394.550,953
395.040,884
395.529,956
396.019,1012
396.508,1044
396.998,968
397.487,989
397.976,938
398.465,1013
398.954,942
399.443,939
399.931,947
400.420,1003
400.908,953
401.397,997
401.885,899
402.373,956
402.861,948
403.349,988
403.837,992
404.324,928
404.812,932
405.299,896
405.786,912
406.274,1046
406.761,956
407.248,999
407.734,979
408.221,949
408.708,1014
409.194,986
409.681,941
410.167,988
410.653,970
411.139,1098
411.625,964
412.111,978
412.597,1018
413.082,1027
413.568,973
414.053,1049
414.538,1007
415.023,1038
415.508,1024
415.993,1113
416.478,1087
416.963,1046
417.447,1059
417.932,1018
418.416,1009
418.900,990
419.384,1026
419.868,1042
420.352,991
420.836,1016
421.319,943
421.803,975
422.286,958
422.770,1007
423.253,1051
423.736,984
424.219,998
424.702,1013
425.184,1030
425.667,1034
426.149,995
426.632,1052
427.114,1000
427.596,1006
428.078,1095
428.560,1021
429.042,1064
429.524,1004
430.005,1047
430.487,988
430.968,1041
431.449,1076
431.930,1024
432.411,1068
432.892,1043
433.373,998
