wavelength_nm,counts
218.821,871
219.350,871
219.878,1424
220.407,872
220.935,851
221.463,872
221.991,897
222.519,939
223.047,894
223.574,872
224.102,951
224.630,870
225.157,880
225.684,905
226.211,861
226.738,879
227.265,950
227.792,1074
228.319,956
228.845,921
229.372,931
229.898,1029
230.425,927
230.951,959
231.477,983
232.003,960
232.529,979
233.054,891
233.580,976
234.105,1005
234.631,958
235.156,1027
235.681,1071
236.206,1009
236.731,937
237.256,923
237.781,947
238.305,972
238.830,939
239.354,923
239.879,1012
240.403,971
240.927,941
241.451,954
241.975,924
242.498,940
243.022,937
243.545,952
244.069,949
244.592,984
245.115,971
245.638,1000
246.161,900
246.684,974
247.207,878
247.729,948
248.252,941
248.774,958
249.296,945
249.819,970
250.341,901
250.863,941
251.384,964
251.906,979
252.428,948
252.949,993
253.471,929
253.992,948
254.513,960
255.034,916
255.555,890
256.076,961
256.597,981
257.117,934
257.638,942
258.158,924
258.678,941
259.198,936
259.718,922
260.238,987
260.758,950
261.278,988
261.798,959
262.317,958
262.836,974
263.356,970
263.875,925
264.394,986
264.913,961
265.432,930
265.950,958
266.469,987
266.987,969
267.506,948
268.024,965
268.542,908
269.060,952
269.578,910
270.096,991
270.614,942
271.131,901
271.649,947
272.166,968
272.683,908
273.200,932
273.717,973
274.234,971
274.751,1003
275.268,977
275.784,938
276.301,959
276.817,981
277.334,927
277.850,976
278.366,983
278.882,932
279.397,894
279.913,969
280.429,952
280.944,895
281.460,919
281.975,944
282.490,916
283.005,958
283.520,954
284.035,953
284.549,1030
285.064,944
285.578,912
286.093,917
286.607,968
287.121,918
287.635,905
288.149,989
288.663,950
289.176,913
289.690,926
290.203,912
290.717,893
291.230,911
291.743,988
292.256,1003
292.769,921
293.282,918
293.794,985
294.307,940
294.819,950
295.332,1009
295.844,924
296.356,952
296.868,895
297.380,964
297.892,945
298.403,926
298.915,948
299.426,925
299.938,931
300.449,926
300.960,961
301.471,939
301.982,904
302.492,951
303.003,981
303.514,947
304.024,965
304.534,917
305.045,941
305.555,976
306.065,941
306.575,955
307.084,909
307.594,929
308.103,951
308.613,920
309.122,981
309.631,921
310.140,914
310.649,935
311.158,908
311.667,959
312.176,898
312.684,908
313.192,926
313.701,950
314.209,986
314.717,973
315.225,959
315.733,934
316.240,923
316.748,962
317.256,925
317.763,905
318.270,944
318.777,937
319.284,908
319.791,908
320.298,898
320.805,946
321.311,896
321.818,907
322.324,930
322.831,1006
323.337,928
323.843,903
324.349,965
324.854,855
325.360,901
325.866,948
326.371,992
326.877,991
327.382,967
327.887,958
328.392,935
328.897,950
329.402,907
329.906,900
330.411,925
330.915,931
331.420,887
331.924,949
332.428,835
332.932,888
333.436,948
333.940,924
334.443,934
334.947,904
335.450,890
335.954,962
336.457,947
336.960,893
337.463,968
337.966,961
338.469,910
338.971,959
339.474,936
339.976,994
340.478,901
340.981,982
341.483,913
341.985,916
342.486,906
342.988,939
343.490,999
343.991,947
344.493,957
344.994,958
345.495,923
345.996,915
346.497,1374
346.998,971
347.499,938
347.999,972
348.500,918
349.000,974
349.501,998
350.001,894
350.501,944
351.001,927
351.500,954
352.000,963
352.500,897
352.999,942
353.499,969
353.998,893
354.497,914
354.996,955
355.495,884
355.994,898
356.492,916
356.991,892
357.489,933
357.988,917
358.486,893
358.984,900
359.482,959
359.980,905
360.478,932
360.975,975
361.473,1051
361.970,981
362.468,906
362.965,886
363.462,909
363.959,929
364.456,909
364.953,883
365.449,928
365.946,967
366.442,985
366.939,984
367.435,905
367.931,928
368.427,906
368.923,923
369.418,911
369.914,970
370.409,935
370.905,921
371.400,891
371.895,968
372.390,916
372.885,991
373.380,932
373.875,863
374.369,1062
374.864,916
375.358,935
375.852,948
376.347,933
376.841,934
377.335,939
377.828,982
378.322,951
378.816,986
379.309,962
379.802,928
380.296,943
380.789,908
381.282,1001
381.775,972
382.267,955
382.760,929
383.253,916
383.745,967
384.237,904
384.730,969
385.222,935
385.714,892
386.205,1004
386.697,942
387.189,934
387.680,943
388.172,993
388.663,954
389.154,919
389.645,996
390.136,940
390.627,937
391.118,972
391.608,1020
392.099,896
392.589,925
393.080,1005
393.570,934
394.060,998
394.550,988
395.040,907
395.529,930
396.019,956
396.508,985
396.998,971
397.487,1003
397.976,955
398.465,941
398.954,949
399.443,960
399.931,910
400.420,989
400.908,952
401.397,990
401.885,964
402.373,996
402.861,917
403.349,988
403.837,954
404.324,974
404.812,927
405.299,970
405.786,971
406.274,1011
406.761,926
407.248,967
407.734,984
408.221,1050
408.708,1008
409.194,975
409.681,991
410.167,979
410.653,1028
411.139,1006
411.625,973
412.111,1029
412.597,1036
413.082,1010
413.568,960
414.053,1068
414.538,968
415.023,1000
415.508,987
415.993,1125
416.478,1174
416.963,988
417.447,1098
417.932,996
418.416,1043
418.900,988
419.384,1006
419.868,1041
420.352,1049
420.836,1001
421.319,1027
421.803,1030
422.286,1021
422.770,1014
423.253,1105
423.736,1012
424.219,1010
424.702,1031
425.184,1062
425.667,1014
426.149,1001
426.632,1094
427.114,1060
427.596,1029
428.078,1075
428.560,1004
429.042,1066
429.524,1063
430.005,1048
430.487,1045
430.968,1103
431.449,1162
431.930,1065
432.411,1065
432.892,1089
433.373,1065
433.854,1065
434.334,1072
434.814,1140
435.295,1058
435.775,1058
436.255,1082
436.735,1083
437.215,1055
437.695,1110
438.174,1115
438.654,1115
439.133,1157
439.612,1102
440.091,1095
440.571,1109
441.049,1136
441.528,1090
442.007,1148
442.486,1107
442.964,1114
443.442,1136
443.921,1148
444.399,1162
444.877,1125
445.355,1135
445.832,1115
446.310,1123
446.788,1112
447.265,1075
447.742,1149
448.219,1160
448.697,1193
449.173,1226
449.650,1102
450.127,1175
450.604,1154
451.080,1150
451.557,1180
452.033,1139
452.509,1179
452.985,1151
453.461,1161
453.937,1203
454.412,1144
454.888,1216
455.363,1170
455.839,1156
456.314,1141
456.789,1163
457.264,1186
457.739,1215
458.214,1180
458.689,1240
459.163,1219
459.637,1213
460.112,1154
460.586,1249
461.060,1209
461.534,1225
462.008,1231
462.482,1237
462.955,1211
463.429,1262
463.902,1203
464.375,1240
464.849,1245
465.322,1252
465.794,1298
466.267,1266
466.740,1302
467.213,1311
467.685,1282
468.157,1265
468.630,1314
469.102,1327
469.574,1262
470.046,1302
470.517,1282
470.989,1271
471.461,1299
471.932,1291
472.403,1381
472.874,1356
473.346,1344
473.816,1313
474.287,1326
474.758,1410
475.229,1399
475.699,1360
476.170,1408
476.640,1449
477.110,1446
477.580,1434
478.050,1483
478.520,1435
478.989,1473
479.459,1454
479.928,1453
480.398,1447
480.867,1513
481.336,1461
481.805,1549
482.274,1531
482.743,1502
483.211,1571
483.680,1498
484.148,1556
484.617,1562
485.085,1603
485.553,1599
486.021,1596
486.489,1586
486.956,1581
487.424,1672
487.891,1620
488.359,1629
488.826,1706
489.293,1656
489.760,1686
490.227,1628
490.694,1684
491.160,1705
491.627,1728
492.093,1699
492.560,1722
493.026,1714
493.492,1707
493.958,1782
494.424,1774
494.890,1674
495.355,1802
495.821,1758
496.286,1797
496.751,1811
497.216,1849
497.682,1824
498.146,1790
498.611,1809
499.076,1877
499.541,1788
500.005,1811
500.469,1851
500.934,1938
501.398,1854
501.862,1907
502.326,1922
502.789,1869
503.253,1898
503.716,1926
504.180,1898
504.643,1900
505.106,1892
505.569,1920
506.032,1937
506.495,1976
506.958,1953
507.420,2001
507.883,1979
508.345,1928
508.808,1928
509.270,2029
509.732,2020
510.194,2043
510.655,2005
511.117,1983
511.579,2064
512.040,2017
512.501,2009
512.963,2018
513.424,2066
513.885,2048
514.345,2031
514.806,2096
515.267,2086
515.727,2096
516.188,2076
516.648,2145
517.108,2113
517.568,2094
518.028,2271
518.488,2096
518.947,2070
519.407,2158
519.866,2151
520.326,2167
520.785,2108
521.244,2198
521.703,2109
522.162,2121
522.621,2130
523.079,2148
523.538,2183
523.996,2230
524.455,2125
524.913,2225
525.371,2179
525.829,2174
526.286,2245
526.744,2226
527.202,2171
527.659,2215
528.117,2193
528.574,2230
529.031,2254
529.488,2213
529.945,2269
530.402,2238
530.858,2270
531.315,2233
531.771,2340
532.227,2236
532.684,2284
533.140,2249
533.596,2308
534.051,2234
534.507,2339
534.963,2309
535.418,2282
535.873,2260
536.329,2255
536.784,2305
537.239,2347
537.694,2331
538.148,2376
538.603,2287
539.058,2378
539.512,2317
539.966,2350
540.421,2332
540.875,2304
541.329,2381
541.782,2275
542.236,2310
542.690,2293
543.143,2342
543.597,2269
544.050,2294
544.503,2432
544.956,2321
545.409,2372
545.862,2330
546.314,2345
546.767,2344
547.219,2368
547.672,2406
548.124,2404
548.576,2363
549.028,2373
549.480,2362
549.931,2379
550.383,2395
550.834,2397
551.286,2491
551.737,2488
552.188,2361
552.639,2363
553.090,2445
553.541,2527
553.992,2480
554.442,2476
554.893,2473
555.343,2492
555.793,2480
556.243,2458
556.693,2441
557.143,2521
557.593,2488
558.042,2494
558.492,2578
558.941,2534
559.390,2542
559.839,2600
560.288,2523
560.737,2525
561.186,2528
561.635,2580
562.083,2524
562.532,2548
562.980,2535
563.428,2575
563.876,2587
564.324,2516
564.772,2605
565.220,2632
565.667,2538
566.115,2662
566.562,2626
567.010,2642
567.457,2568
567.904,2609
568.351,2586
568.797,2631
569.244,2606
569.691,2577
570.137,2563
570.583,2544
571.030,2595
571.476,2606
571.922,2602
572.367,2656
572.813,2586
573.259,2626
573.704,2626
574.150,2547
574.595,2722
575.040,2623
575.485,2615
575.930,2573
576.375,2662
576.819,2715
577.264,2660
577.708,2668
578.153,2606
578.597,2663
579.041,2631
579.485,2604
579.929,2628
580.372,2600
580.816,2647
581.259,2585
581.703,2513
582.146,2638
582.589,2658
583.032,2619
583.475,2627
583.918,2639
584.360,2586
584.803,2679
585.245,2686
585.688,2644
586.130,2620
586.572,2652
587.014,2681
587.456,2650
587.897,2604
588.339,2667
588.780,2675
589.222,2707
589.663,2723
590.104,2712
590.545,2616
590.986,2622
591.427,2656
591.867,2715
592.308,2603
592.748,2600
593.189,2729
593.629,2645
594.069,2798
594.509,2656
594.949,2748
595.388,2683
595.828,2674
596.267,2687
596.707,2628
597.146,2676
597.585,2713
598.024,2668
598.463,2667
598.902,2661
599.340,2741
599.779,2684
600.217,2699
600.655,2683
601.093,2710
601.532,2707
601.969,2649
602.407,2600
602.845,2701
603.282,2727
603.720,2731
604.157,2796
604.594,2718
605.032,2751
605.468,2726
605.905,2733
606.342,2725
606.779,2684
607.215,2682
607.652,2725
608.088,2606
608.524,2684
608.960,2650
609.396,2673
609.832,2637
610.267,2756
610.703,2697
611.138,2672
611.574,2674
612.009,2678
612.444,2746
612.879,2695
613.314,2680
613.748,2699
614.183,2712
614.617,2655
615.052,2675
615.486,2731
615.920,2721
616.354,2681
616.788,2667
617.222,2735
617.655,2661
618.089,2619
618.522,2680
618.956,2716
619.389,2692
619.822,2740
620.255,2615
620.688,2690
621.120,2673
621.553,2699
621.985,2733
622.418,2644
622.850,2617
623.282,2604
623.714,2622
624.146,2577
624.577,2621
625.009,2602
625.441,2663
625.872,2593
626.303,2729
626.734,2601
627.165,2580
627.596,2706
628.027,2586
628.458,2581
628.888,2639
629.319,2664
629.749,2546
630.179,2581
630.609,2582
631.039,2543
631.469,2656
631.899,2661
632.328,2601
632.758,2558
633.187,2610
633.616,2622
634.046,2558
634.475,2539
634.903,2571
635.332,2530
635.761,2498
636.189,2515
636.618,2512
637.046,2657
637.474,2572
637.902,2604
638.330,2534
638.758,2545
639.186,2552
639.613,2573
640.041,2539
640.468,2531
640.895,2616
641.322,2500
641.749,2517
642.176,2479
642.603,2585
643.029,2658
643.456,2596
643.882,2524
644.308,2779
644.735,2617
645.161,2543
645.586,2560
646.012,2529
646.438,2547
646.863,2453
647.289,2540
647.714,2443
648.139,2527
648.564,2573
648.989,2552
649.414,2490
649.839,2516
650.263,2551
650.688,2473
651.112,2538
651.536,2442
651.961,2413
652.384,2561
652.808,2524
653.232,2484
653.656,2520
654.079,2574
654.503,2525
654.926,2540
655.349,2532
655.772,2575
656.195,2448
656.618,2520
657.040,2475
657.463,2464
657.885,2481
658.308,2467
658.730,2492
659.152,2491
659.574,2436
659.996,2497
660.417,2393
660.839,2434
661.260,2537
661.682,2440
662.103,2435
662.524,2417
662.945,2527
663.366,2543
663.787,2538
664.207,2475
664.628,2364
665.048,2481
665.468,2526
665.888,2421
666.308,2411
666.728,2416
667.148,2347
667.568,2446
667.987,2367
668.407,2399
668.826,2374
669.245,2480
669.664,2354
670.083,2406
670.502,2398
670.921,2498
671.339,2414
671.758,2378
672.176,2416
672.594,2441
673.012,2388
673.430,2460
673.848,2374
674.266,2434
674.684,2404
675.101,2443
675.519,2382
675.936,2392
676.353,2341
676.770,2402
677.187,2376
677.604,2421
678.020,2306
678.437,2271
678.853,2452
679.270,2349
679.686,2368
680.102,2394
680.518,2317
680.933,2297
681.349,2319
681.765,2438
682.180,2371
682.596,2444
683.011,2306
683.426,2336
683.841,2395
684.256,2399
684.670,2413
685.085,2367
685.499,2377
685.914,2382
686.328,2425
686.742,2344
687.156,2374
687.570,2412
687.984,2373
688.398,2421
688.811,2329
689.224,2380
689.638,2328
690.051,2366
690.464,2413
690.877,2778
691.290,2380
691.702,2408
692.115,2405
692.527,2378
692.940,2327
693.352,2394
693.764,2287
694.176,2313
694.588,2318
694.999,2349
695.411,2373
695.822,2366
696.234,2395
696.645,2312
697.056,2274
697.467,2276
697.878,2312
698.289,2328
698.699,2289
699.110,2315
699.520,2315
699.931,2254
700.341,2315
700.751,2285
701.161,2259
701.570,2279
701.980,2267
702.390,2255
702.799,2335
703.208,2220
703.617,2313
704.027,2273
704.435,2349
704.844,2342
705.253,2274
705.662,2314
706.070,2297
706.478,2268
706.887,2319
707.295,2236
707.703,2242
708.110,2238
708.518,2368
708.926,2277
709.333,2227
709.741,2283
710.148,2220
710.555,2326
710.962,2261
711.369,2197
711.776,2248
712.182,2248
712.589,2215
712.995,2199
713.401,2294
713.808,2186
714.214,2201
714.619,2189
715.025,2300
715.431,2234
715.836,2217
716.242,2263
716.647,2231
717.052,2186
717.457,2190
717.862,2209
718.267,2197
718.672,2228
719.076,2193
719.481,2231
719.885,2214
720.289,2151
720.694,2262
721.097,2176
721.501,2204
721.905,2217
722.309,2233
722.712,2223
723.115,2170
723.519,2173
723.922,2229
724.325,2194
724.728,2170
725.130,2211
725.533,2210
725.936,2152
726.338,2225
726.740,2205
727.142,2214
727.544,2175
727.946,2146
728.348,2189
728.750,2138
729.151,2100
729.553,2208
729.954,2219
730.355,2179
730.756,2165
731.157,2181
731.558,2221
731.959,2249
732.359,2199
732.760,2168
733.160,2161
733.560,2160
733.960,2170
734.360,2200
734.760,2117
735.160,2056
735.559,2133
735.959,2099
736.358,2096
736.757,2188
737.157,2191
737.555,2180
737.954,2117
738.353,2126
738.752,2122
739.150,2115
739.549,2111
739.947,2123
740.345,2087
740.743,2086
741.141,2107
741.539,2103
741.936,2112
742.334,2152
742.731,2044
743.128,2020
743.526,2077
743.923,2025
744.320,2053
744.716,2096
745.113,2082
745.510,2095
745.906,1935
746.302,2067
746.698,2129
747.095,2041
747.490,2013
747.886,2001
748.282,2017
748.678,2130
749.073,2030
749.468,1984
749.863,2043
750.259,2049
750.654,2052
751.048,2022
751.443,1999
751.838,1967
752.232,1969
752.626,1957
753.021,2002
753.415,1983
753.809,2032
754.203,2028
754.596,1948
754.990,2030
755.383,1904
755.777,1967
756.170,1934
756.563,1929
756.956,1880
757.349,1908
757.742,1976
758.135,1972
758.527,1951
758.919,1970
759.312,1983
759.704,1931
760.096,1922
760.488,1903
760.880,1865
761.271,1832
761.663,1848
762.054,1878
762.445,1848
762.837,1899
763.228,1847
763.619,1855
764.009,1822
764.400,1810
764.791,1914
765.181,1823
765.571,1906
765.962,1909
766.352,1865
766.742,1956
767.131,1851
767.521,1877
767.911,1816
768.300,1860
768.689,1815
769.079,1876
769.468,1910
769.857,1785
770.246,1851
770.634,1823
771.023,1904
771.411,1845
771.800,1895
772.188,1969
772.576,1835
772.964,1812
773.352,1895
773.740,1845
774.127,1844
774.515,1872
774.902,1892
775.289,1851
775.676,1855
776.063,1925
776.450,1867
776.837,1903
777.224,1930
777.610,1860
777.997,1905
778.383,1803
778.769,1839
779.155,1939
779.541,1910
779.927,1846
780.312,1843
780.698,1826
781.083,1862
781.469,1833
781.854,1859
782.239,1875
782.624,1788
783.008,1871
783.393,1825
783.778,1869
784.162,1899
784.546,1837
784.931,1956
785.315,1825
785.699,1800
786.082,1820
786.466,1800
786.850,1873
787.233,1889
787.616,1809
788.000,1829
788.383,1824
788.766,1795
789.148,1810
789.531,1849
789.914,1825
790.296,1814
790.678,1837
791.061,1828
791.443,1836
791.825,1856
792.207,1820
792.588,1890
792.970,1811
793.351,1874
793.733,1913
794.114,1772
794.495,1759
794.876,1814
795.257,1882
795.638,1849
796.018,1775
796.399,1854
796.779,1798
797.159,1741
797.539,1714
797.919,1814
798.299,1891
798.679,1813
799.059,1815
799.438,1801
799.817,1812
800.197,1741
800.576,1761
800.955,1810
801.334,1815
801.712,1827
802.091,1804
802.470,1816
802.848,1793
803.226,1776
803.604,1794
803.982,1774
804.360,1833
804.738,1734
805.116,1819
805.493,1782
805.871,1753
806.248,1775
806.625,1809
807.002,1774
807.379,1772
807.756,1692
808.132,1678
808.509,1733
808.885,1809
809.262,1773
809.638,1805
810.014,1770
810.390,1764
810.765,1714
811.141,1738
811.517,1838
811.892,1704
812.267,1774
812.643,1672
813.018,1687
813.393,1697
813.767,1728
814.142,1703
814.517,1699
814.891,1685
815.265,1653
815.639,1674
