wavelength_nm,counts
218.821,881
219.350,881
219.878,1477
220.407,909
220.935,923
221.463,938
221.991,868
222.519,917
223.047,919
223.574,889
224.102,875
224.630,891
225.157,961
225.684,949
226.211,896
226.738,928
227.265,952
227.792,1035
228.319,983
228.845,998
229.372,960
229.898,975
230.425,940
230.951,980
231.477,1024
232.003,988
232.529,996
233.054,961
233.580,970
234.105,1008
234.631,989
235.156,1020
235.681,1038
236.206,1005
236.731,967
237.256,990
237.781,950
238.305,977
238.830,888
239.354,957
239.879,1014
240.403,909
240.927,987
241.451,891
241.975,985
242.498,970
243.022,940
243.545,975
244.069,964
244.592,992
245.115,1005
245.638,962
246.161,954
246.684,1032
247.207,941
247.729,993
248.252,958
248.774,962
249.296,930
249.819,993
250.341,1019
250.863,963
251.384,978
251.906,1010
252.428,912
252.949,1020
253.471,971
253.992,983
254.513,943
255.034,934
255.555,962
256.076,967
256.597,999
257.117,942
257.638,888
258.158,929
258.678,979
259.198,953
259.718,937
260.238,945
260.758,935
261.278,943
261.798,956
262.317,956
262.836,942
263.356,956
263.875,977
264.394,954
264.913,940
265.432,925
265.950,946
266.469,913
266.987,960
267.506,977
268.024,925
268.542,995
269.060,979
269.578,953
270.096,958
270.614,967
271.131,935
271.649,943
272.166,963
272.683,913
273.200,977
273.717,966
274.234,1023
274.751,967
275.268,960
275.784,913
276.301,929
276.817,944
277.334,1009
277.850,961
278.366,927
278.882,960
279.397,939
279.913,965
280.429,1006
280.944,976
281.460,937
281.975,938
282.490,990
283.005,1018
283.520,1004
284.035,962
284.549,974
285.064,992
285.578,933
286.093,922
286.607,937
287.121,925
287.635,929
288.149,963
288.663,913
289.176,916
289.690,931
290.203,916
290.717,959
291.230,919
291.743,918
292.256,948
292.769,949
293.282,925
293.794,968
294.307,938
294.819,923
295.332,979
295.844,939
296.356,943
296.868,931
297.380,970
297.892,931
298.403,930
298.915,985
299.426,959
299.938,984
300.449,916
300.960,910
301.471,1001
301.982,929
302.492,923
303.003,944
303.514,932
304.024,959
304.534,890
305.045,980
305.555,930
306.065,915
306.575,947
307.084,911
307.594,928
308.103,907
308.613,975
309.122,898
309.631,1003
310.140,929
310.649,921
311.158,869
311.667,982
312.176,956
312.684,954
313.192,899
313.701,921
314.209,924
314.717,891
315.225,970
315.733,935
316.240,888
316.748,945
317.256,989
317.763,952
318.270,957
318.777,955
319.284,962
319.791,934
320.298,924
320.805,953
321.311,942
321.818,894
322.324,966
322.831,1010
323.337,949
323.843,937
324.349,1001
324.854,921
325.360,936
325.866,954
326.371,936
326.877,956
327.382,949
327.887,955
328.392,931
328.897,911
329.402,914
329.906,938
330.411,921
330.915,902
331.420,923
331.924,933
332.428,894
332.932,922
333.436,919
333.940,928
334.443,948
334.947,924
335.450,907
335.954,961
336.457,960
336.960,923
337.463,898
337.966,909
338.469,910
338.971,977
339.474,916
339.976,998
340.478,964
340.981,963
341.483,964
341.985,878
342.486,938
342.988,919
343.490,983
343.991,933
344.493,908
344.994,925
345.495,979
345.996,974
346.497,1336
346.998,886
347.499,943
347.999,920
348.500,943
349.000,952
349.501,978
350.001,973
350.501,940
351.001,921
351.500,947
352.000,939
352.500,905
352.999,964
353.499,915
353.998,946
354.497,933
354.996,913
355.495,931
355.994,968
356.492,951
356.991,932
357.489,961
357.988,937
358.486,924
358.984,939
359.482,946
359.980,916
360.478,918
360.975,954
361.473,927
361.970,983
362.468,951
362.965,895
363.462,933
363.959,895
364.456,900
364.953,930
365.449,885
365.946,895
366.442,961
366.939,942
367.435,950
367.931,902
368.427,917
368.923,942
369.418,926
369.914,957
370.409,957
370.905,949
371.400,922
371.895,916
372.390,967
372.885,921
373.380,883
373.875,909
374.369,1067
374.864,938
375.358,945
375.852,1010
376.347,932
376.841,919
377.335,957
377.828,978
378.322,932
378.816,934
379.309,971
379.802,978
380.296,959
380.789,968
381.282,921
381.775,923
382.267,956
382.760,915
383.253,920
383.745,932
384.237,857
384.730,943
385.222,945
385.714,909
386.205,971
386.697,934
387.189,938
387.680,935
388.172,975
388.663,888
389.154,933
389.645,928
390.136,945
390.627,975
391.118,973
391.608,943
392.099,928
392.589,912
393.080,956
393.570,896
394.060,909
394.550,921
395.040,932
395.529,975
396.019,921
396.508,1009
396.998,949
397.487,943
397.976,889
398.465,951
398.954,880
399.443,947
399.931,932
400.420,968
400.908,924
401.397,932
401.885,927
402.373,969
402.861,966
403.349,916
403.837,917
404.324,969
404.812,854
405.299,938
405.786,952
406.274,936
406.761,920
407.248,966
407.734,953
408.221,914
408.708,945
409.194,955
409.681,944
410.167,933
410.653,896
411.139,960
411.625,898
412.111,901
412.597,935
413.082,976
413.568,947
414.053,972
414.538,959
415.023,934
415.508,903
415.993,1035
416.478,1051
416.963,947
417.447,1026
417.932,914
418.416,953
418.900,868
419.384,957
419.868,948
420.352,915
420.836,931
421.319,942
421.803,900
422.286,952
422.770,933
423.253,1010
423.736,942
424.219,1002
424.702,904
425.184,953
425.667,937
426.149,919
426.632,965
427.114,926
427.596,900
428.078,1052
428.560,962
429.042,903
429.524,846
430.005,902
430.487,939
430.968,966
431.449,969
431.930,932
432.411,936
432.892,904
433.373,948
433.854,916
434.334,924
434.814,874
435.295,919
435.775,905
436.255,929
436.735,931
437.215,987
437.695,918
438.174,889
438.654,957
439.133,911
439.612,887
440.091,958
440.571,927
441.049,899
441.528,979
442.007,928
442.486,980
442.964,918
443.442,934
443.921,967
444.399,900
444.877,908
445.355,909
445.832,938
446.310,969
446.788,928
447.265,943
447.742,929
448.219,956
448.697,943
449.173,1044
449.650,937
450.127,961
450.604,912
451.080,973
451.557,937
452.033,957
452.509,893
452.985,920
453.461,930
453.937,977
454.412,953
454.888,934
455.363,891
455.839,919
456.314,858
456.789,926
457.264,917
457.739,984
458.214,915
458.689,954
459.163,971
459.637,930
460.112,891
460.586,949
461.060,881
461.534,947
462.008,984
462.482,929
462.955,916
463.429,953
463.902,921
464.375,908
464.849,952
465.322,951
465.794,977
466.267,970
466.740,887
467.213,938
467.685,943
468.157,953
468.630,988
469.102,938
469.574,896
470.046,966
470.517,968
470.989,913
471.461,949
471.932,945
472.403,982
472.874,959
473.346,949
473.816,884
474.287,968
474.758,948
475.229,920
475.699,976
476.170,969
476.640,1029
477.110,927
477.580,950
478.050,986
478.520,1022
478.989,934
479.459,979
479.928,931
480.398,944
480.867,1029
481.336,932
481.805,947
482.274,969
482.743,1009
483.211,918
483.680,862
484.148,949
484.617,935
485.085,1033
485.553,948
486.021,958
486.489,964
486.956,920
487.424,1012
487.891,936
488.359,949
488.826,934
489.293,973
489.760,934
490.227,919
490.694,929
491.160,951
491.627,962
492.093,941
492.560,926
493.026,980
493.492,942
493.958,1003
494.424,1001
494.890,945
495.355,937
495.821,967
496.286,931
496.751,955
497.216,1013
497.682,982
498.146,963
498.611,964
499.076,928
499.541,906
500.005,932
500.469,965
500.934,1052
501.398,959
501.862,1007
502.326,1011
502.789,930
503.253,954
503.716,1014
504.180,964
504.643,964
505.106,1028
505.569,917
506.032,994
506.495,950
506.958,950
507.420,1057
507.883,1000
508.345,987
508.808,949
509.270,966
509.732,922
510.194,1027
510.655,952
511.117,921
511.579,995
512.040,938
512.501,942
512.963,963
513.424,1009
513.885,1010
514.345,939
514.806,947
515.267,1043
515.727,942
516.188,926
516.648,1008
517.108,966
517.568,1000
518.028,1038
518.488,999
518.947,972
519.407,972
519.866,979
520.326,974
520.785,934
521.244,963
521.703,971
522.162,933
522.621,964
523.079,996
523.538,964
523.996,1017
524.455,983
524.913,1001
525.371,945
525.829,968
526.286,1002
526.744,1006
527.202,978
527.659,979
528.117,988
528.574,969
529.031,993
529.488,968
529.945,987
530.402,979
530.858,968
531.315,979
531.771,959
532.227,993
532.684,1005
533.140,997
533.596,890
534.051,1031
534.507,1020
534.963,1051
535.418,978
535.873,953
536.329,1007
536.784,1005
537.239,967
537.694,1005
538.148,1023
538.603,942
539.058,953
539.512,949
539.966,1008
540.421,971
540.875,948
541.329,971
541.782,939
542.236,999
542.690,1002
543.143,939
543.597,966
544.050,994
544.503,1040
544.956,1025
545.409,1041
545.862,982
546.314,964
546.767,957
547.219,1012
547.672,1024
548.124,1039
548.576,965
549.028,902
549.480,957
549.931,1005
550.383,980
550.834,1014
551.286,989
551.737,964
552.188,979
552.639,963
553.090,990
553.541,995
553.992,967
554.442,969
554.893,1036
555.343,981
555.793,991
556.243,947
556.693,1025
557.143,1018
557.593,989
558.042,946
558.492,989
558.941,965
559.390,950
559.839,951
560.288,995
560.737,1007
561.186,972
561.635,933
562.083,967
562.532,993
562.980,959
563.428,967
563.876,1005
564.324,974
564.772,988
565.220,946
565.667,1015
566.115,1062
566.562,994
567.010,974
567.457,1000
567.904,1032
568.351,1003
568.797,967
569.244,1036
569.691,955
570.137,977
570.583,922
571.030,1012
571.476,990
571.922,1046
572.367,1025
572.813,1011
573.259,980
573.704,981
574.150,1010
574.595,1011
575.040,977
575.485,978
575.930,1040
576.375,939
576.819,1074
577.264,1013
577.708,990
578.153,1028
578.597,999
579.041,1016
579.485,1000
579.929,993
580.372,1017
580.816,1003
581.259,950
581.703,972
582.146,989
582.589,997
583.032,950
583.475,987
583.918,980
584.360,1028
584.803,1021
585.245,996
585.688,1031
586.130,991
586.572,965
587.014,1006
587.456,1001
587.897,1020
588.339,927
588.780,966
589.222,1010
589.663,1038
590.104,976
590.545,992
590.986,978
591.427,995
591.867,948
592.308,971
592.748,995
593.189,966
593.629,947
594.069,1094
594.509,986
594.949,1051
595.388,985
595.828,980
596.267,940
596.707,952
597.146,1056
597.585,997
598.024,969
598.463,989
598.902,977
599.340,994
599.779,995
600.217,964
600.655,981
601.093,1050
601.532,988
601.969,1031
602.407,940
602.845,947
603.282,982
603.720,1038
604.157,1081
604.594,1004
605.032,974
605.468,965
605.905,986
606.342,1009
606.779,978
607.215,1050
607.652,969
608.088,968
608.524,948
608.960,1002
609.396,961
609.832,984
610.267,1018
610.703,1002
611.138,992
611.574,1022
612.009,938
612.444,980
612.879,970
613.314,965
613.748,991
614.183,969
614.617,939
615.052,995
615.486,979
615.920,978
616.354,998
616.788,987
617.222,1061
617.655,1031
618.089,977
618.522,1031
618.956,990
619.389,993
619.822,984
620.255,988
620.688,1087
621.120,961
621.553,948
621.985,979
622.418,954
622.850,975
623.282,1042
623.714,1005
624.146,994
624.577,1005
625.009,979
625.441,1062
625.872,985
626.303,1041
626.734,965
627.165,999
627.596,1057
628.027,978
628.458,960
628.888,964
629.319,1053
629.749,1001
630.179,988
630.609,972
631.039,975
631.469,1001
631.899,1004
632.328,990
632.758,1005
633.187,966
633.616,951
634.046,1015
634.475,972
634.903,967
635.332,975
635.761,941
636.189,1003
636.618,933
637.046,1001
637.474,1017
637.902,979
638.330,965
638.758,995
639.186,1010
639.613,967
640.041,1030
640.468,962
640.895,1002
641.322,929
641.749,992
642.176,956
642.603,1035
643.029,953
643.456,994
643.882,925
644.308,1207
644.735,1005
645.161,998
645.586,988
646.012,972
646.438,965
646.863,1016
647.289,1026
647.714,1002
648.139,1012
648.564,1037
648.989,972
649.414,957
649.839,1019
650.263,1009
650.688,951
651.112,975
651.536,937
651.961,957
652.384,1042
652.808,934
653.232,995
653.656,966
654.079,1025
654.503,996
654.926,1035
655.349,970
655.772,985
656.195,948
656.618,978
657.040,988
657.463,988
657.885,977
658.308,980
658.730,1041
659.152,971
659.574,960
659.996,1034
660.417,1002
660.839,953
661.260,1029
661.682,995
662.103,955
662.524,965
662.945,1020
663.366,1055
663.787,1024
664.207,937
664.628,978
665.048,1050
665.468,1089
665.888,992
666.308,981
666.728,980
667.148,991
667.568,1014
667.987,968
668.407,944
668.826,939
669.245,1045
669.664,1012
670.083,968
670.502,955
670.921,999
671.339,1045
671.758,963
672.176,1000
672.594,960
673.012,1045
673.430,982
673.848,958
674.266,1026
674.684,985
675.101,953
675.519,940
675.936,926
676.353,960
676.770,982
677.187,1023
677.604,1003
678.020,966
678.437,970
678.853,972
679.270,1001
679.686,997
680.102,990
680.518,1006
680.933,955
681.349,1004
681.765,974
682.180,1019
682.596,1026
683.011,1049
683.426,959
683.841,955
684.256,997
684.670,972
685.085,983
685.499,973
685.914,1067
686.328,992
686.742,999
687.156,969
687.570,1095
687.984,1013
688.398,982
688.811,985
689.224,982
689.638,1012
690.051,979
690.464,1023
690.877,1270
691.290,1010
691.702,1075
692.115,1005
692.527,978
692.940,977
693.352,1061
693.764,1020
694.176,1020
694.588,1005
694.999,1004
695.411,941
695.822,1003
696.234,1017
696.645,1023
697.056,982
697.467,986
697.878,988
698.289,987
698.699,991
699.110,961
699.520,1016
699.931,1042
700.341,982
700.751,974
701.161,995
701.570,1004
701.980,966
702.390,1054
702.799,978
703.208,983
703.617,954
704.027,1018
704.435,1017
704.844,1011
705.253,1017
705.662,1032
706.070,1093
706.478,1043
706.887,1054
707.295,1002
707.703,1015
708.110,984
708.518,1008
708.926,1006
709.333,1010
709.741,1034
710.148,996
710.555,1007
710.962,998
711.369,1091
711.776,992
712.182,1065
712.589,1060
712.995,1039
713.401,1046
713.808,987
714.214,1025
714.619,1022
715.025,1044
715.431,1028
715.836,1027
716.242,1012
716.647,1020
717.052,985
717.457,954
717.862,1045
718.267,1031
718.672,1069
719.076,989
719.481,1037
719.885,978
720.289,1055
720.694,1055
721.097,1045
721.501,1054
721.905,1028
722.309,1032
722.712,1050
723.115,1034
723.519,991
723.922,1012
724.325,1009
724.728,1003
725.130,985
725.533,1028
725.936,1004
726.338,1042
726.740,1037
727.142,1061
727.544,999
727.946,1033
728.348,976
728.750,961
729.151,984
729.553,1075
729.954,1049
730.355,1003
730.756,1016
731.157,1069
731.558,1069
731.959,1074
732.359,1070
732.760,1040
733.160,1058
733.560,1080
733.960,1059
734.360,1184
734.760,1085
735.160,1029
735.559,998
735.959,1026
736.358,1058
736.757,1093
737.157,1089
737.555,1088
737.954,1006
738.353,1052
738.752,1010
739.150,1050
739.549,1022
739.947,976
740.345,961
740.743,1034
741.141,1021
741.539,1100
741.936,1033
742.334,1145
742.731,989
743.128,1005
743.526,1025
743.923,1066
744.320,1060
744.716,1057
745.113,1033
745.510,1078
745.906,1055
746.302,1028
746.698,1059
747.095,1029
747.490,965
747.886,1032
748.282,993
748.678,993
749.073,1066
749.468,1040
749.863,1055
750.259,1063
750.654,1064
751.048,1062
751.443,1057
751.838,1081
752.232,1041
752.626,1044
753.021,1054
753.415,1022
753.809,1032
754.203,1010
754.596,1042
754.990,1122
755.383,1026
755.777,1027
756.170,1041
756.563,1081
756.956,1072
757.349,1037
757.742,1116
758.135,1070
758.527,1029
758.919,1065
759.312,1075
759.704,1025
760.096,1053
760.488,1080
760.880,1055
761.271,1062
761.663,1035
762.054,1055
762.445,1034
762.837,1076
763.228,1071
763.619,1027
764.009,1029
764.400,1055
764.791,1037
765.181,1031
765.571,1056
765.962,1058
766.352,1115
766.742,1036
767.131,1021
767.521,1027
767.911,1039
768.300,1066
768.689,1026
769.079,984
769.468,1046
769.857,1060
770.246,1082
770.634,1091
771.023,1082
771.411,1034
771.800,1062
772.188,1141
772.576,1030
772.964,1083
773.352,1060
773.740,1057
774.127,1081
774.515,1044
774.902,1020
775.289,1032
775.676,1056
776.063,1040
776.450,1044
776.837,1122
777.224,1077
777.610,1059
777.997,1074
778.383,1084
778.769,1028
779.155,1103
779.541,1056
779.927,1051
780.312,1024
780.698,1046
781.083,1038
781.469,1092
781.854,1052
782.239,1046
782.624,1064
783.008,1080
783.393,1099
783.778,1102
784.162,1083
784.546,1056
784.931,1048
785.315,1111
785.699,1069
786.082,1080
786.466,1050
786.850,1082
787.233,1104
787.616,1021
788.000,1108
788.383,1010
788.766,1081
789.148,1127
789.531,1094
789.914,1067
790.296,1093
790.678,1054
791.061,1037
791.443,1105
791.825,1080
792.207,1054
792.588,1038
792.970,1081
793.351,1078
793.733,1095
794.114,1083
794.495,1070
794.876,1105
795.257,1119
795.638,1067
796.018,1056
796.399,1101
796.779,1067
797.159,1000
797.539,1008
797.919,1066
798.299,1186
798.679,1050
799.059,1058
799.438,1034
799.817,1083
800.197,1134
800.576,1060
800.955,1066
801.334,1046
801.712,1075
802.091,1019
802.470,1124
802.848,1056
803.226,1129
803.604,1128
803.982,1053
804.360,1086
804.738,1086
805.116,1073
805.493,1067
805.871,1030
806.248,1021
806.625,1119
807.002,1099
807.379,1038
807.756,1090
808.132,1064
808.509,1028
808.885,1100
809.262,1092
809.638,1092
810.014,1042
810.390,1057
810.765,1104
811.141,1068
811.517,1050
811.892,1089
812.267,1088
812.643,1064
813.018,1067
813.393,1061
813.767,1043
814.142,1060
814.517,1057
814.891,1096
815.265,1048
815.639,1070
816.014,1066
816.387,1114
816.761,1030
817.135,1065
817.509,1117
817.882,1078
818.255,1052
818.628,1059
819.002,1070
819.374,1049
819.747,1063
820.120,1069
820.493,1031
820.865,1020
821.237,1045
821.610,1122
821.982,1061
822.354,1054
822.725,1017
823.097,1068
823.469,1045
823.840,1055
824.211,1027
824.583,1067
824.954,1061
825.325,1123
825.696,1058
826.066,1043
826.437,1082
826.807,1073
827.178,1082
827.548,1128
827.918,1045
828.288,1043
828.658,1113
829.028,1036
829.397,1036
829.767,1118
830.136,1007
830.505,1024
830.874,1087
831.243,1068
831.612,1107
831.981,1053
832.349,1042
832.718,1079
833.086,1050
833.454,1059
833.823,1054
834.191,1097
834.558,1093
834.926,1047
835.294,1058
835.661,1086
836.029,1095
836.396,1016
836.763,1042
837.130,1037
837.497,1098
837.864,1035
838.230,1005
838.597,1065
838.963,1079
839.329,1023
839.695,1104
840.061,1015
840.427,1051
840.793,1069
841.159,1017
841.524,1063
841.889,1076
842.255,1059
842.620,1053
842.985,1073
843.350,1093
843.714,1072
844.079,1035
844.444,1083
844.808,1084
845.172,1069
845.536,1236
845.900,1056
846.264,985
846.628,997
846.992,1023
847.355,1039
847.718,1081
848.082,1091
848.445,1052
848.808,1062
849.171,1049
849.533,1084
849.896,1072
850.259,1132
850.621,1015
850.983,1035
851.345,1111
851.707,1070
852.069,1048
852.431,1064
852.793,993
853.154,1058
853.515,1051
853.877,1114
854.238,1048
854.599,1050
854.960,1115
855.321,1103
855.681,1037
856.042,1071
856.402,1068
