,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
555,0.365331401,0.36538628,0.365550951,0.365825523,0.366210174,0.366705155,0.367310788,0.368027468,0.368855661,0.369795904,0.370848808,0.372015056,0.373295403,0.374690676,0.376201775,0.377829675,0.379575421,0.381440134,0.383425007,0.385531307,0.387760375,0.390113626,0.392592549,0.395198709,0.397933742,0.400799363,0.403797358,0.40692959,0.410197995,0.413604585,0.417151445,0.420840737,0.424674696,0.428655629,0.43278592,0.437068024,0.44150447,0.446097858,0.450850862,0.455766222,0.460846754,0.466095338,0.471514923,0.477108526,0.482879228,0.488830173,0.494964566,0.501285673,0.507796819,0.514501381,0.521402792,0.528504533,0.535810134,0.543323168,0.551047249,0.558986028,0.567143191,0.57552245,0.584127544,0.592962232,0.602030286,0.61133549,0.62088163,0.630672492,0.640711852,0.651003473,0.661551095,0.672358431,0.683429154,0.694766897,0.706375237,0.718257692,0.730417707,0.742858651,0.755583802,0.768596337,0.781899326,0.795495718,0.809388331,0.823579841,0.838072767
556,0.364989422,0.365044298,0.365208962,0.365483522,0.365868156,0.366363116,0.366968725,0.367685377,0.368513539,0.36945375,0.370506622,0.371672836,0.372953151,0.374348393,0.375859466,0.377487344,0.379233075,0.381097779,0.383082654,0.385188966,0.38741806,0.389771353,0.392250336,0.394856574,0.39759171,0.400457457,0.403455607,0.406588024,0.409856648,0.413263494,0.416810652,0.420500284,0.424334631,0.428316005,0.432446791,0.436729451,0.441166517,0.445760595,0.450514361,0.455430564,0.460512022,0.465761621,0.471182318,0.476777133,0.482549154,0.488501532,0.494637478,0.500960265,0.507473225,0.514179742,0.521083257,0.528187258,0.535495283,0.543010914,0.550737773,0.558679521,0.56683985,0.575222484,0.583831171,0.592669678,0.601741788,0.611051296,0.620601997,0.630397688,0.640442157,0.650739176,0.661292498,0.672105846,0.683182906,0.694527322,0.706142683,0.718032519,0.730200289,0.742649371,0.755383057,0.768404537,0.781716894,0.795323089,0.809225952,0.82342817,0.837932279
557,0.364645973,0.364700846,0.364865503,0.36514005,0.365524667,0.366019606,0.36662519,0.367341814,0.368169945,0.369110123,0.370162959,0.37132914,0.372609421,0.374004632,0.375515676,0.37714353,0.378889244,0.380753939,0.382738813,0.384845136,0.387074255,0.389427587,0.391906627,0.394512943,0.397248178,0.40011405,0.403112353,0.406244953,0.409513795,0.412920895,0.416468348,0.42015832,0.423993054,0.427974866,0.432106147,0.436389362,0.440827048,0.445421814,0.450176343,0.455093388,0.460175772,0.465426389,0.470848197,0.476444226,0.482217569,0.488171382,0.494308884,0.500633355,0.507148133,0.51385661,0.520762234,0.527868501,0.535178958,0.542697194,0.55042684,0.558371565,0.566535072,0.574921092,0.583533384,0.592375724,0.601451906,0.610765733,0.620321013,0.630121553,0.64017115,0.65047359,0.661032635,0.671852021,0.682935445,0.694286563,0.705908976,0.717806226,0.729981784,0.742439043,0.755181303,0.768211771,0.781533539,0.795149583,0.809062745,0.823275725,0.837791071
558,0.364303328,0.364358199,0.364522848,0.364797382,0.365181982,0.365676899,0.366282457,0.366999052,0.367827151,0.368767295,0.369820097,0.370986241,0.372266488,0.373661666,0.375172681,0.37680051,0.378546204,0.380410888,0.38239576,0.384502093,0.386731233,0.389084603,0.391563698,0.394170089,0.396905421,0.399771415,0.402769868,0.405902648,0.409171704,0.412579056,0.4161268,0.419817107,0.423652224,0.427634471,0.431766243,0.436050008,0.440488308,0.445083758,0.449839045,0.454756927,0.459840232,0.465091859,0.470514773,0.47611201,0.481886667,0.487841908,0.493980959,0.500307107,0.506823694,0.513534123,0.520441847,0.527550373,0.534863252,0.542384083,0.550116506,0.558064199,0.566230872,0.574620268,0.583236153,0.592082315,0.601162556,0.610480691,0.620040537,0.629845912,0.639900625,0.650208471,0.660773226,0.671598635,0.682688408,0.694046213,0.705675662,0.71758031,0.72976364,0.742229057,0.754979876,0.768019312,0.781350474,0.794976348,0.80889979,0.823123513,0.837650076
559,0.363963769,0.364018637,0.364183278,0.3644578,0.364842383,0.365337278,0.36594281,0.366659375,0.367487441,0.368427551,0.369480317,0.370646425,0.371926636,0.373321781,0.374832765,0.376460568,0.378206241,0.380070912,0.38205578,0.38416212,0.386391281,0.388744686,0.391223833,0.393830296,0.396565722,0.399431835,0.402430433,0.40556339,0.408832655,0.412240253,0.415788283,0.41947892,0.423314413,0.427297088,0.431429343,0.43571365,0.440152556,0.44474868,0.449504715,0.454423422,0.459507636,0.464760261,0.470184268,0.475782697,0.481558654,0.487515307,0.493655889,0.499983694,0.506502072,0.513214431,0.520124234,0.527234993,0.534550269,0.542073669,0.549808841,0.557759471,0.56592928,0.574322018,0.582941462,0.591791408,0.60087567,0.610198071,0.61976244,0.629572605,0.639632386,0.649945589,0.660516001,0.671347378,0.682443443,0.693807874,0.705444297,0.717356278,0.729547312,0.742020816,0.754780118,0.767828446,0.781168921,0.794804541,0.808738176,0.82297255,0.837510237
560,0.363629587,0.363684453,0.363849086,0.364123595,0.36450816,0.365003033,0.365608539,0.366325074,0.367153108,0.368093183,0.369145912,0.370311984,0.371592159,0.372987269,0.374498222,0.376125997,0.377871649,0.379736306,0.381721168,0.383827514,0.386056692,0.38841013,0.390889327,0.393495858,0.396231374,0.399097601,0.40209634,0.405229468,0.408498937,0.411906774,0.415455083,0.419146041,0.422981902,0.426964995,0.431097721,0.435382559,0.439822058,0.444418843,0.449175609,0.454095126,0.459180232,0.464433835,0.469858914,0.475458514,0.481235745,0.487193784,0.49333587,0.499665302,0.506185439,0.512899694,0.519811539,0.526924493,0.534242125,0.54176805,0.549505924,0.557459442,0.565632334,0.574028359,0.582651302,0.59150497,0.600593186,0.609919785,0.619488603,0.629303481,0.639368248,0.649686722,0.6602627,0.671099951,0.682202208,0.693573161,0.705216448,0.717135646,0.729334263,0.741815729,0.754583382,0.767640465,0.780990108,0.794635325,0.808578996,0.822823859,0.837372499
561,0.363302568,0.363357431,0.363522056,0.363796552,0.3641811,0.36467595,0.36528143,0.365997936,0.366825937,0.367765977,0.36881867,0.369984705,0.371264843,0.372659919,0.374170839,0.375798587,0.377544216,0.379408857,0.381393713,0.383500061,0.385729256,0.388082723,0.390561966,0.393168562,0.395904165,0.398770501,0.401769376,0.404902669,0.408172334,0.411580403,0.415128982,0.418820252,0.42265647,0.426639969,0.430773154,0.435058508,0.439498584,0.444096012,0.448853492,0.453773797,0.458859772,0.46411433,0.469540454,0.475141196,0.480919672,0.486879064,0.493022618,0.499353639,0.505875493,0.512591601,0.51950544,0.526620539,0.533940473,0.541468866,0.549209381,0.557165723,0.565341628,0.573740866,0.582367231,0.591224539,0.600316623,0.609647326,0.619220497,0.629039985,0.63910963,0.649433261,0.660014686,0.670857684,0.681966,0.693343335,0.704993339,0.716919602,0.729125641,0.741614899,0.754390728,0.76745638,0.780815,0.794469612,0.808423109,0.822678241,0.837237605
562,0.362982446,0.363037307,0.363201924,0.363476408,0.363860937,0.364355766,0.36496122,0.365677696,0.366505665,0.367445669,0.368498326,0.369664325,0.370944426,0.372339466,0.373850354,0.375478072,0.377223678,0.379088302,0.38107315,0.3831795,0.385408708,0.387762203,0.390241489,0.392848147,0.395583831,0.398450273,0.401449278,0.40458273,0.407852585,0.411260879,0.414809719,0.418501292,0.422337857,0.42632175,0.430455382,0.434741238,0.439181876,0.443779931,0.448538106,0.45345918,0.458546002,0.463801491,0.469228636,0.474830492,0.480610183,0.486570896,0.492715884,0.499048457,0.505571989,0.512289908,0.519205697,0.526322892,0.533645077,0.541175882,0.54891898,0.556878082,0.565056935,0.573459316,0.582089028,0.590949898,0.600045765,0.609380485,0.618957914,0.628781913,0.638856332,0.64918501,0.659771766,0.670620389,0.681734637,0.69311822,0.704774801,0.716707979,0.728921286,0.741418174,0.754202007,0.767276051,0.780643461,0.794307274,0.808270394,0.822535585,0.837105453
563,0.362668442,0.3627233,0.36288791,0.363162381,0.363546893,0.3640417,0.364647128,0.365363574,0.36619151,0.36713148,0.3681841,0.369350061,0.370630125,0.37202513,0.373535984,0.375163673,0.376909255,0.378773861,0.380758698,0.382865049,0.385094268,0.387447788,0.389927116,0.392533832,0.395269594,0.398136137,0.401135268,0.404268874,0.407538913,0.410947424,0.414496519,0.418188386,0.422025288,0.426009566,0.430143633,0.434429979,0.438871166,0.443469832,0.448228686,0.453150512,0.458238162,0.463494561,0.468922703,0.47452565,0.48030653,0.486268536,0.492414927,0.49874902,0.505274194,0.511993886,0.518911584,0.526030832,0.533355222,0.54088839,0.548634019,0.556595826,0.564777568,0.573183029,0.581816023,0.590680382,0.59977996,0.609118617,0.618700222,0.628528644,0.638607745,0.648941372,0.659533356,0.670387497,0.681507562,0.692897275,0.704560307,0.716500269,0.728720706,0.741225081,0.754016768,0.767099046,0.780475082,0.794147924,0.808120488,0.822395549,0.836975727
564,0.362359773,0.362414629,0.362579231,0.362853689,0.363238183,0.363732968,0.36433837,0.365054786,0.36588269,0.366822624,0.367875208,0.369041131,0.370321158,0.371716126,0.373226947,0.374854606,0.376600162,0.378464749,0.380449575,0.382555924,0.384785154,0.387138697,0.389618062,0.392224834,0.394960672,0.397827312,0.400826565,0.403960319,0.407230537,0.41063926,0.414188602,0.417880756,0.421717987,0.425702641,0.429837133,0.434123957,0.438565681,0.443164945,0.447924465,0.452847026,0.457935487,0.463192778,0.468621898,0.474225913,0.480007958,0.485971233,0.492118999,0.498454584,0.50498137,0.511702801,0.518622373,0.525743637,0.533070191,0.54060568,0.548353793,0.556318257,0.564502836,0.572911323,0.581547539,0.590415328,0.59951855,0.608861076,0.618446784,0.628279553,0.638363254,0.648701747,0.659298869,0.670158434,0.681284218,0.692679955,0.704349329,0.716295963,0.728523409,0.741035144,0.753834555,0.76692493,0.780309448,0.793991169,0.807973021,0.822257791,0.836848109
565,0.362055652,0.362110505,0.362275099,0.362549544,0.362934021,0.363428784,0.364034159,0.364750546,0.365578417,0.366518316,0.367570863,0.368736748,0.370016737,0.371411669,0.372922455,0.374550083,0.376295613,0.37816018,0.380144994,0.38225134,0.384480577,0.386834141,0.389313542,0.391920367,0.394656277,0.397523011,0.400522382,0.40365628,0.406926673,0.410335602,0.413885186,0.417577619,0.421415173,0.425400193,0.429535102,0.433822396,0.438264645,0.442864497,0.447624668,0.452547951,0.457637209,0.462895376,0.468325456,0.473930521,0.479713712,0.485678232,0.491827352,0.498164402,0.504692774,0.511415916,0.518337332,0.525460578,0.532789262,0.540327035,0.548077593,0.556044673,0.564232044,0.57264351,0.581282899,0.590154065,0.599260875,0.608607211,0.618196961,0.628034011,0.638122244,0.648465529,0.659067713,0.669932621,0.68106404,0.692465714,0.704141337,0.716094543,0.728328898,0.740847887,0.75365491,0.766753265,0.780146143,0.793836616,0.807827624,0.822121963,0.836722276
566,0.361755289,0.361810139,0.361974726,0.362249158,0.362633618,0.363128359,0.363733707,0.364450064,0.365277902,0.366217766,0.367270275,0.368436122,0.369716073,0.371110967,0.372621719,0.374249314,0.375994817,0.377859363,0.379844163,0.381950505,0.384179749,0.386533332,0.389012767,0.391619642,0.394355622,0.397222446,0.400221931,0.403355971,0.406626533,0.410035663,0.413585483,0.417278191,0.421116061,0.425101442,0.429236759,0.433524513,0.43796728,0.442567708,0.447328521,0.452252514,0.457342556,0.462601585,0.468032611,0.473638711,0.479423029,0.485388778,0.491539231,0.497877727,0.504407661,0.51113249,0.518055724,0.525180926,0.53251171,0.540051736,0.547804707,0.555774367,0.563964494,0.572378899,0.581021421,0.589895919,0.599006272,0.608356369,0.617950109,0.627791386,0.637884094,0.64823211,0.658839294,0.669709478,0.680846461,0.692253999,0.703935794,0.715895494,0.728136672,0.740662828,0.75347737,0.766583609,0.779984747,0.793683868,0.807683921,0.821987717,0.836597908
567,0.361457893,0.36151274,0.361677319,0.361951739,0.36233618,0.362830899,0.363436221,0.364152548,0.364980352,0.36592018,0.366972652,0.36813846,0.369418372,0.370813229,0.372323944,0.373951508,0.375696982,0.377561506,0.379546291,0.381652627,0.383881875,0.386235476,0.388714943,0.391321866,0.394057913,0.396924825,0.399924422,0.403058598,0.406329327,0.409738654,0.413288706,0.416981684,0.420819863,0.424805598,0.428941318,0.433229526,0.437672802,0.442273799,0.447035244,0.451959938,0.457050753,0.462310633,0.467742593,0.473349714,0.479135147,0.485102108,0.491253879,0.497593802,0.504125281,0.510851778,0.517776809,0.524903945,0.532236806,0.53977906,0.547534418,0.55550663,0.563699483,0.572116797,0.580762417,0.589640213,0.598754072,0.608107892,0.61770558,0.627551041,0.637648178,0.648000878,0.658613011,0.66948842,0.680630913,0.692044256,0.703732164,0.715698293,0.727946229,0.740479481,0.753301471,0.766415519,0.779824839,0.793532525,0.807541539,0.821854702,0.836474678
568,0.361162668,0.361217513,0.361382084,0.36165649,0.362040914,0.36253561,0.363140906,0.363857202,0.364684973,0.365624764,0.366677198,0.367842967,0.36912284,0.370517658,0.372028337,0.373655867,0.375401312,0.377265812,0.379250582,0.38135691,0.383586162,0.385939778,0.388419275,0.391026245,0.393762356,0.396629354,0.399629059,0.40276337,0.40603426,0.409443782,0.412994062,0.416687304,0.42052579,0.424511874,0.428647991,0.432936647,0.437380425,0.441981984,0.446744055,0.451669442,0.456761022,0.462021744,0.467454628,0.47306276,0.478849296,0.484817459,0.490970535,0.497311873,0.503844883,0.510573032,0.517499844,0.524628897,0.531963818,0.539508281,0.547266005,0.555240748,0.563436306,0.571856504,0.580505199,0.589386266,0.598503603,0.607861117,0.617462723,0.627312337,0.63741387,0.647771219,0.658388265,0.669268859,0.680416821,0.691835928,0.703529904,0.715502416,0.727757062,0.740297361,0.753126745,0.766248548,0.779665993,0.793382185,0.807400099,0.821722565,0.83635226
569,0.360868817,0.360923659,0.361088222,0.361362616,0.361747022,0.362241695,0.362846964,0.363563229,0.364390965,0.36533072,0.366383115,0.367548845,0.368828677,0.370223456,0.371734097,0.373361593,0.375107008,0.376971484,0.378956236,0.381062555,0.383291809,0.385645439,0.388124964,0.390731978,0.393468152,0.396335233,0.399335045,0.402469487,0.405740538,0.40915025,0.412700755,0.416394259,0.420233046,0.424219476,0.428355985,0.432645085,0.437089361,0.441691477,0.446454167,0.451380241,0.45647258,0.461734138,0.467167939,0.472777074,0.478564707,0.484534063,0.490688435,0.497031178,0.503565709,0.5102955,0.517224083,0.524355041,0.531692009,0.539238669,0.546998746,0.554976006,0.563174253,0.57159732,0.580249072,0.589133395,0.598254192,0.607615381,0.617220885,0.627074631,0.637180538,0.647542514,0.658164448,0.669050204,0.68020361,0.691628453,0.703328469,0.715307336,0.727568662,0.740115976,0.752952723,0.766082246,0.779507781,0.793232444,0.807259219,0.82159095,0.836230323
570,0.360575539,0.360630379,0.360794934,0.361069314,0.361453702,0.361948352,0.362553594,0.363269828,0.364097529,0.365037247,0.366089603,0.367255291,0.368535083,0.369929822,0.371440425,0.373067885,0.374813269,0.376677719,0.378662452,0.380768762,0.382998016,0.385351658,0.38783121,0.390438267,0.393174501,0.396041663,0.399041579,0.402176151,0.405447359,0.408857259,0.412407986,0.416101749,0.419940836,0.423927608,0.428064507,0.432354046,0.436798818,0.441401487,0.446164793,0.45109155,0.456184644,0.461447033,0.466881746,0.47249188,0.478280604,0.484251148,0.490406811,0.496750954,0.503287,0.510018427,0.516948775,0.524081632,0.531420641,0.53896949,0.546731913,0.554711683,0.562912611,0.57133854,0.579993342,0.588880911,0.59800516,0.607370014,0.616979408,0.626837276,0.636947548,0.64731414,0.657940953,0.66883186,0.679990699,0.691421268,0.703127313,0.715112523,0.727380516,0.739934835,0.752778932,0.765916163,0.779349775,0.793082894,0.807118518,0.8214595,0.836108538
571,0.36028232,0.360337157,0.360501704,0.36077607,0.361160439,0.361655066,0.36226028,0.362976482,0.363804149,0.364743828,0.365796144,0.366961791,0.368241541,0.369636239,0.371146802,0.372774226,0.374519577,0.376384,0.378368714,0.380475012,0.382704265,0.385057918,0.387537495,0.390144592,0.392880886,0.395748127,0.398748145,0.401882844,0.405154208,0.408564295,0.412115241,0.415809261,0.419648644,0.423635757,0.427773042,0.43206302,0.436508283,0.441111503,0.445875422,0.450802859,0.455896705,0.461159923,0.466595545,0.472206676,0.477996487,0.483968217,0.490125168,0.496470708,0.503008266,0.509741327,0.516673435,0.523808189,0.531149235,0.538700271,0.546465037,0.554447314,0.562650921,0.571079709,0.579737557,0.58862837,0.597756068,0.607124586,0.616737868,0.626599856,0.63671449,0.647085697,0.657717387,0.668613443,0.679777714,0.691214007,0.702926081,0.714917634,0.727192295,0.739753617,0.752605065,0.765750005,0.779191695,0.792933274,0.806977748,0.821327983,0.835986689
572,0.359989787,0.360044622,0.36020916,0.360483513,0.360867864,0.361362467,0.361967652,0.362683823,0.363511453,0.364451095,0.365503369,0.366668975,0.367948682,0.369343338,0.370853861,0.372481247,0.374226565,0.37609096,0.378075652,0.380181937,0.382411188,0.38476485,0.38724445,0.389851586,0.392587937,0.395455256,0.398455374,0.401590198,0.404861715,0.408271985,0.411823149,0.415517423,0.4193571,0.423344549,0.427482219,0.43177263,0.436218382,0.440822148,0.445586677,0.450514791,0.455609384,0.460873425,0.466309953,0.471922075,0.477712968,0.483685877,0.489844111,0.496191042,0.502730105,0.509464793,0.516398656,0.523535299,0.530878376,0.53843159,0.546198691,0.554183467,0.562389744,0.570821382,0.579482268,0.588376315,0.597507452,0.606879624,0.616496782,0.626362879,0.636481865,0.646857675,0.657494231,0.668395423,0.679565113,0.691007118,0.702725207,0.714723088,0.727004402,0.739572713,0.752431497,0.76558413,0.779033882,0.792783903,0.806837211,0.821196683,0.835865038
573,0.359698862,0.359753694,0.359918224,0.360192563,0.360576895,0.361071474,0.361676631,0.362392769,0.363220364,0.364159966,0.365212199,0.366377762,0.367657427,0.36905204,0.370562521,0.372189869,0.373935152,0.375799518,0.377784188,0.379890459,0.382119705,0.384473376,0.386952997,0.38956017,0.392296576,0.39516397,0.398164185,0.401299133,0.404570799,0.407981251,0.411532629,0.415227153,0.419067119,0.423054902,0.42719295,0.431483791,0.435930026,0.440534334,0.445299466,0.450228249,0.455323584,0.460588442,0.466025866,0.471638971,0.477430939,0.483405018,0.489564524,0.495912836,0.502453394,0.509189697,0.516125303,0.523263821,0.530608915,0.538164294,0.545933714,0.553920973,0.562129903,0.570564373,0.579228278,0.58812554,0.597260096,0.606635899,0.616256911,0.626127093,0.636250405,0.646630793,0.657272186,0.668178487,0.679353566,0.690801251,0.702525322,0.714529498,0.72681743,0.739392693,0.752258774,0.765419061,0.778876834,0.792635254,0.806697351,0.821066012,0.83574397
574,0.359410467,0.359465295,0.359629817,0.359904143,0.360288455,0.36078301,0.361388139,0.362104244,0.362931802,0.363871365,0.364923557,0.366089077,0.367368698,0.368763268,0.370273708,0.371901016,0.373646264,0.375510599,0.377495246,0.379601502,0.381830742,0.384184419,0.38666406,0.389271269,0.392007727,0.394875194,0.397875504,0.401010571,0.404282385,0.407693013,0.411244601,0.414939371,0.418779622,0.422767732,0.426906154,0.431197419,0.435644131,0.440248972,0.4450147,0.449944145,0.455040211,0.460305876,0.465744188,0.471358264,0.477151294,0.483126531,0.489287296,0.495636974,0.502179011,0.508916913,0.515854243,0.522994618,0.530341708,0.537899231,0.545670948,0.553660666,0.561872224,0.570309499,0.578976395,0.587876841,0.597014784,0.606394186,0.616019017,0.625893248,0.636020847,0.646405771,0.657051959,0.667963323,0.679143744,0.690597061,0.702327063,0.714337479,0.726631973,0.73921413,0.752087446,0.765255322,0.778721049,0.792487799,0.806558612,0.820936388,0.835623869
575,0.359125525,0.359180351,0.359344865,0.359619177,0.36000347,0.360498001,0.361103101,0.361819173,0.362646695,0.363586219,0.364638369,0.365803846,0.367083423,0.368477949,0.369988346,0.371615615,0.373360826,0.375225131,0.377209753,0.379315992,0.381545226,0.383898908,0.386378566,0.388985808,0.391722317,0.394589854,0.397590256,0.400725439,0.403997396,0.407408197,0.410959991,0.414655002,0.418495533,0.422483964,0.426622753,0.430914433,0.435361614,0.439966981,0.444733295,0.449663391,0.454760178,0.460026637,0.465465822,0.471080857,0.476874933,0.482851311,0.489013317,0.495364342,0.501907838,0.508647317,0.515586348,0.522728556,0.530077616,0.537637254,0.545411239,0.553403383,0.561617536,0.57005758,0.578727429,0.58763102,0.596772307,0.606155263,0.615783866,0.625662096,0.63579393,0.646183336,0.65683426,0.667750627,0.678936326,0.690395207,0.702131069,0.714147652,0.72644863,0.739037599,0.751918066,0.765093443,0.778567031,0.792342014,0.806421443,0.820808228,0.835505123
576,0.358844967,0.35889979,0.359064295,0.359338593,0.359722867,0.360217375,0.360822446,0.361538486,0.362365971,0.363305455,0.364357564,0.365522997,0.36680253,0.368197012,0.369707367,0.371334595,0.373079771,0.374944043,0.37692864,0.379034862,0.381264088,0.383617772,0.386097447,0.38870472,0.391441277,0.394308881,0.397309372,0.400444668,0.403716764,0.407127733,0.410679727,0.414374973,0.418215777,0.422204523,0.426343671,0.430635759,0.435083398,0.43968928,0.444456169,0.449386904,0.454484398,0.459751637,0.46519168,0.470807654,0.476602758,0.482580258,0.488743483,0.495095832,0.501640762,0.508381791,0.515322495,0.522466504,0.529817502,0.53737922,0.545155435,0.553149967,0.561366672,0.569809441,0.578482196,0.587388881,0.59653346,0.605919914,0.615552228,0.625434394,0.635570398,0.645964215,0.656619803,0.667541095,0.678731991,0.69019635,0.701937982,0.713960638,0.726268002,0.738863679,0.751751189,0.764933954,0.778415285,0.792198378,0.806286294,0.820681953,0.835388122
577,0.358569722,0.358624542,0.358789039,0.359063323,0.359447579,0.359942062,0.360547105,0.361263112,0.362090562,0.363030007,0.364082073,0.365247464,0.366526952,0.36792139,0.369431703,0.37105889,0.372804029,0.374668269,0.37665284,0.378759043,0.38098826,0.383341946,0.385821635,0.388428937,0.39116554,0.394033208,0.397033785,0.400169189,0.40344142,0.406852553,0.410404741,0.414100216,0.417941286,0.421930338,0.426069836,0.430362321,0.434810409,0.439416794,0.444184244,0.449115603,0.454213788,0.459481791,0.464922672,0.470539567,0.476335677,0.482314273,0.488478693,0.494832338,0.501378673,0.50812122,0.515063562,0.522209337,0.529562234,0.53712599,0.544904391,0.552901263,0.56112047,0.56956591,0.578241514,0.587151232,0.59629904,0.605688923,0.615324878,0.625210905,0.635350997,0.645749141,0.656409304,0.667335427,0.678531422,0.690001156,0.701748449,0.713777064,0.726090693,0.738692954,0.751587375,0.76477739,0.77826632,0.792057372,0.806153617,0.820557987,0.835273259
578,0.358300724,0.358355541,0.35852003,0.358794301,0.359178537,0.359672997,0.360278012,0.360993987,0.361821401,0.362760806,0.363812832,0.364978179,0.366257624,0.367652019,0.369162288,0.370789435,0.372534537,0.374398745,0.376383288,0.378489473,0.380718679,0.383072366,0.385552067,0.388159396,0.390896042,0.393763772,0.39676443,0.399899939,0.4031723,0.40658359,0.410135967,0.413831663,0.417672991,0.421662341,0.42580218,0.43009505,0.434543574,0.439150448,0.443918445,0.448850412,0.453949271,0.459218016,0.464659716,0.470277507,0.476074598,0.482054265,0.488219849,0.494574759,0.501122463,0.507866492,0.514810433,0.521957931,0.529312681,0.536878428,0.544658962,0.552658119,0.560879769,0.569327819,0.578006204,0.586918886,0.596069846,0.60546308,0.615102592,0.62499239,0.635136478,0.64553885,0.656203483,0.667134328,0.678335305,0.689810292,0.701563119,0.713597558,0.725917312,0.738526007,0.751427185,0.764624287,0.778120647,0.791919479,0.806023868,0.820436756,0.835160927
579,0.358038908,0.358093723,0.358258204,0.358532461,0.358916679,0.359411116,0.360016103,0.360732046,0.361559424,0.362498792,0.363550777,0.364716081,0.365995483,0.367389834,0.368900062,0.370527168,0.372272232,0.374136408,0.376120924,0.378227089,0.380456284,0.38280997,0.385289682,0.387897036,0.390633722,0.39350151,0.396502247,0.399637856,0.402910342,0.406321784,0.409874342,0.413570252,0.41741183,0.421401467,0.425541634,0.429834879,0.434283825,0.438891173,0.4436597,0.448592256,0.453691768,0.458961235,0.464403728,0.47002239,0.475820434,0.48180114,0.487967856,0.494323994,0.500873029,0.507618498,0.514563994,0.521713166,0.529069718,0.536637399,0.544420009,0.552421388,0.560645414,0.569096001,0.577777092,0.586692657,0.595846685,0.605243178,0.614886151,0.624779619,0.634927595,0.645334081,0.656003064,0.666938504,0.67814433,0.68962443,0.701382644,0.713422752,0.725748467,0.738363428,0.751271183,0.764475185,0.777978777,0.791785186,0.805897505,0.820318685,0.835051524
580,0.357785213,0.357840025,0.358004498,0.358278743,0.358662943,0.359157357,0.359762317,0.360478228,0.361305572,0.362244902,0.363296847,0.364462109,0.365741469,0.367135777,0.368645963,0.370273029,0.372018057,0.373882199,0.375866689,0.377972833,0.380202016,0.3825557,0.385035422,0.387642798,0.390379522,0.393247365,0.396248176,0.399383881,0.402656486,0.406068074,0.409620806,0.413316922,0.417158739,0.421148653,0.425289138,0.429582743,0.434032096,0.438639902,0.44340894,0.448342066,0.453442209,0.458712372,0.464155632,0.469775136,0.4755741,0.481555811,0.487723621,0.494080947,0.500631271,0.507378133,0.514325133,0.521475926,0.528834221,0.536403776,0.544188394,0.552191924,0.56041825,0.568871294,0.577555007,0.586473363,0.595630361,0.605030012,0.614676337,0.62457336,0.634725102,0.645135575,0.655808773,0.666748665,0.67795919,0.689444245,0.701207678,0.713253279,0.725584773,0.738205805,0.751119935,0.764330625,0.777841229,0.791654981,0.805774987,0.820204206,0.834945447
581,0.357540235,0.357595045,0.35775951,0.358033742,0.358417924,0.358912316,0.359517249,0.360233131,0.36106044,0.361999733,0.363051639,0.364216861,0.365496178,0.366890444,0.368400589,0.370027617,0.371772607,0.373636718,0.37562118,0.377727303,0.379956474,0.382310154,0.384789884,0.387397282,0.390134041,0.393001936,0.396002817,0.399138613,0.402411332,0.405823058,0.409375957,0.41307227,0.416914317,0.420904497,0.425045286,0.429339237,0.433788982,0.438397228,0.443166758,0.448100431,0.453201182,0.458472016,0.463916015,0.469536329,0.475336181,0.481318861,0.487487725,0.493846197,0.500397762,0.507145967,0.514094417,0.521246774,0.528606751,0.536178113,0.543964669,0.551970274,0.560198821,0.568654236,0.577340477,0.586261528,0.595421394,0.604824092,0.614473653,0.624374108,0.634529486,0.644943807,0.655621074,0.666565266,0.677780328,0.689270167,0.701038641,0.713089548,0.725426622,0.738053518,0.750973805,0.764190955,0.777708331,0.791529177,0.805656608,0.820093594,0.834842951
582,0.357303195,0.357358002,0.35752246,0.357796679,0.358180844,0.358675214,0.359280122,0.359995973,0.36082325,0.361762506,0.362814373,0.363979555,0.365258832,0.366653057,0.368163161,0.36979015,0.371535104,0.373399182,0.375383618,0.37748972,0.379718877,0.382072554,0.38455229,0.387159706,0.389896499,0.392764443,0.39576539,0.398901273,0.402174101,0.405585961,0.409139019,0.412835521,0.416677789,0.420668224,0.424809306,0.429103591,0.433553713,0.438162383,0.442932387,0.447866589,0.452967925,0.458239407,0.463684119,0.469305216,0.475105925,0.481089539,0.487259422,0.493619001,0.500171765,0.506921268,0.51387112,0.521024988,0.528386591,0.535959699,0.543748129,0.551755741,0.559986433,0.568444141,0.577132828,0.586056485,0.595219124,0.60462477,0.61427746,0.624181235,0.634340131,0.644758176,0.65543938,0.666387731,0.677607183,0.689101652,0.700875003,0.712931045,0.725273519,0.73790609,0.750832336,0.764055738,0.777579669,0.791407382,0.805542,0.819986503,0.834743718
