wavelength_nm,counts
218.821,944
219.350,944
219.878,1316
220.407,850
220.935,903
221.463,867
221.991,884
222.519,926
223.047,900
223.574,913
224.102,883
224.630,890
225.157,910
225.684,902
226.211,879
226.738,898
227.265,991
227.792,1068
228.319,956
228.845,938
229.372,965
229.898,958
230.425,943
230.951,918
231.477,962
232.003,941
232.529,1007
233.054,1010
233.580,970
234.105,999
234.631,989
235.156,990
235.681,1076
236.206,1055
236.731,966
237.256,920
237.781,927
238.305,1056
238.830,989
239.354,976
239.879,1000
240.403,948
240.927,947
241.451,1012
241.975,948
242.498,972
243.022,972
243.545,1016
244.069,1001
244.592,958
245.115,907
245.638,924
246.161,933
246.684,1012
247.207,941
247.729,964
248.252,942
248.774,956
249.296,981
249.819,945
250.341,1023
250.863,989
251.384,927
251.906,986
252.428,1001
252.949,968
253.471,1002
253.992,975
254.513,975
255.034,979
255.555,997
256.076,913
256.597,958
257.117,989
257.638,940
258.158,966
258.678,957
259.198,906
259.718,926
260.238,932
260.758,973
261.278,983
261.798,1007
262.317,962
262.836,924
263.356,955
263.875,961
264.394,1036
264.913,970
265.432,968
265.950,946
266.469,955
266.987,932
267.506,963
268.024,946
268.542,914
269.060,929
269.578,961
270.096,977
270.614,1012
271.131,973
271.649,984
272.166,937
272.683,972
273.200,899
273.717,966
274.234,948
274.751,947
275.268,992
275.784,929
276.301,962
276.817,993
277.334,987
277.850,954
278.366,997
278.882,963
279.397,900
279.913,1013
280.429,1030
280.944,979
281.460,961
281.975,959
282.490,950
283.005,945
283.520,970
284.035,948
284.549,1045
285.064,963
285.578,963
286.093,966
286.607,951
287.121,900
287.635,961
288.149,1002
288.663,969
289.176,965
289.690,931
290.203,949
290.717,937
291.230,940
291.743,943
292.256,1035
292.769,970
293.282,952
293.794,1017
294.307,895
294.819,979
295.332,1021
295.844,970
296.356,898
296.868,947
297.380,964
297.892,937
298.403,949
298.915,976
299.426,957
299.938,986
300.449,936
300.960,937
301.471,980
301.982,971
302.492,930
303.003,945
303.514,955
304.024,919
304.534,913
305.045,976
305.555,972
306.065,934
306.575,933
307.084,912
307.594,930
308.103,927
308.613,958
309.122,966
309.631,984
310.140,1014
310.649,948
311.158,921
311.667,971
312.176,914
312.684,992
313.192,974
313.701,955
314.209,935
314.717,947
315.225,935
315.733,981
316.240,947
316.748,962
317.256,989
317.763,938
318.270,928
318.777,949
319.284,938
319.791,908
320.298,877
320.805,942
321.311,902
321.818,921
322.324,943
322.831,1026
323.337,927
323.843,992
324.349,973
324.854,908
325.360,953
325.866,913
326.371,984
326.877,1061
327.382,1032
327.887,1017
328.392,933
328.897,954
329.402,960
329.906,934
330.411,917
330.915,996
331.420,995
331.924,961
332.428,972
332.932,986
333.436,953
333.940,909
334.443,962
334.947,930
335.450,933
335.954,934
336.457,970
336.960,944
337.463,924
337.966,949
338.469,882
338.971,997
339.474,999
339.976,952
340.478,926
340.981,962
341.483,968
341.985,939
342.486,925
342.988,971
343.490,950
343.991,927
344.493,954
344.994,929
345.495,982
345.996,918
346.497,1376
346.998,938
347.499,922
347.999,984
348.500,940
349.000,994
349.501,1081
350.001,955
350.501,946
351.001,916
351.500,917
352.000,982
352.500,945
352.999,939
353.499,946
353.998,931
354.497,1007
354.996,961
355.495,963
355.994,990
356.492,948
356.991,898
357.489,932
357.988,896
358.486,931
358.984,952
359.482,954
359.980,895
360.478,938
360.975,942
361.473,943
361.970,965
362.468,940
362.965,982
363.462,944
363.959,969
364.456,953
364.953,936
365.449,941
365.946,989
366.442,936
366.939,932
367.435,954
367.931,972
368.427,985
368.923,949
369.418,927
369.914,968
370.409,974
370.905,984
371.400,956
371.895,1016
372.390,958
372.885,982
373.380,956
373.875,956
374.369,1135
374.864,993
375.358,1016
375.852,979
376.347,977
376.841,919
377.335,989
377.828,1010
378.322,966
378.816,982
379.309,966
379.802,990
380.296,986
380.789,941
381.282,994
381.775,1008
382.267,970
382.760,956
383.253,961
383.745,976
384.237,1024
384.730,1027
385.222,1000
385.714,988
386.205,1068
386.697,1007
387.189,1000
387.680,1025
388.172,1066
388.663,972
389.154,1027
389.645,1009
390.136,995
390.627,975
391.118,1042
391.608,1069
392.099,1020
392.589,968
393.080,1027
393.570,978
394.060,1049
394.550,1021
395.040,980
395.529,1080
396.019,1023
396.508,1032
396.998,1047
397.487,1029
397.976,1014
398.465,1032
398.954,1028
399.443,1076
399.931,1055
400.420,1043
400.908,1084
401.397,1116
401.885,1062
402.373,1036
402.861,1097
403.349,1063
403.837,1081
404.324,1095
404.812,1169
405.299,1137
405.786,1116
406.274,1155
406.761,1088
407.248,1112
407.734,1081
408.221,1115
408.708,1136
409.194,1096
409.681,1173
410.167,1132
410.653,1142
411.139,1164
411.625,1161
412.111,1174
412.597,1102
413.082,1205
413.568,1197
414.053,1180
414.538,1179
415.023,1220
415.508,1225
415.993,1319
416.478,1377
416.963,1244
417.447,1319
417.932,1214
418.416,1232
418.900,1206
419.384,1271
419.868,1222
420.352,1225
420.836,1177
421.319,1250
421.803,1264
422.286,1302
422.770,1230
423.253,1344
423.736,1271
424.219,1277
424.702,1272
425.184,1342
425.667,1367
426.149,1353
426.632,1331
427.114,1363
427.596,1375
428.078,1447
428.560,1352
429.042,1328
429.524,1335
430.005,1380
430.487,1388
430.968,1407
431.449,1391
431.930,1376
432.411,1363
432.892,1365
433.373,1434
433.854,1410
434.334,1431
434.814,1385
435.295,1380
435.775,1380
436.255,1448
436.735,1445
437.215,1413
437.695,1448
438.174,1480
438.654,1509
439.133,1534
439.612,1556
440.091,1544
440.571,1515
441.049,1551
441.528,1562
442.007,1554
442.486,1546
442.964,1558
443.442,1495
443.921,1540
444.399,1552
444.877,1564
445.355,1641
445.832,1620
446.310,1578
446.788,1621
447.265,1635
447.742,1703
448.219,1660
448.697,1667
449.173,1725
449.650,1717
450.127,1702
450.604,1708
451.080,1736
451.557,1720
452.033,1650
452.509,1732
452.985,1761
453.461,1696
453.937,1780
454.412,1753
454.888,1756
455.363,1744
455.839,1804
456.314,1811
456.789,1760
457.264,1764
457.739,1801
458.214,1813
458.689,1872
459.163,1916
459.637,1847
460.112,1857
460.586,1876
461.060,1883
461.534,1883
462.008,1997
462.482,1870
462.955,1891
463.429,1922
463.902,1926
464.375,1993
464.849,1987
465.322,2034
465.794,2018
466.267,2007
466.740,1958
467.213,2064
467.685,2050
468.157,2110
468.630,2114
469.102,2087
469.574,2144
470.046,2160
470.517,2180
470.989,2131
