wavelength_nm,counts
218.821,876
219.350,876
219.878,1326
220.407,834
220.935,947
221.463,869
221.991,894
222.519,875
223.047,891
223.574,915
224.102,896
224.630,913
225.157,888
225.684,897
226.211,935
226.738,870
227.265,946
227.792,1004
228.319,1006
228.845,1000
229.372,943
229.898,978
230.425,956
230.951,992
231.477,1032
232.003,972
232.529,984
233.054,928
233.580,954
234.105,981
234.631,946
235.156,1030
235.681,1028
236.206,977
236.731,944
237.256,951
237.781,961
238.305,1053
238.830,952
239.354,974
239.879,999
240.403,938
240.927,967
241.451,943
241.975,1002
242.498,987
243.022,997
243.545,985
244.069,954
244.592,979
245.115,919
245.638,925
246.161,928
246.684,1021
247.207,958
247.729,956
248.252,927
248.774,916
249.296,927
249.819,951
250.341,982
250.863,967
251.384,938
251.906,978
252.428,1005
252.949,1007
253.471,967
253.992,927
254.513,934
255.034,944
255.555,939
256.076,949
256.597,945
257.117,961
257.638,975
258.158,912
258.678,960
259.198,944
259.718,967
260.238,906
260.758,934
261.278,928
261.798,1008
262.317,997
262.836,940
263.356,966
263.875,901
264.394,1017
264.913,996
265.432,971
265.950,904
266.469,925
266.987,1003
267.506,946
268.024,959
268.542,942
269.060,940
269.578,950
270.096,958
270.614,952
271.131,910
271.649,941
272.166,974
272.683,941
273.200,933
273.717,950
274.234,933
274.751,937
275.268,963
275.784,930
276.301,963
276.817,989
277.334,916
277.850,947
278.366,985
278.882,942
279.397,900
279.913,938
280.429,896
280.944,965
281.460,935
281.975,870
282.490,917
283.005,987
283.520,988
284.035,937
284.549,1008
285.064,975
285.578,921
286.093,958
286.607,955
287.121,927
287.635,962
288.149,928
288.663,967
289.176,942
289.690,923
290.203,936
290.717,935
291.230,913
291.743,923
292.256,910
292.769,930
293.282,946
293.794,955
294.307,942
294.819,938
295.332,997
295.844,939
296.356,952
296.868,936
297.380,941
297.892,926
298.403,893
298.915,949
299.426,895
299.938,972
300.449,910
300.960,953
301.471,945
301.982,961
302.492,921
303.003,958
303.514,991
304.024,983
304.534,986
305.045,957
305.555,959
306.065,984
306.575,943
307.084,956
307.594,923
308.103,929
308.613,952
309.122,940
309.631,968
310.140,960
310.649,973
311.158,945
311.667,967
312.176,946
312.684,929
313.192,941
313.701,945
314.209,927
314.717,941
315.225,941
315.733,932
316.240,935
316.748,927
317.256,918
317.763,936
318.270,967
318.777,944
319.284,925
319.791,950
320.298,950
320.805,936
321.311,943
321.818,938
322.324,937
322.831,1014
323.337,905
323.843,921
324.349,915
324.854,907
325.360,964
325.866,935
326.371,945
326.877,979
327.382,1004
327.887,943
328.392,919
328.897,888
329.402,939
329.906,913
330.411,901
330.915,933
331.420,936
331.924,942
332.428,945
332.932,941
333.436,900
333.940,924
334.443,906
334.947,908
335.450,930
335.954,890
336.457,944
336.960,910
337.463,935
337.966,945
338.469,915
338.971,972
339.474,905
339.976,990
340.478,900
340.981,998
341.483,977
341.985,944
342.486,901
342.988,911
343.490,974
343.991,928
344.493,967
344.994,964
345.495,949
345.996,916
346.497,1362
346.998,926
347.499,886
347.999,912
348.500,882
349.000,965
349.501,1036
350.001,969
350.501,923
351.001,968
351.500,941
352.000,907
352.500,933
352.999,938
353.499,963
353.998,910
354.497,943
354.996,929
355.495,969
355.994,944
356.492,943
356.991,907
357.489,929
357.988,879
358.486,935
358.984,918
359.482,952
359.980,954
360.478,890
360.975,935
361.473,947
361.970,988
362.468,931
362.965,951
363.462,953
363.959,915
364.456,984
364.953,884
365.449,899
365.946,952
366.442,965
366.939,957
367.435,946
367.931,973
368.427,954
368.923,887
369.418,935
369.914,910
370.409,893
370.905,941
371.400,928
371.895,992
372.390,920
372.885,892
373.380,928
373.875,881
374.369,1063
374.864,954
375.358,961
375.852,933
376.347,933
376.841,917
377.335,899
377.828,976
378.322,942
378.816,932
379.309,906
379.802,905
380.296,951
380.789,938
381.282,942
381.775,906
382.267,939
382.760,970
383.253,966
383.745,926
384.237,944
384.730,933
385.222,960
385.714,934
386.205,1022
386.697,971
387.189,971
387.680,914
388.172,989
388.663,968
389.154,961
389.645,937
390.136,960
390.627,993
391.118,928
391.608,979
392.099,947
392.589,919
393.080,983
393.570,956
394.060,964
394.550,954
395.040,900
395.529,893
396.019,906
396.508,977
396.998,922
397.487,1028
397.976,904
398.465,990
398.954,992
399.443,1013
399.931,944
400.420,1026
400.908,933
401.397,969
401.885,951
402.373,1000
402.861,951
403.349,943
403.837,963
404.324,980
404.812,989
405.299,970
405.786,969
406.274,982
406.761,929
407.248,953
407.734,998
408.221,1029
408.708,1006
409.194,1020
409.681,1029
410.167,981
410.653,996
411.139,1061
411.625,1020
412.111,979
412.597,977
413.082,1073
413.568,1036
414.053,1042
414.538,1003
415.023,1013
415.508,997
415.993,1125
416.478,1141
416.963,1030
417.447,1085
417.932,1043
418.416,1007
418.900,991
419.384,1077
419.868,1001
420.352,1028
420.836,1062
421.319,996
421.803,998
422.286,1024
422.770,1005
423.253,1074
423.736,1005
424.219,1042
424.702,1044
425.184,1085
425.667,1080
426.149,1015
426.632,1096
427.114,1045
427.596,1056
428.078,1181
428.560,1092
429.042,1052
429.524,1071
430.005,1096
430.487,1054
430.968,1038
431.449,1104
431.930,1112
432.411,1146
432.892,1111
433.373,1112
433.854,1085
434.334,1115
434.814,1065
435.295,1062
435.775,1083
436.255,1105
436.735,1068
437.215,1045
437.695,1107
438.174,1139
438.654,1036
439.133,1142
439.612,1080
440.091,1154
440.571,1120
441.049,1144
441.528,1176
442.007,1165
442.486,1206
442.964,1140
443.442,1130
443.921,1138
444.399,1158
444.877,1151
445.355,1173
445.832,1165
446.310,1119
446.788,1143
447.265,1132
447.742,1168
448.219,1148
448.697,1150
449.173,1190
449.650,1185
450.127,1159
450.604,1183
451.080,1190
451.557,1185
452.033,1136
452.509,1130
452.985,1159
453.461,1183
453.937,1188
454.412,1165
454.888,1220
455.363,1192
455.839,1183
456.314,1182
456.789,1193
457.264,1186
457.739,1198
458.214,1243
458.689,1289
459.163,1250
459.637,1235
460.112,1241
460.586,1192
461.060,1222
461.534,1245
462.008,1315
462.482,1244
462.955,1271
463.429,1262
463.902,1243
464.375,1234
464.849,1299
465.322,1291
465.794,1356
466.267,1285
466.740,1312
467.213,1311
467.685,1300
468.157,1280
468.630,1359
469.102,1313
469.574,1314
470.046,1293
470.517,1334
470.989,1375
471.461,1336
471.932,1367
472.403,1388
472.874,1392
473.346,1322
473.816,1371
474.287,1347
474.758,1432
475.229,1482
475.699,1354
476.170,1431
476.640,1426
477.110,1420
477.580,1455
478.050,1533
478.520,1501
478.989,1495
479.459,1496
479.928,1515
480.398,1519
480.867,1562
481.336,1498
481.805,1567
482.274,1589
482.743,1580
483.211,1543
483.680,1618
484.148,1623
484.617,1641
485.085,1714
485.553,1669
486.021,1605
486.489,1644
486.956,1648
487.424,1721
487.891,1688
488.359,1709
488.826,1650
489.293,1714
489.760,1686
490.227,1718
490.694,1796
491.160,1809
491.627,1704
492.093,1814
492.560,1803
493.026,1797
493.492,1810
493.958,1868
494.424,1845
494.890,1863
495.355,1753
