wavelength_nm,counts
218.821,918
219.350,918
219.878,1318
220.407,868
220.935,895
221.463,906
221.991,906
222.519,880
223.047,877
223.574,897
224.102,887
224.630,870
225.157,885
225.684,912
226.211,861
226.738,895
227.265,993
227.792,1042
228.319,985
228.845,976
229.372,927
229.898,963
230.425,980
230.951,1001
231.477,928
232.003,991
232.529,1017
233.054,958
233.580,942
234.105,982
234.631,970
235.156,1004
235.681,1047
236.206,1020
236.731,989
237.256,971
237.781,942
238.305,1054
238.830,885
239.354,982
239.879,975
240.403,977
240.927,963
241.451,972
241.975,926
242.498,1017
243.022,1000
243.545,961
244.069,1004
244.592,1007
245.115,975
245.638,927
246.161,960
246.684,958
247.207,955
247.729,924
248.252,941
248.774,931
249.296,969
249.819,963
250.341,960
250.863,982
251.384,982
251.906,992
252.428,940
252.949,968
253.471,942
253.992,977
254.513,977
255.034,928
255.555,965
256.076,951
256.597,958
257.117,988
257.638,944
258.158,965
258.678,958
259.198,972
259.718,971
260.238,915
260.758,908
261.278,944
261.798,969
262.317,968
262.836,948
263.356,957
263.875,958
264.394,954
264.913,926
265.432,919
265.950,945
266.469,972
266.987,930
267.506,976
268.024,993
268.542,985
269.060,1012
269.578,998
270.096,952
270.614,1008
271.131,934
271.649,943
272.166,991
272.683,923
273.200,910
273.717,963
274.234,962
274.751,947
275.268,875
275.784,932
276.301,941
276.817,953
277.334,965
277.850,936
278.366,982
278.882,913
279.397,920
279.913,955
280.429,989
280.944,899
281.460,940
281.975,916
282.490,983
283.005,958
283.520,948
284.035,958
284.549,1011
285.064,948
285.578,910
286.093,930
286.607,987
287.121,925
287.635,958
288.149,943
288.663,976
289.176,924
289.690,915
290.203,930
290.717,972
291.230,908
291.743,947
292.256,966
292.769,944
293.282,939
293.794,945
294.307,911
294.819,925
295.332,1000
295.844,944
296.356,926
296.868,933
297.380,1015
297.892,975
298.403,957
298.915,970
299.426,924
299.938,902
300.449,919
300.960,936
301.471,910
301.982,951
302.492,967
303.003,959
303.514,946
304.024,1004
304.534,995
305.045,954
305.555,946
306.065,968
306.575,964
307.084,941
307.594,957
308.103,948
308.613,899
309.122,919
309.631,983
310.140,960
310.649,941
311.158,941
311.667,962
312.176,981
312.684,967
313.192,952
313.701,1012
314.209,936
314.717,961
315.225,901
315.733,975
316.240,901
316.748,856
317.256,955
317.763,961
318.270,939
318.777,931
319.284,957
319.791,905
320.298,904
320.805,960
321.311,972
321.818,960
322.324,942
322.831,951
323.337,951
323.843,965
324.349,983
324.854,944
325.360,956
325.866,987
326.371,990
326.877,983
327.382,980
327.887,900
328.392,938
328.897,899
329.402,892
329.906,933
330.411,950
330.915,937
331.420,942
331.924,1017
332.428,946
332.932,881
333.436,954
333.940,929
334.443,938
334.947,975
335.450,931
335.954,937
336.457,943
336.960,924
337.463,925
337.966,902
338.469,973
338.971,970
339.474,946
339.976,950
340.478,944
340.981,943
341.483,980
341.985,911
342.486,907
342.988,923
343.490,948
343.991,937
344.493,936
344.994,969
345.495,957
345.996,933
346.497,1377
346.998,961
347.499,923
347.999,923
348.500,922
349.000,971
349.501,996
350.001,944
350.501,929
351.001,932
351.500,902
352.000,947
352.500,952
352.999,938
353.499,910
353.998,884
354.497,953
354.996,914
355.495,914
355.994,880
356.492,894
356.991,926
357.489,942
357.988,931
358.486,903
358.984,911
359.482,978
359.980,882
360.478,917
360.975,885
361.473,933
361.970,997
362.468,882
362.965,893
363.462,936
363.959,941
364.456,946
364.953,917
365.449,973
365.946,925
366.442,964
366.939,994
367.435,954
367.931,900
368.427,940
368.923,921
369.418,890
369.914,960
370.409,929
370.905,920
371.400,944
371.895,996
372.390,910
372.885,990
373.380,961
373.875,912
374.369,1061
374.864,991
375.358,955
375.852,1011
376.347,934
376.841,953
377.335,944
377.828,963
378.322,941
378.816,910
379.309,903
379.802,926
380.296,992
380.789,983
381.282,923
381.775,949
382.267,917
382.760,923
383.253,948
383.745,974
384.237,912
384.730,1002
385.222,961
385.714,931
386.205,974
386.697,932
387.189,959
387.680,938
388.172,1019
388.663,944
389.154,920
389.645,924
390.136,967
390.627,915
391.118,952
391.608,938
392.099,977
392.589,996
393.080,1012
393.570,972
394.060,964
394.550,968
395.040,960
395.529,933
396.019,934
396.508,1002
396.998,974
397.487,980
397.976,981
398.465,936
398.954,984
399.443,942
399.931,1024
400.420,1007
400.908,991
401.397,977
401.885,942
402.373,954
402.861,944
403.349,1011
403.837,986
404.324,990
404.812,969
405.299,1032
405.786,1015
406.274,1028
406.761,972
407.248,969
407.734,1001
408.221,956
408.708,997
409.194,1041
409.681,997
410.167,970
410.653,982
411.139,1035
411.625,993
412.111,988
412.597,981
413.082,1047
413.568,988
414.053,1097
414.538,1018
415.023,1010
415.508,999
415.993,1097
416.478,1100
416.963,1094
417.447,1079
417.932,1043
418.416,1050
418.900,1000
419.384,1061
419.868,1024
420.352,1020
420.836,1015
421.319,1048
421.803,1019
422.286,1002
422.770,1064
423.253,1070
423.736,1003
424.219,1062
424.702,1049
425.184,1060
425.667,1024
426.149,1038
426.632,1037
427.114,1105
427.596,1009
428.078,1110
428.560,1096
429.042,1012
429.524,1086
430.005,1067
430.487,1049
430.968,1054
431.449,1086
431.930,1051
432.411,1063
432.892,1014
433.373,1105
433.854,1057
434.334,1098
434.814,1036
435.295,1108
435.775,1073
436.255,1074
436.735,1068
437.215,1086
437.695,1004
438.174,1064
438.654,1096
439.133,1156
439.612,1094
440.091,1113
440.571,1096
441.049,1133
441.528,1125
442.007,1098
442.486,1124
442.964,1120
443.442,1089
443.921,1190
444.399,1117
444.877,1114
445.355,1100
445.832,1076
446.310,1094
446.788,1169
447.265,1145
447.742,1137
448.219,1141
448.697,1178
449.173,1243
449.650,1161
450.127,1112
450.604,1180
451.080,1192
451.557,1128
452.033,1165
452.509,1173
452.985,1222
453.461,1158
453.937,1224
454.412,1204
454.888,1206
455.363,1176
455.839,1189
456.314,1211
456.789,1231
457.264,1202
457.739,1180
458.214,1211
458.689,1253
459.163,1237
459.637,1228
460.112,1208
460.586,1194
461.060,1204
461.534,1217
462.008,1240
462.482,1305
462.955,1267
463.429,1269
463.902,1242
464.375,1231
464.849,1248
465.322,1298
465.794,1345
466.267,1225
466.740,1242
467.213,1307
467.685,1201
468.157,1310
468.630,1336
469.102,1285
469.574,1307
470.046,1349
470.517,1290
470.989,1339
471.461,1331
471.932,1315
472.403,1418
472.874,1324
473.346,1343
473.816,1372
474.287,1330
474.758,1417
475.229,1367
475.699,1383
476.170,1500
476.640,1475
477.110,1406
477.580,1395
478.050,1504
478.520,1509
478.989,1428
479.459,1528
479.928,1453
480.398,1427
480.867,1496
481.336,1505
481.805,1517
482.274,1489
482.743,1556
483.211,1573
483.680,1583
484.148,1536
484.617,1623
485.085,1626
485.553,1623
486.021,1645
486.489,1653
486.956,1584
487.424,1690
487.891,1656
488.359,1645
488.826,1658
489.293,1712
489.760,1677
490.227,1700
490.694,1732
491.160,1737
491.627,1770
492.093,1699
492.560,1753
493.026,1740
493.492,1761
493.958,1805
494.424,1741
494.890,1721
495.355,1782
495.821,1857
496.286,1789
496.751,1812
497.216,1919
497.682,1804
498.146,1883
498.611,1859
499.076,1888
499.541,1931
500.005,1899
500.469,1869
500.934,2007
501.398,1873
501.862,1947
502.326,1952
502.789,1921
503.253,1908
503.716,1949
504.180,1910
504.643,1910
505.106,1989
505.569,1903
506.032,1948
506.495,1948
506.958,1941
507.420,2038
507.883,1994
508.345,1982
508.808,2012
509.270,2008
509.732,2033
510.194,2094
510.655,1988
511.117,1966
511.579,2103
512.040,2007
512.501,2020
512.963,2046
513.424,2075
513.885,2115
514.345,2125
514.806,2067
515.267,2140
515.727,2119
516.188,2091
516.648,2176
517.108,2140
517.568,2138
518.028,2228
518.488,2235
518.947,2189
519.407,2115
519.866,2107
520.326,2154
520.785,2179
521.244,2226
521.703,2190
522.162,2189
522.621,2150
523.079,2203
523.538,2249
523.996,2242
524.455,2246
524.913,2202
525.371,2177
525.829,2153
526.286,2284
526.744,2266
527.202,2225
527.659,2259
528.117,2289
528.574,2291
529.031,2282
529.488,2253
529.945,2281
530.402,2330
530.858,2280
531.315,2253
531.771,2204
532.227,2289
532.684,2313
533.140,2260
533.596,2316
534.051,2357
534.507,2379
534.963,2283
535.418,2311
535.873,2294
536.329,2241
536.784,2287
537.239,2355
537.694,2333
538.148,2359
538.603,2304
539.058,2360
539.512,2303
539.966,2412
540.421,2377
540.875,2352
541.329,2391
541.782,2364
542.236,2375
542.690,2341
543.143,2397
543.597,2363
544.050,2396
544.503,2349
544.956,2356
545.409,2336
545.862,2437
546.314,2381
546.767,2417
547.219,2388
547.672,2405
548.124,2389
548.576,2418
549.028,2445
549.480,2488
549.931,2467
550.383,2490
550.834,2508
551.286,2536
551.737,2432
552.188,2449
552.639,2450
553.090,2478
553.541,2498
553.992,2509
554.442,2494
554.893,2584
555.343,2559
555.793,2509
556.243,2601
556.693,2502
557.143,2593
557.593,2486
558.042,2525
558.492,2593
558.941,2548
559.390,2528
559.839,2553
560.288,2568
560.737,2587
561.186,2577
561.635,2640
562.083,2656
562.532,2679
562.980,2628
563.428,2572
563.876,2660
564.324,2599
564.772,2607
565.220,2547
565.667,2557
566.115,2678
566.562,2611
567.010,2617
567.457,2620
567.904,2699
568.351,2664
568.797,2596
569.244,2678
569.691,2652
570.137,2668
570.583,2697
571.030,2681
571.476,2623
571.922,2669
572.367,2616
572.813,2626
573.259,2627
573.704,2665
574.150,2603
574.595,2674
575.040,2724
575.485,2702
575.930,2604
576.375,2712
576.819,2752
577.264,2675
577.708,2616
578.153,2644
578.597,2687
579.041,2658
579.485,2676
579.929,2689
580.372,2620
580.816,2584
581.259,2595
581.703,2716
582.146,2732
582.589,2638
583.032,2696
583.475,2631
583.918,2704
584.360,2685
584.803,2689
585.245,2711
585.688,2593
586.130,2688
586.572,2642
587.014,2695
587.456,2659
587.897,2753
588.339,2677
588.780,2659
589.222,2655
589.663,2766
590.104,2678
590.545,2699
590.986,2686
591.427,2683
591.867,2593
592.308,2657
592.748,2663
593.189,2723
593.629,2726
594.069,2849
594.509,2738
594.949,2747
595.388,2655
595.828,2728
596.267,2705
596.707,2666
597.146,2683
597.585,2717
598.024,2680
598.463,2712
598.902,2711
599.340,2735
599.779,2760
600.217,2712
600.655,2691
601.093,2742
601.532,2760
601.969,2678
602.407,2685
602.845,2688
603.282,2779
603.720,2682
604.157,2860
604.594,2715
605.032,2727
605.468,2712
605.905,2671
606.342,2784
606.779,2782
607.215,2760
607.652,2727
608.088,2688
608.524,2696
608.960,2758
609.396,2691
609.832,2836
610.267,2733
610.703,2685
611.138,2707
611.574,2787
612.009,2689
612.444,2765
612.879,2864
613.314,2734
613.748,2739
614.183,2713
614.617,2770
615.052,2714
615.486,2659
615.920,2782
616.354,2731
616.788,2706
617.222,2755
617.655,2789
618.089,2719
618.522,2729
618.956,2740
619.389,2664
619.822,2689
620.255,2741
620.688,2747
621.120,2700
621.553,2674
621.985,2677
622.418,2717
622.850,2702
623.282,2754
623.714,2653
624.146,2648
624.577,2698
625.009,2619
625.441,2710
625.872,2761
626.303,2765
626.734,2670
627.165,2700
627.596,2808
628.027,2634
628.458,2665
628.888,2692
629.319,2676
629.749,2621
630.179,2647
630.609,2582
631.039,2628
631.469,2631
631.899,2624
632.328,2641
632.758,2634
633.187,2627
633.616,2637
634.046,2614
634.475,2633
634.903,2596
635.332,2594
635.761,2627
636.189,2575
636.618,2609
637.046,2676
637.474,2599
637.902,2570
638.330,2577
638.758,2660
639.186,2638
639.613,2560
640.041,2565
640.468,2621
640.895,2576
641.322,2639
641.749,2574
642.176,2529
642.603,2618
643.029,2560
643.456,2631
643.882,2545
644.308,2827
644.735,2576
645.161,2575
645.586,2512
646.012,2539
646.438,2625
646.863,2616
647.289,2558
647.714,2551
648.139,2520
648.564,2584
648.989,2568
649.414,2584
649.839,2579
650.263,2524
650.688,2530
651.112,2523
651.536,2585
651.961,2613
652.384,2620
652.808,2553
653.232,2503
653.656,2505
654.079,2490
654.503,2554
654.926,2493
655.349,2523
655.772,2523
656.195,2480
656.618,2515
657.040,2492
657.463,2488
657.885,2543
658.308,2575
658.730,2552
659.152,2485
659.574,2508
659.996,2572
660.417,2507
660.839,2412
661.260,2494
661.682,2539
662.103,2482
662.524,2487
662.945,2564
663.366,2509
663.787,2528
664.207,2444
664.628,2460
665.048,2536
665.468,2597
665.888,2465
666.308,2384
666.728,2500
667.148,2420
667.568,2469
667.987,2452
668.407,2420
668.826,2422
669.245,2529
669.664,2359
670.083,2323
670.502,2369
670.921,2365
671.339,2503
671.758,2435
672.176,2405
672.594,2448
673.012,2480
673.430,2454
673.848,2368
674.266,2454
674.684,2409
675.101,2356
675.519,2422
675.936,2343
676.353,2411
676.770,2376
677.187,2461
677.604,2416
678.020,2387
678.437,2370
678.853,2347
679.270,2379
679.686,2419
680.102,2369
680.518,2413
680.933,2397
681.349,2433
681.765,2387
682.180,2434
682.596,2395
683.011,2411
683.426,2353
683.841,2330
684.256,2381
684.670,2425
685.085,2480
685.499,2425
685.914,2417
686.328,2356
686.742,2351
687.156,2381
687.570,2370
687.984,2361
688.398,2380
688.811,2417
689.224,2361
689.638,2378
690.051,2312
690.464,2347
690.877,2765
691.290,2363
691.702,2387
692.115,2381
692.527,2331
692.940,2374
693.352,2426
693.764,2347
694.176,2283
694.588,2389
694.999,2424
695.411,2305
695.822,2309
696.234,2234
696.645,2321
697.056,2381
697.467,2285
697.878,2312
698.289,2354
698.699,2338
699.110,2285
699.520,2384
699.931,2302
700.341,2293
