wavelength_nm,counts
218.821,877
219.350,877
219.878,1286
220.407,817
220.935,918
221.463,900
221.991,893
222.519,911
223.047,908
223.574,902
224.102,889
224.630,863
225.157,910
225.684,875
226.211,895
226.738,854
227.265,935
227.792,1006
228.319,960
228.845,917
229.372,966
229.898,967
230.425,1020
230.951,1027
231.477,971
232.003,986
232.529,942
233.054,965
233.580,965
234.105,1008
234.631,993
235.156,990
235.681,1044
236.206,933
236.731,978
237.256,956
237.781,974
238.305,1036
238.830,923
239.354,969
239.879,1006
240.403,913
240.927,951
241.451,915
241.975,992
242.498,939
243.022,964
243.545,1002
244.069,938
244.592,960
245.115,974
245.638,942
246.161,937
246.684,938
247.207,1007
247.729,910
248.252,973
248.774,944
249.296,934
249.819,940
250.341,951
250.863,930
251.384,892
251.906,984
252.428,975
252.949,1006
253.471,943
253.992,946
254.513,889
255.034,919
255.555,943
256.076,927
256.597,989
257.117,965
257.638,960
258.158,968
258.678,953
259.198,934
259.718,970
260.238,967
260.758,932
261.278,943
261.798,938
262.317,980
262.836,946
263.356,920
263.875,928
264.394,939
264.913,965
265.432,929
265.950,993
266.469,989
266.987,981
267.506,957
268.024,1010
268.542,935
269.060,1026
269.578,954
270.096,940
270.614,969
271.131,981
271.649,903
272.166,997
272.683,942
273.200,912
273.717,960
274.234,990
274.751,865
275.268,967
275.784,928
276.301,926
276.817,932
277.334,995
277.850,968
278.366,934
278.882,962
279.397,958
279.913,934
280.429,946
280.944,925
281.460,947
281.975,965
282.490,935
283.005,958
283.520,983
284.035,937
284.549,1040
285.064,999
285.578,936
286.093,907
286.607,924
287.121,941
287.635,997
288.149,916
288.663,945
289.176,914
289.690,983
290.203,940
290.717,932
291.230,902
291.743,928
292.256,915
292.769,909
293.282,984
293.794,980
294.307,937
294.819,924
295.332,970
295.844,978
296.356,970
296.868,992
297.380,977
297.892,995
298.403,959
298.915,929
299.426,943
299.938,993
300.449,944
300.960,889
301.471,950
301.982,941
302.492,958
303.003,897
303.514,947
304.024,985
304.534,973
305.045,958
305.555,947
306.065,904
306.575,896
307.084,929
307.594,934
308.103,975
308.613,924
309.122,932
309.631,924
310.140,964
310.649,950
311.158,909
311.667,912
312.176,944
312.684,996
313.192,997
313.701,977
314.209,965
314.717,925
315.225,906
315.733,943
316.240,904
