wavelength_nm,counts
218.821,886
219.350,886
219.878,1272
220.407,881
220.935,918
221.463,871
221.991,914
222.519,900
223.047,903
223.574,903
224.102,921
224.630,903
225.157,893
225.684,891
226.211,896
226.738,861
227.265,988
227.792,1011
228.319,946
228.845,1008
229.372,924
229.898,933
230.425,958
230.951,943
231.477,953
232.003,966
232.529,958
233.054,944
233.580,982
234.105,983
234.631,962
235.156,1041
235.681,1090
236.206,973
236.731,995
237.256,928
237.781,958
238.305,1096
238.830,993
239.354,960
239.879,1024
240.403,956
240.927,1001
241.451,970
241.975,954
242.498,981
243.022,1019
243.545,991
244.069,946
244.592,1037
245.115,1016
245.638,1013
246.161,919
246.684,995
247.207,994
247.729,957
248.252,1016
248.774,959
249.296,946
249.819,974
250.341,939
250.863,974
251.384,983
251.906,1010
252.428,1007
252.949,1002
253.471,965
253.992,1010
254.513,951
255.034,968
255.555,1016
256.076,911
256.597,921
257.117,953
257.638,956
258.158,958
258.678,977
259.198,988
259.718,1008
260.238,958
260.758,980
261.278,981
261.798,1004
262.317,986
262.836,959
263.356,1007
263.875,1015
264.394,1002
264.913,1017
265.432,965
265.950,924
266.469,1002
266.987,1045
267.506,953
268.024,951
268.542,944
269.060,956
269.578,955
270.096,1010
270.614,1019
271.131,987
271.649,961
272.166,976
272.683,936
273.200,979
273.717,957
274.234,986
274.751,996
275.268,963
275.784,947
276.301,969
276.817,949
277.334,931
277.850,1010
278.366,960
278.882,972
279.397,967
279.913,976
280.429,930
280.944,917
281.460,957
281.975,968
282.490,937
283.005,977
283.520,1006
284.035,957
284.549,995
285.064,963
285.578,1010
286.093,991
286.607,921
287.121,939
287.635,941
288.149,974
288.663,1014
289.176,1003
289.690,972
290.203,931
290.717,933
291.230,925
291.743,1007
292.256,957
292.769,959
293.282,927
293.794,975
294.307,986
294.819,961
295.332,1041
295.844,939
296.356,995
296.868,911
297.380,969
297.892,1010
298.403,940
298.915,986
299.426,959
299.938,969
300.449,937
300.960,962
301.471,987
301.982,959
302.492,1012
303.003,1024
303.514,1000
304.024,1027
304.534,971
305.045,959
305.555,931
306.065,981
306.575,936
307.084,925
307.594,924
308.103,940
308.613,955
309.122,935
309.631,991
310.140,986
310.649,973
311.158,965
311.667,1002
312.176,954
312.684,988
313.192,1004
313.701,1024
314.209,1012
314.717,990
315.225,984
315.733,993
316.240,902
316.748,950
317.256,971
317.763,937
