wavelength_nm,counts
218.821,905
219.350,905
219.878,1274
220.407,828
220.935,896
221.463,917
221.991,899
222.519,855
223.047,888
223.574,906
224.102,901
224.630,861
225.157,897
225.684,901
226.211,871
226.738,857
227.265,1013
227.792,1050
228.319,977
228.845,965
229.372,994
229.898,957
230.425,971
230.951,975
231.477,947
232.003,945
232.529,959
233.054,930
233.580,1020
234.105,1031
234.631,984
235.156,994
235.681,1100
236.206,961
236.731,956
237.256,907
237.781,956
238.305,994
238.830,932
239.354,940
239.879,966
240.403,941
240.927,920
241.451,939
241.975,959
242.498,974
243.022,939
243.545,927
244.069,935
244.592,966
245.115,922
245.638,941
246.161,943
246.684,1006
247.207,909
247.729,966
248.252,936
248.774,952
249.296,950
249.819,931
250.341,935
250.863,955
251.384,961
251.906,973
252.428,953
252.949,971
253.471,964
253.992,958
254.513,957
255.034,946
255.555,936
256.076,967
256.597,968
257.117,933
257.638,1016
258.158,939
258.678,936
259.198,969
259.718,987
260.238,933
260.758,944
261.278,982
261.798,951
262.317,982
262.836,918
263.356,963
263.875,928
264.394,965
264.913,910
265.432,972
265.950,895
266.469,956
266.987,965
267.506,952
268.024,999
268.542,968
269.060,978
269.578,916
270.096,927
270.614,998
271.131,964
271.649,922
272.166,966
272.683,953
273.200,936
273.717,944
274.234,948
274.751,971
275.268,962
275.784,925
276.301,958
276.817,981
277.334,950
277.850,950
278.366,1007
278.882,949
279.397,953
279.913,921
280.429,922
280.944,918
281.460,964
281.975,951
282.490,965
283.005,975
283.520,970
284.035,930
284.549,1007
285.064,939
285.578,909
286.093,941
286.607,933
287.121,924
287.635,934
288.149,969
288.663,935
289.176,891
289.690,962
290.203,947
290.717,906
291.230,948
291.743,963
292.256,991
292.769,875
293.282,935
293.794,960
294.307,953
294.819,894
295.332,1034
295.844,921
296.356,968
296.868,934
297.380,951
297.892,887
298.403,958
298.915,988
299.426,940
299.938,936
300.449,933
300.960,972
301.471,929
301.982,952
302.492,857
303.003,968
303.514,946
304.024,1009
304.534,930
305.045,916
305.555,947
306.065,899
306.575,933
307.084,938
307.594,899
308.103,964
308.613,895
309.122,927
309.631,944
310.140,965
310.649,966
311.158,918
311.667,992
312.176,965
312.684,938
313.192,900
313.701,982
314.209,913
314.717,924
315.225,886
315.733,942
316.240,902
316.748,927
317.256,954
317.763,969
318.270,953
318.777,974
319.284,895
319.791,965
320.298,892
320.805,969
321.311,936
321.818,938
322.324,893
322.831,965
323.337,924
323.843,959
324.349,920
324.854,910
325.360,929
325.866,962
326.371,960
326.877,939
327.382,1022
327.887,920
328.392,930
328.897,925
329.402,942
329.906,950
330.411,900
330.915,962
331.420,941
331.924,948
332.428,943
332.932,914
333.436,915
333.940,886
334.443,932
334.947,926
335.450,922
335.954,894
336.457,939
336.960,949
337.463,931
337.966,900
338.469,920
338.971,958
339.474,918
339.976,992
340.478,935
340.981,910
341.483,981
