wavelength_nm,counts
218.821,905
219.350,905
219.878,1452
220.407,852
220.935,923
221.463,866
221.991,911
222.519,948
223.047,912
223.574,883
224.102,883
224.630,864
225.157,906
225.684,846
226.211,903
226.738,885
227.265,988
227.792,980
228.319,1004
228.845,987
229.372,957
229.898,979
230.425,936
230.951,1011
231.477,966
232.003,1000
232.529,1026
233.054,934
233.580,967
234.105,1022
234.631,1001
235.156,1040
235.681,1122
236.206,1014
236.731,1014
237.256,1007
237.781,978
238.305,1006
238.830,971
239.354,919
239.879,1024
240.403,1006
240.927,984
241.451,928
241.975,972
242.498,1035
243.022,972
243.545,933
244.069,931
244.592,934
245.115,976
245.638,945
246.161,915
246.684,989
247.207,924
247.729,961
248.252,982
248.774,941
249.296,948
249.819,1004
250.341,975
250.863,936
251.384,948
251.906,1023
252.428,1035
252.949,996
253.471,966
253.992,989
254.513,954
255.034,968
255.555,949
256.076,969
256.597,936
257.117,942
257.638,964
258.158,951
258.678,979
259.198,977
259.718,979
260.238,915
260.758,951
261.278,957
261.798,970
262.317,937
262.836,980
263.356,933
263.875,929
264.394,933
264.913,934
265.432,970
265.950,1006
266.469,927
266.987,919
267.506,964
268.024,1003
268.542,966
269.060,968
269.578,960
270.096,955
270.614,982
271.131,904
271.649,936
272.166,957
272.683,940
273.200,973
273.717,912
274.234,960
274.751,977
275.268,979
275.784,911
276.301,914
276.817,936
277.334,985
277.850,973
278.366,953
278.882,983
279.397,973
279.913,957
280.429,919
280.944,937
281.460,959
281.975,973
282.490,944
283.005,1000
283.520,1032
284.035,1002
284.549,1008
285.064,963
285.578,956
286.093,948
286.607,976
287.121,939
287.635,951
288.149,951
288.663,959
289.176,945
289.690,923
290.203,966
290.717,963
291.230,929
291.743,966
292.256,985
292.769,941
293.282,917
293.794,936
294.307,1000
294.819,933
295.332,962
295.844,941
296.356,947
296.868,927
297.380,946
297.892,966
298.403,937
298.915,979
299.426,936
299.938,973
300.449,985
300.960,896
301.471,950
301.982,949
302.492,935
303.003,1009
303.514,974
304.024,1014
304.534,964
305.045,1017
305.555,976
306.065,938
306.575,916
307.084,879
307.594,928
308.103,951
308.613,914
309.122,931
309.631,1000
310.140,989
310.649,966
311.158,985
311.667,933
312.176,953
312.684,955
313.192,929
313.701,999
314.209,966
314.717,950
315.225,899
315.733,960
316.240,927
316.748,955
317.256,932
317.763,928
318.270,951
318.777,957
319.284,937
319.791,938
320.298,987
320.805,989
321.311,942
321.818,897
322.324,955
322.831,1039
323.337,921
323.843,933
324.349,990
324.854,938
325.360,987
325.866,958
326.371,980
326.877,997
327.382,1059
327.887,949
328.392,895
328.897,962
329.402,907
329.906,955
330.411,963
330.915,892
331.420,956
331.924,969
332.428,1006
332.932,931
333.436,922
333.940,918
334.443,951
334.947,953
335.450,930
335.954,955
336.457,964
336.960,956
337.463,943
337.966,907
338.469,904
338.971,987
339.474,969
