wavelength_nm,counts
218.821,904
219.350,904
219.878,1360
220.407,897
220.935,884
221.463,874
221.991,860
222.519,928
223.047,929
223.574,877
224.102,938
224.630,905
225.157,876
225.684,931
226.211,927
226.738,884
227.265,945
227.792,958
228.319,959
228.845,940
229.372,1011
229.898,930
230.425,918
230.951,925
231.477,944
232.003,877
232.529,974
233.054,890
233.580,958
234.105,967
234.631,925
235.156,962
235.681,992
236.206,900
236.731,911
237.256,931
237.781,944
238.305,1003
238.830,958
239.354,994
239.879,1021
240.403,961
240.927,994
241.451,961
241.975,935
242.498,959
243.022,972
243.545,1004
244.069,964
244.592,1004
245.115,991
245.638,1020
246.161,994
246.684,986
247.207,951
247.729,927
248.252,976
248.774,948
249.296,971
249.819,968
250.341,975
250.863,959
251.384,966
251.906,980
252.428,980
252.949,934
253.471,931
253.992,988
254.513,939
255.034,988
255.555,978
256.076,952
256.597,1015
257.117,1000
257.638,948
258.158,927
258.678,937
259.198,987
259.718,987
260.238,1021
260.758,980
261.278,974
261.798,967
262.317,964
262.836,957
263.356,1052
263.875,1002
264.394,946
264.913,1020
265.432,980
265.950,1004
266.469,992
266.987,957
267.506,912
268.024,967
268.542,989
269.060,972
269.578,982
270.096,950
270.614,975
271.131,952
271.649,978
272.166,980
272.683,999
273.200,976
273.717,982
274.234,978
274.751,953
275.268,963
275.784,975
276.301,981
276.817,967
277.334,962
277.850,1003
278.366,1033
278.882,967
279.397,1003
279.913,926
280.429,1024
280.944,967
281.460,975
281.975,982
282.490,1001
283.005,978
283.520,921
284.035,901
284.549,994
285.064,959
285.578,936
286.093,979
286.607,983
287.121,991
287.635,982
288.149,952
288.663,950
289.176,996
289.690,950
290.203,916
290.717,963
291.230,962
291.743,1030
292.256,964
292.769,980
293.282,979
293.794,995
294.307,986
294.819,919
295.332,990
295.844,947
296.356,982
296.868,974
297.380,954
297.892,957
298.403,973
298.915,981
299.426,948
299.938,983
300.449,954
300.960,936
301.471,973
301.982,954
302.492,976
303.003,979
303.514,961
304.024,988
304.534,995
305.045,1012
305.555,974
306.065,949
306.575,967
307.084,976
307.594,984
308.103,932
308.613,938
309.122,967
309.631,995
310.140,1018
310.649,961
311.158,974
311.667,988
312.176,968
312.684,985
313.192,966
313.701,991
314.209,1009
314.717,997
315.225,988
315.733,1000
316.240,937
316.748,963
317.256,971
317.763,1024
318.270,920
318.777,953
319.284,952
319.791,978
320.298,959
320.805,1037
321.311,1000
321.818,968
322.324,930
322.831,996
323.337,1016
323.843,999
324.349,984
324.854,995
325.360,969
325.866,918
326.371,1002
326.877,978
327.382,1001
327.887,968
328.392,985
328.897,1002
329.402,936
329.906,976
330.411,964
330.915,955
331.420,958
331.924,963
332.428,1021
332.932,999
333.436,968
333.940,950
334.443,1009
334.947,977
335.450,969
335.954,981
336.457,973
336.960,933
337.463,960
337.966,1017
338.469,984
338.971,1008
339.474,959
339.976,1019
340.478,1004
340.981,986
341.483,990
341.985,963
342.486,945
342.988,988
343.490,961
343.991,969
344.493,990
344.994,974
345.495,984
345.996,1012
346.497,1308
346.998,984
347.499,1015
347.999,1033
348.500,971
349.000,1019
349.501,1009
350.001,949
350.501,979
351.001,939
351.500,957
352.000,957
352.500,979
352.999,1037
353.499,927
353.998,947
354.497,984
354.996,969
355.495,985
355.994,961
356.492,961
356.991,1004
357.489,1007
357.988,1016
358.486,989
358.984,958
359.482,1053
359.980,952
360.478,967
360.975,976
361.473,969
361.970,976
362.468,984
362.965,962
363.462,967
363.959,975
364.456,968
364.953,1002
365.449,956
365.946,997
366.442,950
366.939,993
367.435,1000
367.931,976
368.427,997
368.923,993
369.418,996
369.914,997
370.409,1041
370.905,1011
371.400,997
371.895,1005
372.390,1035
372.885,958
373.380,1019
373.875,1002
374.369,1132
374.864,990
375.358,1002
375.852,1050
376.347,1002
376.841,990
377.335,1033
377.828,1044
378.322,1043
378.816,1044
379.309,1028
379.802,1042
380.296,1076
380.789,1008
381.282,1041
381.775,1053
382.267,1065
382.760,1113
383.253,1057
383.745,1056
384.237,1125
384.730,1146
385.222,1140
385.714,1125
386.205,1130
386.697,1116
387.189,1114
387.680,1129
388.172,1183
388.663,1124
389.154,1136
389.645,1191
390.136,1171
390.627,1177
391.118,1153
391.608,1162
392.099,1162
392.589,1154
393.080,1272
393.570,1213
394.060,1238
394.550,1247
395.040,1265
395.529,1236
396.019,1231
396.508,1311
396.998,1317
397.487,1268
397.976,1320
398.465,1322
398.954,1307
399.443,1356
399.931,1345
400.420,1414
400.908,1446
401.397,1395
401.885,1440
402.373,1422
402.861,1371
403.349,1400
403.837,1421
404.324,1461
404.812,1464
405.299,1551
405.786,1480
406.274,1506
406.761,1505
407.248,1570
407.734,1567
408.221,1560
408.708,1612
409.194,1644
409.681,1598
410.167,1658
410.653,1659
411.139,1694
411.625,1710
412.111,1674
412.597,1718
413.082,1791
413.568,1828
414.053,1874
414.538,1831
415.023,1767
415.508,1808
415.993,1949
416.478,1895
416.963,1866
417.447,1992
417.932,1920
418.416,1961
418.900,1929
419.384,1982
419.868,1950
420.352,2037
420.836,2019
421.319,2002
421.803,2094
422.286,2020
422.770,2042
423.253,2102
423.736,2105
424.219,2156
424.702,2100
425.184,2166
425.667,2239
426.149,2231
426.632,2314
427.114,2250
427.596,2310
428.078,2390
428.560,2392
429.042,2412
429.524,2375
430.005,2421
430.487,2430
430.968,2404
431.449,2433
431.930,2437
432.411,2585
432.892,2509
433.373,2572
433.854,2566
434.334,2616
434.814,2594
435.295,2713
435.775,2664
436.255,2669
436.735,2675
437.215,2655
437.695,2798
438.174,2780
438.654,2787
439.133,2854
439.612,2802
440.091,2919
440.571,2885
441.049,2972
441.528,2936
442.007,3000
442.486,3022
442.964,2935
443.442,2968
443.921,3088
444.399,3168
444.877,3084
445.355,3221
445.832,3200
446.310,3205
446.788,3290
447.265,3208
447.742,3295
448.219,3363
448.697,3370
449.173,3477
449.650,3445
450.127,3409
450.604,3456
451.080,3533
451.557,3530
452.033,3583
452.509,3635
452.985,3768
453.461,3634
453.937,3642
454.412,3745
454.888,3767
455.363,3766
455.839,3895
456.314,3830
456.789,3937
457.264,3771
457.739,3887
458.214,3876
458.689,3970
459.163,4092
459.637,4062
460.112,4076
460.586,4150
461.060,4083
461.534,4165
462.008,4237
462.482,4309
462.955,4166
463.429,4203
463.902,4280
464.375,4374
464.849,4490
465.322,4479
465.794,4584
466.267,4492
466.740,4666
467.213,4558
467.685,4759
468.157,4692
468.630,4859
469.102,4853
469.574,4939
470.046,4964
470.517,5161
470.989,5019
471.461,5224
471.932,5311
472.403,5483
472.874,5457
473.346,5499
473.816,5643
474.287,5622
474.758,5756
475.229,5941
475.699,5933
476.170,6099
476.640,6233
477.110,6234
477.580,6383
478.050,6495
478.520,6709
478.989,6728
479.459,6821
479.928,6850
480.398,6952
480.867,6988
481.336,7232
481.805,7513
482.274,7523
482.743,7542
483.211,7568
483.680,7793
484.148,7923
484.617,7970
485.085,8216
485.553,8302
486.021,8492
486.489,8462
486.956,8596
487.424,8842
487.891,8900
488.359,8994
488.826,9146
489.293,9226
489.760,9257
490.227,9466
490.694,9430
491.160,9541
491.627,9667
492.093,9861
492.560,9976
493.026,9958
493.492,10068
493.958,10255
494.424,10250
494.890,10351
495.355,10398
495.821,10528
496.286,10496
496.751,10798
497.216,10802
497.682,10774
498.146,11001
498.611,11104
499.076,11180
499.541,10986
500.005,11192
500.469,11299
500.934,11430
501.398,11303
501.862,11563
502.326,11533
502.789,11657
503.253,11599
503.716,11802
504.180,11679
504.643,11999
505.106,11950
505.569,12130
506.032,12233
506.495,12339
506.958,12198
507.420,12568
507.883,12426
508.345,12443
508.808,12626
509.270,12632
509.732,12990
510.194,13032
510.655,13144
511.117,13228
511.579,13119
512.040,13170
512.501,13368
512.963,13281
513.424,13476
513.885,13486
514.345,13698
514.806,13755
515.267,13987
515.727,13969
516.188,13998
516.648,14180
517.108,14286
517.568,14139
518.028,14364
518.488,14435
518.947,14584
519.407,14574
