wavelength_nm,counts
218.821,921
219.350,921
219.878,1399
220.407,893
220.935,906
221.463,964
221.991,920
222.519,884
223.047,908
223.574,883
224.102,896
224.630,877
225.157,883
225.684,900
226.211,917
226.738,907
227.265,971
227.792,956
228.319,958
228.845,921
229.372,934
229.898,904
230.425,969
230.951,989
231.477,893
232.003,953
232.529,987
233.054,952
233.580,945
234.105,932
234.631,964
235.156,997
235.681,1010
236.206,971
236.731,910
237.256,931
237.781,987
238.305,1027
238.830,962
239.354,1028
239.879,937
240.403,981
240.927,975
241.451,989
241.975,973
242.498,979
243.022,954
243.545,932
244.069,973
244.592,1002
245.115,986
245.638,959
246.161,981
246.684,1049
247.207,987
247.729,972
248.252,984
248.774,956
249.296,957
249.819,971
250.341,995
250.863,942
251.384,982
251.906,1008
252.428,1039
252.949,1047
253.471,957
253.992,1038
254.513,995
255.034,995
255.555,947
256.076,990
256.597,984
257.117,1000
257.638,958
258.158,936
258.678,953
259.198,968
259.718,952
260.238,926
260.758,1026
261.278,982
261.798,926
262.317,987
262.836,988
263.356,947
263.875,972
264.394,1008
264.913,957
265.432,980
265.950,959
266.469,994
266.987,993
267.506,958
268.024,966
268.542,926
269.060,976
269.578,941
270.096,1005
270.614,1002
271.131,904
271.649,947
272.166,980
272.683,969
273.200,968
273.717,960
274.234,969
274.751,959
275.268,1001
275.784,987
276.301,959
276.817,938
277.334,973
277.850,985
278.366,1013
278.882,1014
279.397,933
279.913,967
280.429,1007
280.944,999
281.460,917
281.975,942
282.490,960
283.005,978
283.520,1054
284.035,976
284.549,1025
285.064,952
285.578,927
286.093,947
286.607,986
287.121,966
287.635,968
288.149,887
288.663,974
289.176,968
289.690,1011
290.203,964
290.717,982
291.230,1001
291.743,1020
292.256,948
292.769,924
293.282,957
293.794,969
294.307,988
294.819,996
295.332,993
295.844,1016
296.356,1001
296.868,963
297.380,990
297.892,972
298.403,992
298.915,965
299.426,981
299.938,1025
300.449,954
300.960,988
301.471,919
301.982,1003
302.492,987
303.003,1019
303.514,977
304.024,1011
304.534,971
305.045,959
305.555,927
306.065,1003
306.575,998
307.084,921
307.594,984
308.103,1025
308.613,928
309.122,969
309.631,1008
310.140,965
310.649,992
311.158,974
311.667,966
312.176,1004
312.684,1028
313.192,1014
313.701,1049
314.209,954
314.717,992
315.225,990
315.733,999
316.240,988
316.748,1013
317.256,994
317.763,956
318.270,993
318.777,950
319.284,988
319.791,967
320.298,923
320.805,955
321.311,1019
321.818,896
322.324,1013
322.831,1021
323.337,1001
323.843,939
324.349,965
324.854,943
325.360,1012
325.866,993
326.371,962
326.877,1027
327.382,1033
327.887,1002
328.392,981
328.897,1009
329.402,997
329.906,1003
330.411,974
330.915,974
331.420,1015
331.924,979
332.428,977
332.932,998
333.436,942
333.940,973
334.443,956
334.947,964
335.450,1023
335.954,1024
336.457,1001
336.960,970
337.463,973
337.966,968
338.469,969
338.971,992
339.474,935
339.976,983
340.478,962
340.981,1025
341.483,975
341.985,967
342.486,942
342.988,995
343.490,969
343.991,986
344.493,1017
344.994,1010
345.495,942
345.996,987
346.497,1285
346.998,959
347.499,1008
347.999,963
348.500,987
349.000,980
349.501,1005
350.001,948
350.501,1020
351.001,944
351.500,980
352.000,973
352.500,959
352.999,1001
353.499,1038
353.998,987
354.497,1013
354.996,1014
355.495,1014
355.994,1010
356.492,974
356.991,975
357.489,1010
357.988,999
358.486,1031
358.984,1001
359.482,993
359.980,937
360.478,979
360.975,998
361.473,1015
361.970,994
362.468,968
362.965,958
363.462,980
363.959,1039
364.456,1027
364.953,997
365.449,1027
365.946,994
366.442,1057
366.939,1022
367.435,1013
367.931,1043
368.427,1009
368.923,1026
369.418,999
369.914,1031
370.409,979
370.905,1033
371.400,982
371.895,1008
372.390,1039
372.885,1036
373.380,998
373.875,1008
374.369,1167
374.864,1022
375.358,1079
375.852,1045
376.347,1012
376.841,1033
377.335,1068
377.828,1098
378.322,1082
378.816,1051
379.309,1067
379.802,1080
380.296,1032
380.789,1119
381.282,1056
381.775,1083
382.267,1134
382.760,1107
383.253,1064
383.745,1147
384.237,1161
384.730,1096
385.222,1118
385.714,1135
386.205,1161
386.697,1148
387.189,1174
387.680,1153
388.172,1208
388.663,1124
389.154,1103
389.645,1224
390.136,1178
390.627,1189
391.118,1234
391.608,1208
392.099,1250
392.589,1251
393.080,1275
393.570,1243
394.060,1278
394.550,1310
395.040,1268
395.529,1339
396.019,1290
396.508,1323
396.998,1292
397.487,1350
397.976,1378
398.465,1360
398.954,1384
399.443,1358
399.931,1379
400.420,1469
400.908,1434
401.397,1489
401.885,1437
402.373,1506
402.861,1459
403.349,1449
403.837,1529
404.324,1515
404.812,1573
