wavelength_nm,counts
218.821,885
219.350,885
219.878,1403
220.407,875
220.935,893
221.463,861
221.991,924
222.519,879
223.047,900
223.574,883
224.102,911
224.630,847
225.157,881
225.684,860
226.211,862
226.738,907
227.265,983
227.792,1040
228.319,995
228.845,972
229.372,1038
229.898,997
230.425,933
230.951,980
231.477,982
232.003,925
232.529,936
233.054,928
233.580,943
234.105,1036
234.631,966
235.156,993
235.681,1011
236.206,997
236.731,960
237.256,1007
237.781,982
238.305,1021
238.830,973
239.354,940
239.879,1021
240.403,933
240.927,991
241.451,1019
241.975,999
242.498,1004
243.022,1039
243.545,1011
244.069,915
244.592,1010
245.115,961
245.638,928
246.161,902
246.684,1001
247.207,956
247.729,968
248.252,952
248.774,956
249.296,969
249.819,969
250.341,970
250.863,940
251.384,963
251.906,1003
252.428,1001
252.949,957
253.471,953
253.992,932
254.513,992
255.034,964
255.555,932
256.076,967
256.597,928
257.117,950
257.638,898
258.158,879
258.678,920
259.198,938
259.718,1005
260.238,981
260.758,939
261.278,949
261.798,952
262.317,957
262.836,1003
263.356,971
263.875,963
264.394,999
264.913,944
265.432,938
265.950,935
266.469,1014
266.987,967
267.506,935
268.024,989
268.542,920
269.060,984
269.578,932
270.096,965
270.614,941
271.131,970
271.649,953
272.166,924
272.683,953
273.200,957
273.717,946
274.234,966
274.751,943
275.268,953
275.784,927
276.301,982
276.817,924
277.334,950
277.850,917
278.366,1019
278.882,903
279.397,928
279.913,1019
280.429,950
280.944,942
281.460,958
281.975,928
282.490,953
283.005,935
283.520,989
284.035,925
284.549,980
285.064,919
285.578,963
286.093,931
286.607,918
287.121,924
287.635,974
288.149,970
288.663,975
289.176,947
289.690,918
290.203,914
290.717,942
291.230,934
291.743,955
292.256,941
292.769,928
293.282,941
293.794,947
294.307,943
294.819,983
295.332,1035
295.844,913
296.356,976
296.868,906
297.380,1001
297.892,993
298.403,971
298.915,936
299.426,937
299.938,980
300.449,971
300.960,936
301.471,938
301.982,932
302.492,980
303.003,1004
303.514,1000
304.024,984
304.534,1006
305.045,952
305.555,956
306.065,925
306.575,909
307.084,901
307.594,996
308.103,909
308.613,940
309.122,981
309.631,976
310.140,983
310.649,968
311.158,912
311.667,917
312.176,922
312.684,930
313.192,984
313.701,964
314.209,1000
314.717,923
315.225,873
315.733,984
316.240,944
316.748,951
317.256,914
317.763,941
318.270,896
318.777,971
319.284,936
319.791,911
320.298,941
320.805,994
321.311,941
321.818,887
322.324,917
322.831,1040
323.337,937
323.843,940
324.349,977
324.854,901
325.360,925
325.866,969
326.371,991
326.877,1007
327.382,983
327.887,927
328.392,928
328.897,974
329.402,920
329.906,955
330.411,969
330.915,936
331.420,944
331.924,921
332.428,899
332.932,914
333.436,928
333.940,918
334.443,949
334.947,948
335.450,948
335.954,929
336.457,953
336.960,936
337.463,901
337.966,916
338.469,898
338.971,1024
339.474,937
339.976,964
340.478,966
340.981,964
341.483,972
341.985,863
342.486,883
342.988,931
343.490,890
343.991,942
344.493,901
344.994,965
345.495,896
345.996,943
346.497,1355
346.998,966
347.499,979
347.999,926
348.500,967
349.000,1013
349.501,1039
350.001,953
350.501,922
351.001,943
351.500,942
352.000,896
352.500,954
352.999,987
353.499,914
353.998,911
354.497,970
354.996,897
355.495,960
355.994,887
356.492,937
356.991,967
357.489,972
357.988,972
358.486,907
358.984,947
359.482,967
359.980,950
360.478,931
360.975,934
361.473,963
361.970,934
362.468,932
362.965,914
363.462,914
363.959,909
364.456,925
364.953,901
365.449,937
365.946,940
366.442,943
366.939,989
367.435,922
367.931,920
368.427,972
368.923,951
369.418,921
369.914,951
370.409,1028
370.905,1015
371.400,914
371.895,888
372.390,961
372.885,976
373.380,901
373.875,870
374.369,1100
374.864,965
375.358,950
375.852,962
376.347,944
376.841,957
377.335,918
377.828,997
378.322,963
378.816,975
379.309,953
379.802,949
380.296,984
380.789,889
381.282,911
381.775,986
382.267,970
382.760,929
383.253,914
383.745,943
384.237,954
384.730,974
385.222,933
385.714,949
386.205,1037
386.697,974
387.189,949
387.680,949
388.172,1010
388.663,946
389.154,896
389.645,967
390.136,980
390.627,975
391.118,1005
391.608,947
392.099,967
392.589,994
393.080,1036
393.570,978
394.060,1000
394.550,911
395.040,969
395.529,979
396.019,937
396.508,1032
396.998,951
397.487,938
397.976,920
398.465,994
398.954,974
399.443,969
399.931,920
400.420,978
400.908,991
401.397,1010
401.885,983
402.373,957
402.861,949
403.349,984
403.837,953
404.324,939
404.812,988
405.299,997
405.786,1036
406.274,994
406.761,981
407.248,975
407.734,1013
408.221,1017
408.708,987
409.194,1001
409.681,978
410.167,978
410.653,1023
411.139,1084
411.625,962
412.111,987
412.597,1005
413.082,989
413.568,1004
414.053,999
414.538,1002
415.023,1093
415.508,1045
415.993,1119
416.478,1157
416.963,995
417.447,1080
417.932,1032
418.416,1068
418.900,1041
419.384,1015
419.868,1049
420.352,1028
420.836,999
421.319,1004
421.803,1046
422.286,1007
422.770,1028
423.253,1121
423.736,1003
424.219,1031
424.702,1094
425.184,1045
425.667,1097
426.149,1042
426.632,1078
427.114,1061
427.596,1079
428.078,1172
428.560,1096
429.042,1024
429.524,1075
430.005,1069
430.487,990
430.968,1089
431.449,1102
431.930,1038
432.411,1008
432.892,1059
433.373,1064
433.854,1037
434.334,1013
434.814,1055
435.295,1076
435.775,1051
436.255,1156
436.735,1082
437.215,1079
437.695,1055
438.174,1049
438.654,1058
439.133,1127
439.612,1088
440.091,1076
440.571,1088
441.049,1155
441.528,1084
442.007,1091
442.486,1098
442.964,1087
443.442,1116
443.921,1172
444.399,1117
444.877,1114
445.355,1092
445.832,1149
446.310,1094
446.788,1102
447.265,1102
447.742,1139
448.219,1179
448.697,1177
449.173,1161
449.650,1137
450.127,1112
450.604,1111
451.080,1201
451.557,1199
452.033,1181
452.509,1185
452.985,1162
453.461,1149
453.937,1181
454.412,1234
454.888,1203
455.363,1161
455.839,1170
