wavelength_nm,counts
218.821,907
219.350,907
219.878,1424
220.407,907
220.935,902
221.463,890
221.991,894
222.519,918
223.047,866
223.574,936
224.102,879
224.630,877
225.157,889
225.684,877
226.211,935
226.738,931
227.265,982
227.792,1003
228.319,937
228.845,938
229.372,944
229.898,930
230.425,932
230.951,926
231.477,990
232.003,894
232.529,967
233.054,871
233.580,982
234.105,1018
234.631,954
235.156,987
235.681,1062
236.206,954
236.731,923
237.256,960
237.781,990
238.305,1013
238.830,934
239.354,920
239.879,926
240.403,962
240.927,913
241.451,933
241.975,926
242.498,884
243.022,925
243.545,949
244.069,947
244.592,950
245.115,967
245.638,960
246.161,902
246.684,922
247.207,938
247.729,966
248.252,996
248.774,916
249.296,961
249.819,927
250.341,946
250.863,936
251.384,931
251.906,962
252.428,938
252.949,951
253.471,926
253.992,912
254.513,943
255.034,944
255.555,896
256.076,921
256.597,929
257.117,896
257.638,895
258.158,916
258.678,922
259.198,913
259.718,903
260.238,883
260.758,937
261.278,925
261.798,913
262.317,940
262.836,923
263.356,952
263.875,931
264.394,975
264.913,930
265.432,927
265.950,916
266.469,999
266.987,915
267.506,976
268.024,945
268.542,934
269.060,937
269.578,951
270.096,911
270.614,951
271.131,892
271.649,933
272.166,932
272.683,902
273.200,961
273.717,918
274.234,970
274.751,969
275.268,943
275.784,959
276.301,928
276.817,929
277.334,993
277.850,984
278.366,957
278.882,923
279.397,897
279.913,898
280.429,945
280.944,927
281.460,934
281.975,931
282.490,925
283.005,960
283.520,980
284.035,937
284.549,944
285.064,964
285.578,984
286.093,932
286.607,912
287.121,878
287.635,916
288.149,934
288.663,953
289.176,899
289.690,940
290.203,900
290.717,931
291.230,915
291.743,880
292.256,889
292.769,894
293.282,897
293.794,940
294.307,924
294.819,911
295.332,949
295.844,883
296.356,935
296.868,916
297.380,913
297.892,945
298.403,945
298.915,920
299.426,955
299.938,877
300.449,938
300.960,892
301.471,910
301.982,910
302.492,937
303.003,950
303.514,921
304.024,949
304.534,947
305.045,926
305.555,919
306.065,929
306.575,881
307.084,887
307.594,947
308.103,913
308.613,961
309.122,900
309.631,921
310.140,953
310.649,908
311.158,924
311.667,936
312.176,911
312.684,993
313.192,958
313.701,917
314.209,935
314.717,946
315.225,908
315.733,926
316.240,873
316.748,958
317.256,928
317.763,877
318.270,960
318.777,914
319.284,895
319.791,910
320.298,926
320.805,992
321.311,890
321.818,902
322.324,953
322.831,967
323.337,919
323.843,894
324.349,958
324.854,893
325.360,946
325.866,916
326.371,909
326.877,998
327.382,991
327.887,872
328.392,906
328.897,949
329.402,909
329.906,925
330.411,889
330.915,863
331.420,912
331.924,903
332.428,895
332.932,923
333.436,964
333.940,927
334.443,915
334.947,911
335.450,921
335.954,893
336.457,908
336.960,899
337.463,941
337.966,900
338.469,899
338.971,930
339.474,946
339.976,932
340.478,913
340.981,951
341.483,935
341.985,846
342.486,884
342.988,934
343.490,926
343.991,934
344.493,935
344.994,930
345.495,938
345.996,939
346.497,1233
346.998,946
347.499,934
347.999,905
348.500,895
349.000,946
349.501,964
350.001,913
350.501,936
351.001,910
351.500,924
352.000,935
352.500,924
352.999,915
353.499,940
353.998,914
354.497,942
354.996,915
355.495,927
355.994,884
356.492,905
356.991,924
357.489,911
357.988,904
358.486,900
358.984,896
359.482,951
359.980,954
360.478,913
360.975,930
361.473,927
361.970,916
362.468,889
362.965,893
363.462,896
363.959,954
364.456,927
364.953,940
365.449,914
365.946,927
366.442,917
366.939,912
367.435,943
367.931,894
368.427,904
368.923,899
369.418,878
369.914,934
370.409,910
370.905,955
371.400,893
371.895,931
372.390,927
372.885,927
373.380,918
373.875,923
374.369,1020
374.864,954
375.358,944
375.852,962
376.347,955
376.841,919
377.335,947
377.828,969
378.322,935
378.816,913
379.309,939
379.802,930
380.296,985
380.789,902
381.282,986
381.775,960
382.267,883
382.760,954
383.253,908
383.745,953
384.237,879
384.730,919
385.222,936
385.714,929
386.205,928
386.697,892
387.189,927
387.680,864
388.172,942
388.663,919
389.154,930
389.645,918
390.136,887
390.627,925
391.118,911
391.608,926
392.099,934
392.589,897
393.080,935
393.570,931
394.060,928
394.550,876
395.040,911
395.529,900
396.019,959
396.508,960
396.998,928
397.487,910
397.976,875
398.465,931
398.954,944
399.443,897
399.931,942
400.420,985
400.908,935
401.397,998
401.885,921
402.373,877
402.861,954
403.349,885
403.837,912
404.324,904
404.812,968
405.299,942
405.786,953
406.274,929
406.761,918
407.248,923
407.734,962
408.221,934
408.708,943
409.194,964
409.681,921
410.167,955
410.653,884
411.139,941
411.625,954
412.111,935
412.597,936
413.082,975
413.568,925
414.053,922
414.538,926
415.023,914
415.508,946
415.993,1006
416.478,1013
416.963,901
417.447,958
417.932,924
418.416,971
418.900,934
419.384,911
419.868,924
420.352,917
420.836,927
421.319,938
421.803,903
422.286,918
422.770,930
423.253,910
423.736,881
424.219,877
424.702,932
425.184,936
425.667,937
426.149,947
426.632,913
427.114,971
427.596,902
428.078,976
428.560,900
429.042,918
429.524,879
430.005,931
430.487,880
430.968,949
431.449,961
431.930,933
432.411,915
432.892,911
433.373,921
433.854,916
434.334,927
434.814,945
435.295,953
435.775,958
436.255,952
436.735,917
437.215,917
437.695,948
438.174,971
438.654,917
439.133,942
439.612,959
440.091,897
440.571,938
441.049,981
441.528,952
442.007,942
442.486,909
442.964,922
443.442,920
443.921,939
444.399,946
444.877,905
445.355,939
445.832,935
446.310,977
446.788,950
447.265,912
447.742,923
448.219,984
448.697,957
449.173,987
449.650,923
450.127,938
450.604,943
451.080,963
451.557,950
452.033,953
452.509,942
452.985,910
453.461,898
453.937,954
454.412,944
454.888,945
455.363,907
455.839,935
456.314,913
456.789,930
457.264,917
457.739,982
458.214,883
458.689,932
459.163,955
459.637,916
460.112,867
460.586,920
461.060,925
461.534,923
462.008,938
462.482,898
462.955,919
463.429,940
463.902,930
464.375,965
464.849,875
465.322,895
465.794,969
466.267,909
466.740,945
467.213,949
467.685,959
468.157,883
468.630,965
469.102,911
469.574,973
470.046,959
470.517,920
470.989,925
471.461,941
471.932,953
472.403,928
472.874,947
473.346,885
473.816,922
474.287,960
474.758,978
475.229,892
475.699,915
476.170,917
476.640,943
477.110,933
477.580,937
478.050,1004
478.520,936
478.989,939
479.459,913
479.928,913
480.398,920
480.867,957
481.336,950
481.805,932
482.274,919
482.743,972
483.211,965
483.680,946
484.148,898
484.617,928
485.085,930
485.553,1010
486.021,964
486.489,932
486.956,901
487.424,965
487.891,936
488.359,975
488.826,985
489.293,945
489.760,919
490.227,949
490.694,949
491.160,976
491.627,939
492.093,941
492.560,933
493.026,947
493.492,953
493.958,950
494.424,952
494.890,953
495.355,1008
495.821,954
496.286,977
496.751,991
497.216,974
497.682,943
498.146,954
498.611,924
499.076,936
499.541,939
500.005,969
500.469,924
500.934,1015
501.398,933
501.862,950
502.326,995
502.789,940
503.253,1006
503.716,1018
504.180,935
504.643,955
505.106,1028
505.569,953
506.032,1001
506.495,956
506.958,905
507.420,959
507.883,936
508.345,938
508.808,934
509.270,979
509.732,982
510.194,981
510.655,937
511.117,952
511.579,932
512.040,917
512.501,960
512.963,955
513.424,1009
513.885,942
514.345,972
514.806,980
515.267,966
515.727,977
516.188,978
516.648,1039
517.108,989
517.568,937
518.028,1061
518.488,1007
518.947,1015
519.407,981
519.866,1001
520.326,989
520.785,927
521.244,977
521.703,994
522.162,1014
522.621,987
523.079,966
523.538,979
523.996,992
524.455,984
524.913,943
525.371,965
525.829,940
526.286,967
526.744,956
527.202,939
527.659,978
528.117,935
528.574,953
529.031,993
529.488,979
529.945,990
530.402,948
530.858,958
531.315,979
531.771,963
532.227,931
532.684,928
533.140,976
533.596,911
534.051,949
534.507,977
534.963,967
535.418,928
535.873,936
